;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;log parameters;emptied;parameters full
8610a3afd64cff9a8e9b6a0140f702b1;RoW;SSP5-Base-2020;8610a3afd64cff9a8e9b6a0140f702b1;market for potassium nitrate;potassium nitrate;kilogram;1.4030348822097862;0.0012663129537708964;0.0028737400577583923;1.6019026703149913e-08;9.255086208833717e-09;4.140635811816297e-06;0.15430361012114224;;;
2c48398c3ba5c2c6c9d487001970410e;GLO;SSP5-Base-2020;2c48398c3ba5c2c6c9d487001970410e;market for stone wool factory;stone wool factory;unit;687471534.265439;368375.1994263015;517182.2732311904;1.576874991959667;0.8022155465521438;634.1236548693738;7433054.228563929;;;
b302ef4326f4fbeab957fa3a2475d18f;GLO;SSP5-Base-2020;b302ef4326f4fbeab957fa3a2475d18f;market for onion;onion;kilogram;1.016239733154427;0.0002847253854894211;0.0006900594502991352;2.2369136707305675e-09;4.239698455867377e-09;1.425304381549095e-06;0.026350488163157715;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
b045ec2262a7210bb2b95726ca5cf545;GLO;SSP5-Base-2020;b045ec2262a7210bb2b95726ca5cf545;market for fermentation filtrate;fermentation filtrate;kilogram;0.0029340078191111008;1.2318224690183276e-06;2.20772269816411e-06;6.155242392690953e-12;3.753451982116814e-12;1.6722688038541456e-09;9.613190120071501e-05;;;
68100fb44f8ad49379f1607967f495e0;GLO;SSP5-Base-2020;68100fb44f8ad49379f1607967f495e0;market for banana;banana;kilogram;1.0599070375165573;0.0003327842748719719;0.0005892531260410301;2.7029687564359067e-09;3.847045859187611e-09;1.1738255334299502e-06;0.021365970107734094;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
7a7e6ec36d032079d87dcc4d711c4db5;GLO;SSP5-Base-2020;7a7e6ec36d032079d87dcc4d711c4db5;market for ventilation control and wiring, central unit;ventilation control and wiring, central unit;unit;47.21960622531182;0.7567436714401958;0.45849723578852064;1.7427384832361926e-06;5.688753714560099e-07;0.0005203905881041639;4.132736894101539;;;
b514dd013a92ede4431098a60d8e8c69;GLO;SSP5-Base-2020;b514dd013a92ede4431098a60d8e8c69;market for styrene-acrylonitrile copolymer;styrene-acrylonitrile copolymer;kilogram;1.6577965320805927;0.0006499730293238698;0.95966310068445;4.729106998752889e-09;1.5414180986953906e-08;6.488435128778517e-06;0.8043521026649426;;;
c2852822a428a4e0ba11ffc58d17e89f;GLO;SSP5-Base-2020;c2852822a428a4e0ba11ffc58d17e89f;market for toner, colour, powder;toner, colour, powder;kilogram;1.129183504929519;0.0029315511136968927;0.003083973580462533;2.487895739611613e-07;2.876849546992007e-08;1.3805938166695188e-05;0.8881521450934292;;;
7cafb3d03c38787c577b8969a395d32f;GLO;SSP5-Base-2020;7cafb3d03c38787c577b8969a395d32f;market for methyl acetate;methyl acetate;kilogram;0.5211645685831936;0.0012667458865730332;0.004258387884291142;1.627345135988133e-08;6.3364055832089175e-09;3.133048637008123e-06;0.4335986089435691;;;
94ce79023f7075e5579a8e2984d5059e;GLO;SSP5-Base-2020;94ce79023f7075e5579a8e2984d5059e;market for passenger car, diesel;passenger car, diesel;kilogram;4.9172961391955985;0.02691099656635642;0.0253166186091051;1.8380075105587992e-07;3.450339366966562e-08;2.7143202081188044e-05;0.5940715692529887;;;
1c9c3b06f03a9bf7db52b080f3fe8e25;GLO;SSP5-Base-2020;1c9c3b06f03a9bf7db52b080f3fe8e25;market for non-ionic surfactant;non-ionic surfactant;kilogram;1.8219143568304474;0.003042621368249611;0.006915255256806247;6.92968673547626e-08;3.475511596181583e-08;8.493786566122166e-06;0.4702562612992101;;;
2a87c5320bbf968cb5d8bb333c28e0b5;GLO;SSP5-Base-2020;2a87c5320bbf968cb5d8bb333c28e0b5;market for liquid crystal display, unmounted;liquid crystal display, unmounted;kilogram;58.75721393245563;1.33700958310502;1.4117662557001402;2.327859010106892e-06;3.3699094006526354e-07;0.00022152105138269375;4.203932932767604;;;
8dfc0952b7c27b79e1c9c6eeb9774484;GLO;SSP5-Base-2020;8dfc0952b7c27b79e1c9c6eeb9774484;market for vinyl carbonate;vinyl carbonate;kilogram;5.316037828275282;0.08151638563941756;0.016421211769171037;1.464040337245731e-07;3.357573014712862e-08;1.5534403248227565e-05;1.257699252975965;;;
11b3d2839881c7abbd9dac6aa2c1e7b2;GLO;SSP5-Base-2020;11b3d2839881c7abbd9dac6aa2c1e7b2;market for sodium hydrogen sulfite;sodium hydrogen sulfite;kilogram;1.0015367153552432;0.004661205082539324;0.0019242064878200562;6.203982111189965e-08;1.2744967494252012e-08;9.179512715929244e-06;0.09354871407466907;;;
89228ef0c848f289ebaab135ca2524a2;GLO;SSP5-Base-2020;89228ef0c848f289ebaab135ca2524a2;market for aluminium removed by turning, primarily dressing, computer numerical controlled;aluminium removed by turning, primarily dressing, computer numerical controlled;kilogram;9.55824914238774;0.17851710585840078;0.4511325193604171;3.957981888980782e-07;5.9063012007434807e-08;3.6212116528535476e-05;0.6297450304840821;;;
698b12a3fade05d79f3d414c79a931ee;RoW;SSP5-Base-2020;698b12a3fade05d79f3d414c79a931ee;market for synthetic graphite, battery grade;synthetic graphite, battery grade;kilogram;0.8879471780262969;0.0013513278626866325;0.004821471303734818;2.325086640939994e-07;3.249443931254549e-08;2.199720913182465e-05;0.5640438277650993;;;
886ae267a92f0d7d50575513fec540d6;GLO;SSP5-Base-2020;886ae267a92f0d7d50575513fec540d6;market for marine fish;marine fish;kilogram;0.6306774317762872;0.0006785033784369534;0.014889759429707067;4.429313334895333e-09;2.421937883042392e-08;1.2342618768060229e-05;0.35807579698602676;;;
77efbd2113e3c5c9945e7a4a5518cc8b;GLO;SSP5-Base-2020;77efbd2113e3c5c9945e7a4a5518cc8b;market for nitrile-compound;nitrile-compound;kilogram;8.229169669075928;0.02157959104559954;0.010897600315814507;3.010502966377775e-07;5.3513437582815447e-08;2.8927633289990123e-05;1.6205594567435218;;;
e4feda3ee7d71eeccd2950c6abebae97;GLO;SSP5-Base-2020;e4feda3ee7d71eeccd2950c6abebae97;market for wind power plant, 800kW, fixed parts;wind power plant, 800kW, fixed parts;unit;1559324.675527346;1760.8926447809984;375.765148252155;0.003795120034762539;0.0013989116445129609;1.3078166692106006;27453.938293410974;;;
1c184f38759c1eece1a9341c11e88b9c;GLO;SSP5-Base-2020;1c184f38759c1eece1a9341c11e88b9c;market for trichloroborane;trichloroborane;kilogram;1.928803141356592;0.012244522505206;0.003530835474570253;1.362486511651315e-07;1.7265425323618628e-08;9.20938278886474e-06;0.23204109046953103;;;
8ce0c39aabeef43248e450f6a9e9edc7;RoW;SSP5-Base-2020;8ce0c39aabeef43248e450f6a9e9edc7;market for chlorine, for reuse in titanium tetrachloride production;chlorine, for reuse in titanium tetrachloride production;kilogram;0.432387166614898;0.00021520755994277777;0.00028059900837314753;6.18982555290764e-08;2.805043039303747e-09;1.4086677976306587e-06;0.032395474502888974;;;
79bd3d97d2026a82ab122212b6f0151c;GLO;SSP5-Base-2020;79bd3d97d2026a82ab122212b6f0151c;market for aluminium removed by turning, primarily roughing, conventional;aluminium removed by turning, primarily roughing, conventional;kilogram;9.086727794440321;0.1776309296056343;0.4449303540244651;2.2281002222852276e-07;5.007164224758217e-08;3.199258944336311e-05;0.5444340778540819;;;
add234d9bd0210d2090f0a2eaff1ea6b;GLO;SSP5-Base-2020;add234d9bd0210d2090f0a2eaff1ea6b;market for sodium tetrafluoroborate;sodium tetrafluoroborate;kilogram;4.736767130767566;0.023759233173424224;0.012860225413528006;4.2558825722180025e-07;5.147523157541414e-08;2.881239843879978e-05;3.3881445144699276;;;
7592b4a2772014f8073ad0482d43d879;RoW;SSP5-Base-2020;7592b4a2772014f8073ad0482d43d879;market for dipropylene glycol monomethyl ether;dipropylene glycol monomethyl ether;kilogram;2.316149042810193;0.01925854618782481;0.008098015545949019;1.4514226862785762e-07;1.9627547245698784e-08;9.454817454881575e-06;0.675377154288978;;;
256a3a34b53e9da99b95d4c3d63290c9;RoW;SSP5-Base-2020;256a3a34b53e9da99b95d4c3d63290c9;market for sawnwood, board, softwood, dried (u=20%), planed;sawnwood, board, softwood, dried (u=20%), planed;cubic meter;163.69824244316607;0.12692558602803714;0.37894216341192605;1.899088956260502e-06;9.728471770103103e-06;0.0002974188303145474;7.790058924357333;;;
e792832186cc7dd78939132f03d8d615;GLO;SSP5-Base-2020;e792832186cc7dd78939132f03d8d615;market for cadmium;cadmium;kilogram;1.9524783011062423;0.011135413859444856;0.0867776041435404;3.071493880840478e-07;2.7108310273038933e-08;4.3624851741543656e-05;0.32263101453364207;;;
5237d7457f053de443e9eeb238345177;GLO;SSP5-Base-2020;5237d7457f053de443e9eeb238345177;market for horn meal;horn meal;kilogram;0.06147769293644206;3.109119344354299e-05;8.447465419874996e-05;1.679113679115522e-09;3.536238356765269e-10;1.3998769875381375e-07;0.009775700087815078;;;
949c133a73702762169acad1fbbd6366;GLO;SSP5-Base-2020;949c133a73702762169acad1fbbd6366;market for composting facility, open;composting facility, open;unit;93630084.75862345;2298.2404793386995;3774.2595084240315;0.017610703808538148;0.009992411257460927;4.646847943013028;190155.81748555857;;;
00dda7e95d471e3da6295521c7be8681;GLO;SSP5-Base-2020;00dda7e95d471e3da6295521c7be8681;market for flax plant, harvested;flax plant, harvested;kilogram;0.6540461437843721;7.983882507644821e-05;0.00016221986210756815;1.172426001814588e-09;1.6839706985641685e-09;5.897603319673861e-07;0.006689977813846518;;;
f70dadbb60d12d9d6ad81367600089b2;GLO;SSP5-Base-2020;f70dadbb60d12d9d6ad81367600089b2;market for geothermal power plant, Hot-Dry-Rock;geothermal power plant, Hot-Dry-Rock;unit;42035625.41439202;68500.3321736297;459322.803510134;0.2479834395596134;0.15992786473825854;111.34158807222855;4097296.8311323957;;;
9f0febd30a8ce7499d22ef194010ce5a;GLO;SSP5-Base-2020;9f0febd30a8ce7499d22ef194010ce5a;market for ventilation duct, connection piece, steel, 100x50 mm;ventilation duct, connection piece, steel, 100x50 mm;unit;1.0171445629379965;0.003674793993793687;0.005057679683446371;3.268010700145034e-08;8.444312718396571e-09;6.300929310568384e-06;0.10099435843459473;;;
ea0640a1208690c28984b17f7b69c710;GLO;SSP5-Base-2020;ea0640a1208690c28984b17f7b69c710;market for aubergine;aubergine;kilogram;0.8931838091120404;0.00023723308005842045;0.0004139276383201045;4.3923549845921344e-09;5.945115233032291e-09;3.7304664361995787e-06;0.027735797791196885;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
