;activity type;database;location;name;reference product;unit;code;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources
26a3382ee1fd43f4fe653e727b541f82;market activity;ecoinvent-3.9.1-cutoff;RoW;market for medium density fibreboard;medium density fibreboard;cubic meter;26a3382ee1fd43f4fe653e727b541f82;563.6065670173477;2.060980108866061;4.067821576177926;1.4441425725244648e-05;9.145240084786652e-06;0.0024752880659390667;75.28524372594427
a618878275594be40595ef331189707b;market activity;ecoinvent-3.9.1-cutoff;RoW;market for hard coal, run-of-mine;hard coal, run-of-mine;kilogram;a618878275594be40595ef331189707b;0.04084138960405967;0.00016197279476966542;0.0002630312562853348;1.4587089840042443e-09;1.5146317033939366e-09;8.114116481085666e-07;0.04122416763862739
b7425b5c435c6d47289c482e6c7b2ca1;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sound insulation, heat and power co-generation unit, 160kW electrical;sound insulation, heat and power co-generation unit, 160kW electrical;unit;b7425b5c435c6d47289c482e6c7b2ca1;4939.452113637892;48.59552698613862;4.784610409208148;6.927910413140686e-05;2.140635434336694e-05;0.02262974002397055;600.4941895609743
20ea43c84cebc2f7a31282c3dc0d2c9e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for triphenyl phosphate;triphenyl phosphate;kilogram;20ea43c84cebc2f7a31282c3dc0d2c9e;2.712178996700623;0.008618739446210345;0.011939785457537348;2.4970010360407194e-07;3.469276513862914e-08;1.4871385650360757e-05;0.8963154832712051
0975a85875b1b867dcccc05fea2f7751;market activity;ecoinvent-3.9.1-cutoff;GLO;market for solder, paste, Sn63Pb37, for electronics industry;solder, paste, Sn63Pb37, for electronics industry;kilogram;0975a85875b1b867dcccc05fea2f7751;4.412920305898206;0.7415607244440512;0.018411132625163834;4.715793240863536e-07;8.680144392099618e-08;0.00015170564396893511;2.2120896426909624
a16f3c33c4b9a95ae6254ebe3bd4e45c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for anthraquinone;anthraquinone;kilogram;a16f3c33c4b9a95ae6254ebe3bd4e45c;0.12713299102240372;5.225137615188145e-05;0.00014241385729287323;5.122251885434916e-10;1.0573367870408646e-07;0.000482806291156621;1.7698131810963296
d872e0d78319cb13e12b96de83e19dd7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for steel, unalloyed;steel, unalloyed;kilogram;d872e0d78319cb13e12b96de83e19dd7;0.9923199486864274;0.008805094659531939;0.0015064359754609436;1.3995080968894058e-08;7.6926904255236e-09;6.981765912608561e-06;0.23212491256751436
e6c5b0ef5e726f9d2686a79fd25128e7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for buttermilk, from cow milk;buttermilk, from cow milk;kilogram;e6c5b0ef5e726f9d2686a79fd25128e7;2.850812206445924;0.014704710574661928;0.0024884689401568167;4.047873394428199e-08;1.5118981967853763e-07;7.558348258549831e-06;0.12551112745104454
c5301ace4786c8eea2e8d412fd268f30;market activity;ecoinvent-3.9.1-cutoff;GLO;market for praseodymium-neodymium oxide;praseodymium-neodymium oxide;kilogram;c5301ace4786c8eea2e8d412fd268f30;13.169314703748572;0.47673054392334724;3.6672563709142727;0.00017287917373094263;1.3712256222580885e-07;0.00012624429629052181;1534.0547181407658
2429dcff71766f45fcd5a85d6c700c9b;market activity;ecoinvent-3.9.1-cutoff;RoW;market for cocoons;cocoons;kilogram;2429dcff71766f45fcd5a85d6c700c9b;115.07384196578583;0.017843662880532563;0.02960918712125793;2.1311002833344974e-07;2.041683015344621e-07;6.872438278180689e-05;0.9956453992076364
473f34ef4701ff772d1433665472a930;market activity;ecoinvent-3.9.1-cutoff;GLO;market for lentil;lentil;kilogram;473f34ef4701ff772d1433665472a930;0.3029432006388849;0.0003255645601894383;0.0012501552780427821;3.367832431459503e-09;5.5358125536922885e-08;9.395133261766753e-07;0.02096532813060392
65fefe7a5c7f8255b6d689ce195bbc9d;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dimethylamine borane;dimethylamine borane;kilogram;65fefe7a5c7f8255b6d689ce195bbc9d;3.2738428673037934;0.013613474510659602;0.010297759835885857;2.956675195758908e-07;3.819813309950622e-08;2.2173029073176096e-05;2.038088982524091
1d6a7a2564e48f07081b637f6fd3b5d4;market activity;ecoinvent-3.9.1-cutoff;GLO;market for paraffin;paraffin;kilogram;1d6a7a2564e48f07081b637f6fd3b5d4;0.34378912660637817;0.00032676976315503247;0.00038693898985666417;6.464847482182603e-09;3.782439776113387e-09;1.9264773194113303e-06;0.5237587952530435
ac0803d0780fb604ecba4c29f2df3dbd;market activity;ecoinvent-3.9.1-cutoff;GLO;market for polyvinylchloride, emulsion polymerised;polyvinylchloride, emulsion polymerised;kilogram;ac0803d0780fb604ecba4c29f2df3dbd;1.4606791618736752;0.21634809252459566;0.038532114961773466;9.034013469496524e-08;1.2858903824982319e-08;6.727425266216988e-06;0.4857376207890028
3f6e423141bbf2e023ee3c2adf3394d3;market activity;ecoinvent-3.9.1-cutoff;GLO;market for rape seed, organic, for sowing;rape seed, organic, for sowing;kilogram;3f6e423141bbf2e023ee3c2adf3394d3;0.6530099354640917;0.0006889282148591432;0.002584318947226391;1.5817641922457917e-08;8.816290916369458e-08;1.3203151684205656e-05;0.08158203301289119
afee9b708d26656398e819c28a1ec87f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for used nitrate salts, for solar power application;used nitrate salts, for solar power application;kilogram;afee9b708d26656398e819c28a1ec87f;7.5873920311450105;0.0010983192499133764;0.18088132585418662;3.806731819804403e-09;3.1188431560191527e-09;1.4142590738379454e-06;0.060936444708282134
f26da46ccc05775ce0a71c6a5a75acc9;market activity;ecoinvent-3.9.1-cutoff;GLO;market for solder, bar, Sn63Pb37, for electronics industry;solder, bar, Sn63Pb37, for electronics industry;kilogram;f26da46ccc05775ce0a71c6a5a75acc9;3.654379646323508;0.7310464153690759;0.014192368031854615;3.106708088761561e-07;6.522511359181597e-08;0.00013995045273960244;1.7504575683621582
0ebde26af26f4e05a4a9fd28768ab8a4;market activity;ecoinvent-3.9.1-cutoff;GLO;market for 2-methyl-2-butanol;2-methyl-2-butanol;kilogram;0ebde26af26f4e05a4a9fd28768ab8a4;0.5675908919738707;0.0009995230206252576;0.007002510659350445;2.3297221424541623e-08;1.4993784766704742e-08;7.014031913334959e-06;0.7906276421098252
e5c701fe0333c03d1d18a515780a786f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for heat and power co-generation unit, 1MWel, 6.4MWth;heat and power co-generation unit, 1MWel, 6.4MWth;unit;e5c701fe0333c03d1d18a515780a786f;1509170.8923324016;1868.5929951401513;448.0837913455166;0.0035142627073362566;0.0011948007749414558;1.049573093623162;19680.47144346504
993e8ec377dbbcf4d690e4c58bc1d71b;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawlog and veneer log, hardwood, measured as solid wood under bark;sawlog and veneer log, hardwood, measured as solid wood under bark;cubic meter;993e8ec377dbbcf4d690e4c58bc1d71b;14.526818242764708;0.0770580676172409;0.10885177480678951;1.4380768403763593e-07;4.3764207402437045e-06;3.69510179802168e-05;2.0440914167807755
a4531fb9d1ff97ceb529addd3bc8f6f7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for helium, crude stockpiling;helium, crude stockpiling;kilogram;a4531fb9d1ff97ceb529addd3bc8f6f7;12.814908902649721;0.0036429213556487365;0.00994672090382031;2.455223017241725e-08;1.4044672207135813e-08;5.620700947067874e-06;1.0776225279775404
c15d7becd2020002d3237cad9dca28f5;market activity;ecoinvent-3.9.1-cutoff;RoW;market for methylene diphenyl diisocyanate;methylene diphenyl diisocyanate;kilogram;c15d7becd2020002d3237cad9dca28f5;2.6763782492074917;0.007298332788609181;0.010162413818325132;1.3014257854439814e-07;2.930180543530434e-08;1.762840396137019e-05;0.7979504435288891
f560285224256182fdc8756dd5a45f8b;market activity;ecoinvent-3.9.1-cutoff;RoW;market for glyoxal;glyoxal;kilogram;f560285224256182fdc8756dd5a45f8b;0.835273339275072;0.0011170544272669372;0.006502084722726738;7.548626778306067e-08;1.3392937493917226e-08;7.167635113798317e-06;0.5018779689242177
3d183a4bd12bfa5db466fa7eda38540c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for iron(III) chloride, without water, in a 12% iron solution state;iron(III) chloride, without water, in a 12% iron solution state;kilogram;3d183a4bd12bfa5db466fa7eda38540c;0.7199993392847579;0.0022139434311648216;0.0006118863799603864;3.1001128974741893e-08;2.820018333275215e-09;1.8398253532229034e-06;0.03950329628022625
db0413d27e791eab59ab8577d188a8ef;market activity;ecoinvent-3.9.1-cutoff;GLO;market for printed wiring board, surface mounted, unspecified, Pb containing;printed wiring board, surface mounted, unspecified, Pb containing;kilogram;db0413d27e791eab59ab8577d188a8ef;65.93734512405565;1.6701582097622434;3.8098381616787718;1.7420467186923895e-05;1.958889925668655e-06;0.0016134385710411473;19.194547529219513
add234d9bd0210d2090f0a2eaff1ea6b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium tetrafluoroborate;sodium tetrafluoroborate;kilogram;add234d9bd0210d2090f0a2eaff1ea6b;4.765295031546178;0.024930517522401774;0.013425750339025195;5.126265066063511e-07;5.5018287416612386e-08;3.452091631854925e-05;3.4282844472726293
efd4c0ffb98fbe1b6b8f48ae48197727;market activity;ecoinvent-3.9.1-cutoff;GLO;market for electron gun, for cathode ray tube display;electron gun, for cathode ray tube display;kilogram;efd4c0ffb98fbe1b6b8f48ae48197727;24.181361328403206;0.027440186414643825;0.015932947245349785;1.9046197838067013e-07;4.4561320749107283e-08;5.137286351749752e-05;0.5961863205874893
581877bae2122a75fe8751e799992573;market activity;ecoinvent-3.9.1-cutoff;RoW;market for phenol;phenol;kilogram;581877bae2122a75fe8751e799992573;0.9338694539304844;0.0009381827968666245;0.010272676120387169;4.3588905766393214e-08;1.3509288484085983e-08;6.7286925343019044e-06;0.7254141721920153
8b62f30ed586a5f23611ef196cc97b93;market activity;ecoinvent-3.9.1-cutoff;GLO;market for copper, cathode;copper, cathode;kilogram;8b62f30ed586a5f23611ef196cc97b93;9.056817956848157;0.041874935914688195;0.011191071915999513;3.272672913554976e-07;2.2392173889489498e-07;0.0002261481535881991;0.8194706877142428
2ff21a311a8de097f53330dab86cd068;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aluminium alloy, AlLi;aluminium alloy, AlLi;kilogram;2ff21a311a8de097f53330dab86cd068;2.722446453100161;0.011862759942208121;0.046176631461836384;2.8726295128753206e-07;7.548998029699875e-08;5.964749699501089e-05;0.7405952339572779
aa49c6f12c906574c93ac8ac42f6c612;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fava bean, Swiss integrated production;fava bean, Swiss integrated production;kilogram;aa49c6f12c906574c93ac8ac42f6c612;0.3499420724657587;0.0002599424326190127;0.0008421980394913561;7.112838453481462e-09;2.7073064085558173e-08;1.434944170295477e-06;0.03218914537688836
e39f0296561bf61bd6b45b0a88077030;market activity;ecoinvent-3.9.1-cutoff;GLO;market for azodicarbonamide;azodicarbonamide;kilogram;e39f0296561bf61bd6b45b0a88077030;8.211350214519834;0.05991471750810287;0.011644081681757065;6.226632981966398e-07;6.926017844346407e-08;3.940576387700631e-05;1.09291685980519
d3ebe1c2d716e0131d5cc8d2b5b63f04;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sulfur hexafluoride, liquid;sulfur hexafluoride, liquid;kilogram;d3ebe1c2d716e0131d5cc8d2b5b63f04;3.1671021444622705;0.007252949059629934;0.010638142806684917;4.562996619460707e-07;4.1883321088458493e-07;0.00015569389790347143;5.411402858541769
98cb6d70c27cfe79fb971ab158a82826;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawnwood, softwood, dried (u=10%), planed;sawnwood, softwood, dried (u=10%), planed;cubic meter;98cb6d70c27cfe79fb971ab158a82826;99.41553784350168;0.13427171549671557;0.3136625206623035;2.4130676406459373e-06;8.247811176144697e-06;0.0003881172803060081;6.204941544578723
74043d7eb0f56aed31b71917ed967095;market activity;ecoinvent-3.9.1-cutoff;GLO;market for switch, toggle type;switch, toggle type;kilogram;74043d7eb0f56aed31b71917ed967095;28.507295036321977;0.05291735967764355;0.0698977302480899;1.6314708769460399e-06;3.279440310966145e-07;0.00032855144940846146;2.6340622180716426
4a97400acecda4c3155d3c03c8a7f147;market activity;ecoinvent-3.9.1-cutoff;GLO;market for layered sodium silicate, SKS-6, powder;layered sodium silicate, SKS-6, powder;kilogram;4a97400acecda4c3155d3c03c8a7f147;0.29096257398486164;8.60919442520115e-05;0.00023164334758869613;8.66320402749695e-10;8.368169013609575e-09;4.388570380819682e-06;0.15131904526486015
1ce941ebffd0f8a255bfdf419e79d230;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aluminium removed by milling, large parts;aluminium removed by milling, large parts;kilogram;1ce941ebffd0f8a255bfdf419e79d230;9.164111033222818;0.17870978455198697;0.4500076465880955;1.4614645482399426e-07;6.224977412731104e-08;4.1112196873859e-05;0.5848141270891368
c5a4ccc25c41dc219fa7110a0f3e0c5e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for bell pepper;bell pepper;kilogram;c5a4ccc25c41dc219fa7110a0f3e0c5e;1.122575477327366;0.0006410041533082175;0.0011086229788726328;2.232111732035423e-08;2.2903853992249997e-08;1.2784835717076847e-05;0.08099276499314473
49fc57fc01403a896d898c82229938da;market activity;ecoinvent-3.9.1-cutoff;GLO;market for adipic acid;adipic acid;kilogram;49fc57fc01403a896d898c82229938da;1.0754490731208184;0.002302737920403998;0.007883191800367027;4.397070466567396e-08;3.4101508340382835e-08;1.4703259405906828e-05;0.6277427959127283
8d2936a654144de837c482a9f5cb7127;market activity;ecoinvent-3.9.1-cutoff;RoW;market for zeolite, slurry, without water, in 50% solution state;zeolite, slurry, without water, in 50% solution state;kilogram;8d2936a654144de837c482a9f5cb7127;0.29151831171459663;8.578460761071233e-05;0.00023075003569478556;8.03080794050974e-10;1.1697825956152096e-08;9.002511605980651e-06;0.2038386706408233
1af2738d76156f5ac63662058a837b62;market activity;ecoinvent-3.9.1-cutoff;GLO;market for demersal fish, fresh;demersal fish, fresh;kilogram;1af2738d76156f5ac63662058a837b62;0.6406333627358225;0.0007353899973561879;0.004060750880524482;4.3587178531695325e-09;1.3544727769340093e-08;6.847449913665949e-06;0.21083519772246387
c8bf8fc71fd37665bdc35c069238d3bd;market activity;ecoinvent-3.9.1-cutoff;GLO;market for o-cresol;o-cresol;kilogram;c8bf8fc71fd37665bdc35c069238d3bd;1.3288705686959426;0.0014905797777775883;0.010708369306587737;7.776159558037283e-08;1.626575395334576e-08;8.09775394918115e-06;0.7992938012422953
949c133a73702762169acad1fbbd6366;market activity;ecoinvent-3.9.1-cutoff;GLO;market for composting facility, open;composting facility, open;unit;949c133a73702762169acad1fbbd6366;93553154.6996855;3253.039125423058;3525.336001877635;0.019296930954733005;0.010051887117820388;4.8184956107789025;195434.47723383026
38487c323fc46de11f4017cf84065895;market activity;ecoinvent-3.9.1-cutoff;GLO;market for printed wiring board, mounted mainboard, laptop computer, Pb free;printed wiring board, mounted mainboard, laptop computer, Pb free;kilogram;38487c323fc46de11f4017cf84065895;78.37597768914242;2.3402973762840165;3.258098831479281;2.1929664389686224e-05;2.2572884831921e-06;0.0017508824063755292;22.984770252357094
63ea017e389a07a36765e03be75c2485;market activity;ecoinvent-3.9.1-cutoff;RoW;market for aniline;aniline;kilogram;63ea017e389a07a36765e03be75c2485;1.7464229633065074;0.0026505555676088303;0.009972645895980724;5.3959493279301374e-08;2.2771306622482565e-08;1.2818808037481481e-05;0.6914178389283179
f7d5cd7e1f2dfe51cf6b50752f98ada2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aluminium removed by drilling, computer numerical controlled;aluminium removed by drilling, computer numerical controlled;kilogram;f7d5cd7e1f2dfe51cf6b50752f98ada2;9.173390297826764;0.17872161247947968;0.45001987377125874;1.5052408881524455e-07;6.245636250697952e-08;4.121580931266275e-05;0.5869827787852708
ecb3eb6dd29c385a2b6d77c7b69f0b78;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium hydrosulfide;sodium hydrosulfide;kilogram;ecb3eb6dd29c385a2b6d77c7b69f0b78;1.3777576255057813;0.008411613936708712;0.002087945936902936;1.081223458024013e-07;1.2015868247876391e-08;7.733362728604301e-06;0.18806483232718174
fd0a584ab20d704adaade56edcccc55a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for 1-propanol;1-propanol;kilogram;fd0a584ab20d704adaade56edcccc55a;1.5060856990519933;0.0036500341774148935;0.007468516930781209;1.5035322677666502e-07;3.297623792725082e-08;1.642490709979035e-05;0.7066293437570963
d07646f6f21631e3486cae30f0700c0e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for terrain chipper on forwarder;terrain chipper on forwarder;unit;d07646f6f21631e3486cae30f0700c0e;121904.4243918649;2667.181275800909;195.38854875233974;0.005758531588463879;0.0008907742637863505;1.1187502400491398;18544.56171616723
664abb18d8a9519808223f7797e972b7;market activity;ecoinvent-3.9.1-cutoff;RoW;market for dolomite;dolomite;kilogram;664abb18d8a9519808223f7797e972b7;0.10843637648998887;8.644253806902621e-05;0.00015369518737216796;4.340343933121496e-09;6.114077459771705e-10;3.40628131214462e-07;0.00911163028317536
bc7f779d70f586e74ee4ab7ce9315c36;market activity;ecoinvent-3.9.1-cutoff;RoW;market for kerosene;kerosene;kilogram;bc7f779d70f586e74ee4ab7ce9315c36;0.1267680187295524;0.0004164540053439299;0.005154990910277909;4.761361501845767e-09;3.6988083678951628e-09;1.6846255655214202e-06;0.5419488326382933
9979ff659598e5a4ec5362166d3af58a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for enriched uranium, 4.2%;enriched uranium, 4.2%;kilogram;9979ff659598e5a4ec5362166d3af58a;814.0558095167399;4.653285143321626;2.4608351210351893;0.07595036282129773;1.1338328673490866e-05;0.020374606643786944;249.46894044006308
4abd31b282323e713715023afa930753;market activity;ecoinvent-3.9.1-cutoff;GLO;market for protein pea;protein pea;kilogram;4abd31b282323e713715023afa930753;0.3394482392682876;0.0003132321915060891;0.0008438618448530969;5.03240384906361e-09;2.9008132633875852e-08;1.0825442079148195e-06;0.03326353699123472
b61440712c3adde79aef39372b0c8a3f;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawlog and veneer log, softwood, debarked, measured as solid wood;sawlog and veneer log, softwood, debarked, measured as solid wood;cubic meter;b61440712c3adde79aef39372b0c8a3f;8.92842007585061;0.03684251857383332;0.1475106352867257;1.0712688758686306e-07;4.502931776969673e-06;3.691332285796914e-05;2.0231633975720418
25d47ea413b0aa231026b5c31e293962;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sodium sulfate, anhydrite;sodium sulfate, anhydrite;kilogram;25d47ea413b0aa231026b5c31e293962;0.7711383883368539;0.006483194934953272;0.001355252257535662;2.0243303697768185e-08;4.5929426650757936e-09;2.948579542250813e-06;0.07128424876581418
7afc4f3a48f77acf9906be359744e632;market activity;ecoinvent-3.9.1-cutoff;GLO;market for expanded clay;expanded clay;kilogram;7afc4f3a48f77acf9906be359744e632;0.1359360574347825;0.00020766232069011282;0.0002521798223389751;2.90325052816602e-09;2.2450156166267662e-09;1.1048196446968331e-06;0.017436303035339416
a6854ff1d9164efdb992aea63e8ba024;market activity;ecoinvent-3.9.1-cutoff;GLO;market for chicken for slaughtering, live weight;chicken for slaughtering, live weight;kilogram;a6854ff1d9164efdb992aea63e8ba024;1.2158214928814923;0.0019352855766890907;0.0021542330038753577;3.7478284587069904e-08;3.3563250783027546e-08;7.988562031464194e-06;0.11027177426938728
