location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;emptied;parameters full;log parameters;activity type
GLO;SSP1-PkBudg500-2030;09fb0d2e110529896d2ee28f3ac80196;market for chlorotoluron;chlorotoluron;kilogram;3.321865163330544;0.0146849759502041;0.0081319586640863;2.093076057436068e-07;3.0654470643945233e-09;3.4744684874394593e-13;1.2721513805380486e-08;2.430951057886119e-10;4.8593786312715396e-11;5.119890361557901e-10;5.122103187514393e-10;1.0199714399735772e-12;8.708207964103938e-10;9.424411968431124e-10;7.680996759982393e-14;1.716779171042244e-09;4.215982326597025e-06;1.1075267278469729e-06;1.3088672792543694e-06;3.2065031645143837e-09;8.674036798599875e-09;2.9331074886978764e-06;6.165274100143943e-09;2.823147848675856e-07;0.5832559143147864;0.0556061808899317;1.891750252742472e-08;9.865827009551884e-06;0.6388620969214974;;;;
GLO;SSP1-PkBudg500-2030;0dd4b92a22e8a251469a1f603fc2022c;market for cadmium sulfide, semiconductor-grade;cadmium sulfide, semiconductor-grade;kilogram;3.766282153499496;0.0152508303175049;0.0772253813193342;3.7299210776605684e-07;5.235699033773129e-09;2.2742392805615736e-13;8.326315902919978e-09;2.302561695769385e-09;4.79923676900186e-10;1.932009024428103e-09;1.975695201257346e-09;3.449266488965457e-13;1.8676351932799302e-09;2.1274415744677787e-09;7.656821601542964e-14;1.711375782684929e-09;2.7591897061121424e-06;4.996703023861609e-06;2.649064695993028e-05;5.683202717368453e-09;6.737552240468404e-10;4.986790708149675e-06;1.4733487096151016e-08;2.814262277092848e-07;0.2084916763557668;0.0979811685434177;2.424791806936808e-08;3.953584315954032e-05;0.3064728466105603;;;;
GLO;SSP1-PkBudg500-2030;ce2347e862ef8b9811a7efc3e7cefa81;market for gypsum plasterboard;gypsum plasterboard;kilogram;0.218789663458936;0.000325809147629;0.0003381098182558;7.014108488980153e-09;2.9894394650462023e-10;2.934186600555692e-14;1.0742279537894044e-09;6.13081644615087e-12;1.3735882485452698e-12;3.725153769606522e-11;4.539440209030993e-11;6.174277513347881e-14;4.325788065618274e-10;1.1788457433493355e-10;1.4256011841582964e-15;3.1863604368734706e-11;3.559874149384299e-07;5.122150991653495e-08;5.8878094340099984e-08;1.1028147135122657e-10;6.985559157293927e-11;3.7614155366114876e-07;8.06043813149304e-10;5.239792492941336e-09;0.0180015239931099;0.0012708609447495;2.013858002762272e-09;8.484478840998224e-07;0.0192723849697231;;;;
GLO;SSP1-PkBudg500-2030;aa49c6f12c906574c93ac8ac42f6c612;market for fava bean, Swiss integrated production;fava bean, Swiss integrated production;kilogram;0.3893132242471374;0.0004266135998794;0.0009022219744342;4.33102452525817e-09;2.7140438527661525e-10;4.2368831919613675e-14;1.5505367494053083e-09;1.2012856524029448e-11;2.6559490856420438e-12;7.004389120971174e-11;1.0324882819824191e-10;4.465748461898602e-12;2.4817396907207806e-08;2.482535152780822e-10;1.3330165532995458e-15;2.979424578437694e-11;5.144040255702025e-07;8.873076490151955e-08;4.414006028829413e-07;6.643592585839665e-11;5.656124969259906e-09;3.462462096009488e-07;1.6948349431641663e-09;4.899497984823447e-09;0.0252421135496614;0.0023159858934194;2.7080055910089682e-08;1.4030962829582323e-06;0.0275580994728751;;;;
GLO;SSP1-PkBudg500-2030;7477390721cc533fb0f17a732df8932f;market for manure, solid, cattle;manure, solid, cattle;kilogram;0.0130229973096382;7.941180195485531e-06;1.1636899051353111e-05;7.164932242935447e-11;1.729564439891915e-12;2.2587808494020684e-16;8.270247416068208e-12;1.4325429175154628e-13;4.367930230033987e-14;3.090603367810547e-12;2.4172518447234773e-13;1.5618099714696211e-16;2.309879483115384e-12;1.2752225077145272e-12;7.350629003433318e-18;1.6429386916161458e-13;2.740507344034466e-09;1.262259672135771e-09;1.225978128228394e-09;1.0850104159390657e-12;6.463550018701887e-13;2.889427742687949e-09;8.42352179035864e-12;2.7017212877335844e-11;0.0003602232126133;2.68362724899672e-05;1.7104558988565433e-11;8.15534291748247e-09;0.0003870594852675;;;;
GLO;SSP1-PkBudg500-2030;76c9a979ba91bef78ef918eb50e1783a;market for melamine urea formaldehyde adhesive;melamine urea formaldehyde adhesive;kilogram;1.4372887439797708;0.0034591473997203;0.0027663688481647;2.5760846998399898e-08;1.9134047361663256e-09;2.0102654691642573e-13;7.3614691071195604e-09;9.22256103857596e-11;1.902595981024021e-11;2.6341215724022565e-10;4.0741392079776724e-10;4.955117337521999e-13;4.2259920107853885e-10;6.83131715316739e-10;5.858686487161441e-14;1.30947470037059e-09;2.43904007013379e-06;5.631726628842379e-07;5.723363138909215e-07;3.9836607511147425e-10;1.7307256166318262e-10;2.003045609842191e-06;4.473276998205499e-09;2.153358303504094e-07;0.2731520140583096;0.0070163636276581;1.1163419882857776e-08;5.7979694270837415e-06;0.2801683789954424;;;;
RoW;SSP1-PkBudg500-2030;8a9180e2f3ba09cbbf928b887930a815;market for butyl acrylate;butyl acrylate;kilogram;1.34972135107401;0.0026363909254616;0.0084078318149806;6.555534612835325e-08;3.708429294038732e-09;3.808939641745864e-13;1.3947045437254061e-08;1.0482522951925196e-10;2.1565127539276876e-11;2.173125819834519e-10;8.889779925271906e-10;1.795308917988274e-13;6.083050126917826e-10;1.4257485335938382e-09;6.227215135808693e-14;1.3918445187288251e-09;4.62124494536057e-06;7.997129087085313e-07;8.213756282135855e-07;1.0299885263590338e-09;4.777196015666275e-10;3.7144470888079463e-06;9.319089318284418e-09;2.2888108878645505e-07;0.6570084744809707;0.0201411979466105;2.0922709418362852e-08;1.0196448005528327e-05;0.6771496738194256;;;;
GLO;SSP1-PkBudg500-2030;90d8e74d83fc4ecf4674f3e266b796fa;market for tofu;tofu;kilogram;0.6455424821757996;0.0050969084193259;0.0014256931563883;1.578651943163053e-08;8.031258438018166e-10;8.225346771473763e-14;3.011038551653382e-09;1.639685551114086e-11;3.855418912262196e-12;1.2974541888644202e-10;1.3613193535475611e-10;3.6021231857784007e-12;1.606039302951741e-08;3.264158032207773e-10;1.6138766116331512e-14;3.607174743151929e-10;9.981423644454724e-07;1.399991467403866e-07;1.6598378447263705e-07;2.394934256451781e-10;3.5439481901233892e-09;7.167832002589438e-07;2.1995295013159753e-09;5.93179821126608e-08;0.086014665485142;0.0024524616472081;2.049080015972302e-08;2.086208394003231e-06;0.0884671274930676;;;;
GLO;SSP1-PkBudg500-2030;e0c181c8d74e993f23ae20a524714cea;market for heat distribution equipment, hydronic radiant floor heating, 150m2;heat distribution equipment, hydronic radiant floor heating, 150m2;unit;24401.68123695154;11.095182881602277;6.589627475757489;4.282798443665162e-05;1.3101385404939227e-06;1.5530132944232042e-10;5.686506308951468e-06;1.9193848936048842e-07;3.686917558262981e-08;1.563762290802659e-07;1.8808576849258797e-07;4.3289369554148645e-10;4.3468031421221733e-07;5.372402260780858e-07;9.161899609307654e-12;2.0477756869247154e-07;0.0018842003991396;0.0010104356012577;0.000552213102409;6.81964639968405e-07;1.375769524379951e-07;0.0015343635625294;3.613525706979783e-06;3.3674532069273206e-05;186.2201634137584;8.258820002305779;8.542425916418022e-06;0.0050193181708806;194.47898362084172;;;;
GLO;SSP1-PkBudg500-2030;79e04f0f782eea0d15225b8a6887e916;market for resistor, surface-mounted;resistor, surface-mounted;kilogram;16.40774212624958;0.1392383069959917;0.0580091198211334;2.138029634531621e-06;6.214536166455991e-07;1.7225252163003505e-12;6.306463253935972e-08;1.4515833486362084e-08;3.159279466187263e-09;3.3052222680505142e-09;2.2293388934679097e-08;2.473307017743223e-12;1.13838619038402e-08;3.382193831227127e-08;2.503645729081657e-13;5.5958972170769605e-09;2.089896765832569e-05;1.4381129588807036e-05;0.0001301786386685;3.30573880977168e-08;1.6121441296557585e-08;0.0005343587472407;2.3080066586686533e-07;9.202141694328194e-07;1.7910213156909909;1.1992861367488046;7.730019865955227e-07;0.0007010176006204;2.9903074580356925;;;;
RoW;SSP1-PkBudg500-2030;8f7d47730da3b998355ae79a82610c7b;market for cork, raw;cork, raw;kilogram;0.0607391312167849;0.0001926699713769;0.0001370722276765;3.4154731319370607e-10;2.4711504074109144e-11;2.4268311295018373e-15;8.886465466664537e-11;7.613282569201217e-13;2.1802668450338027e-13;1.4498453166642483e-11;1.5420249603329627e-11;5.728734925612646e-15;4.190735567049769e-08;3.3865904514312563e-11;1.1156685038502623e-16;2.4936300704836962e-12;2.9445129251654142e-08;7.815449387243672e-09;6.20888192850288e-09;5.163986919069495e-12;8.954268508150363e-12;3.4608980460538467e-08;2.0574907095913384e-10;4.1006359394526005e-10;0.0037118753864609;0.0001547064911422;4.2085687532502926e-08;7.870289527757742e-08;0.0038665818800967;;;;
RoW;SSP1-PkBudg500-2030;b03ac199036fe69b2512b9aac43dada4;market for ethylene oxide;ethylene oxide;kilogram;0.4166797980914323;0.000631456157882;0.0070771069160056;3.4971969370776275e-08;8.40191850852623e-10;1.3930701217182516e-13;5.1021506402237624e-09;3.6509338277503635e-11;7.2398986187809955e-12;4.8429842437408946e-11;1.5043035942459964e-10;2.9926529778893735e-14;1.3002662119845794e-10;4.3611318171949354e-10;1.3292750387091976e-14;2.9710619211972617e-10;1.6902936971644765e-06;2.2429159616527145e-07;2.108236048654885e-07;5.60381748939028e-10;6.313807434982418e-11;8.220098622832325e-07;2.804352409984838e-09;4.8857460601753845e-08;0.5015033712306414;0.0036230444628681;6.7512728836285105e-09;2.999703687155027e-06;0.5051264159906157;;;;
RoW;SSP1-PkBudg500-2030;5335ca05edd8d58c2e669f097830465f;market for ethylene glycol monoethyl ether;ethylene glycol monoethyl ether;kilogram;0.9559787150818676;0.0188547962545286;0.006906078159945;3.636904757201349e-08;1.2870678221558759e-09;1.7396476534182811e-13;6.370762118757773e-09;6.825560149253692e-11;1.3843892858964369e-11;1.4306610175871988e-10;4.56133678447864e-10;6.349584830901215e-14;2.7382729391182066e-10;6.487463816526341e-10;1.795962662631983e-14;4.0141551774111476e-10;2.110738091515357e-06;4.495049308153408e-07;4.341278899782392e-07;5.796859312850371e-10;1.6875299522152103e-10;1.2694239118352796e-06;4.177426815645223e-09;6.601054896582545e-08;0.4843210462764766;0.0092243848035182;9.261948182163488e-09;4.334727944654833e-06;0.4935454314814104;;;;
GLO;SSP1-PkBudg500-2030;8a504ded4ce58593f455d0a5819c939b;market for mustard;mustard;kilogram;0.3611384813476881;0.0004611660564141;0.0007404074713093;5.778119237562393e-09;5.0144432378453304e-09;1.6208958757060493e-13;5.932343119372656e-09;2.1120529138961324e-11;4.4578798885259135e-12;7.432471185286769e-11;4.4633901675730803e-10;5.355767877580171e-12;1.6496028700541037e-08;6.40072452302819e-10;4.62465833761146e-14;1.033657135303414e-09;1.9669925139113484e-06;1.0831574906528925e-07;1.616494277102264e-08;8.912800015987884e-11;9.364773863540017e-09;2.247552813068965e-06;4.4609674807486945e-09;1.6997916604665493e-07;0.039221748198928;0.0024444620227208;2.8634676089782025e-08;4.522914209888397e-06;0.0416662112553059;;;;
GLO;SSP1-PkBudg500-2030;8829ffe4656e9ade9e4f8cf1e6230f69;market for ferrochromium, high-carbon, 68% Cr;ferrochromium, high-carbon, 68% Cr;kilogram;2.850947937203068;0.0439969336015059;0.0018650689324641;2.0565350922926206e-07;1.9773265384984452e-09;2.2810200973169453e-13;8.352005046535933e-09;1.0027353208543568e-10;2.7324282043095392e-11;3.1291724769850654e-09;7.316243374475827e-10;3.154412634197373e-13;7.416647681027784e-10;9.63547081895487e-10;1.0840213302805348e-14;2.4228954899277847e-10;2.7674343112529037e-06;9.085744366525604e-06;4.907833302986237e-07;3.169976056791817e-09;2.354527486426677e-10;1.997528405381745e-05;6.0011850065576965e-09;3.9843168564326366e-08;0.1111539087531666;0.0271516780750818;1.6023488817010576e-08;3.2368494496145284e-05;0.138305587070538;;;;
GLO;SSP1-PkBudg500-2030;c97f5eca2e11a0ac434d8d3d5fce732a;market for bipyridylium-compound;bipyridylium-compound;kilogram;5.681553951766263;0.0251104619123771;0.0135018582153945;2.999509421157656e-07;1.9186639674698214e-08;5.647140415706438e-13;2.0678304796646156e-08;4.960170989622102e-10;7.680093920521704e-11;8.491206925542657e-10;1.127558248957175e-09;5.161860041678858e-12;1.410219674334422e-09;3.0445806922042372e-09;1.367545351826479e-13;3.056599877379349e-09;6.851950903663358e-06;1.8275455263583536e-06;2.1690480311156346e-06;4.606942510477502e-09;2.4492073403750012e-08;1.725269446090225e-05;2.05239267452602e-08;5.026408470955324e-07;0.8569611649696804;0.2448002990604375;4.68749857753668e-08;2.8653463296369183e-05;1.101761467086718;;;;
RoW;SSP1-PkBudg500-2030;6c0ec96898ce8b390594c92bf8efc4b1;market for NCA oxide;NCA oxide;kilogram;124.39148762782658;0.9157242867706884;2.212940514491596;2.8003000723114925e-06;3.862878849173744e-08;1.420575217582472e-12;5.200766781694991e-08;2.278449640136001e-09;4.698304847005169e-10;8.946568209240276e-09;5.005262213462543e-09;1.017210595220954e-11;4.846591777614018e-09;5.2251701738490184e-09;1.707420282871581e-12;3.8162541522224345e-08;1.7234155929749355e-05;6.609416774482643e-06;1.90728238904547e-05;3.92274005276068e-08;6.295813189574759e-09;3.5113313031027e-05;3.492450024730722e-08;6.27561766916495e-06;1.8490547415269656;3.6490661838130825;1.1742142496030501e-07;8.438570800833241e-05;5.49812096350259;;;;
RoW;SSP1-PkBudg500-2030;ed390cefa48fffaa40720af6cf39b567;market for sulfur dioxide, liquid;sulfur dioxide, liquid;kilogram;0.3325191827248986;0.0005362271548475;0.0018735958779418;1.7341627063052134e-08;1.0040080847032206e-08;1.686221080791483e-14;6.173666267643633e-10;6.100357716360472e-11;1.2617504676513408e-11;7.521886623444102e-11;6.761202345349284e-11;1.424028032899126e-14;9.715750380715168e-11;8.695480364898869e-11;2.034379515428961e-15;4.5470405563502155e-11;2.0457720458661337e-07;1.8377523364717326e-07;6.064285830181702e-07;2.725874292738341e-10;3.3403917833804974e-11;8.658139626123976e-06;5.904461194343717e-10;7.477355259796606e-09;0.0184083064142326;0.0027699765006777;1.1058044127244187e-08;9.661294194571097e-06;0.0211782829603807;;;;
RoW;SSP1-PkBudg500-2030;006c2ca14e7a359ccf9f07c87830293a;market for cement plaster;cement plaster;cubic meter;95.81652108625327;0.1302217008500889;0.2088136248134325;1.8794186739711733e-06;6.440222800344908e-08;1.4170629149678675e-11;5.187277734903052e-07;2.7406012144993183e-09;6.347204038834978e-10;1.8378425800872544e-08;7.277890713356088e-09;3.2022205222406397e-12;7.778924454890238e-08;4.558678585091563e-08;4.881433712832292e-13;1.0910489855528976e-08;0.0001719084185491;1.9249079259908205e-05;2.339066980558416e-05;2.9042661856915905e-08;8.065859703551397e-09;7.339344300985561e-05;3.112536516088152e-07;1.7941693657045451e-06;7.05163590328752;0.509770873362368;7.355551928604513e-07;0.0002900840358698;7.561406787560378;;;;
GLO;SSP1-PkBudg500-2030;7aa2f5fc523e4a810d206a2ffa6f7fe4;market for erbium oxide;erbium oxide;kilogram;97.57547378988228;10.037503303731192;10.645855617874062;0.000923169602832;1.5863768410678149e-07;1.0235717303453072e-11;3.747794687149465e-07;1.9142444478022183e-08;3.8657202598492485e-09;3.7712548695506426e-08;4.020735203961965e-08;4.566436042751093e-09;5.293911896317971e-07;4.048719707656486e-08;1.7994910105979493e-12;4.0220413860445365e-08;0.0001241884908793;5.058863076648578e-05;0.0001625133516924;2.300152234635813e-07;6.520400536726886e-08;0.0001537961501656;2.758147594642653e-07;6.614023327999408e-06;8.302844072271643;26.87023861033304;1.2087946484728534e-06;0.0004982692229864;35.1730827228251;;;;
GLO;SSP1-PkBudg500-2030;3f563a187a8cb5c34032e5a9c149aebf;market for acetanilide;acetanilide;kilogram;2.1344233645919743;0.0032073570468527;0.0092471824046295;9.883835087406538e-08;3.8060661749505705e-09;3.033011706864015e-13;1.1106858971129373e-08;2.1627715102333757e-10;4.250735134682108e-11;5.05570414765585e-10;4.739880580073473e-10;4.498121124331626e-13;5.905190250446215e-10;9.878556247243822e-10;4.8563621503564785e-14;1.0854452419778181e-09;3.680872082949602e-06;8.578092652747295e-07;1.292162209652104e-06;1.5447287201564647e-09;1.1508037273077744e-08;3.628596566886409e-06;6.28539688108761e-09;1.784954321110945e-07;0.6535904749074383;0.0118107020343451;1.7730434143815865e-08;9.657270350758996e-06;0.6654011780272286;;;;
RoW;SSP1-PkBudg500-2030;fb1f00e0217d22678f267c677bc98633;market for anode, silicon coated graphite, for Li-ion battery;anode, silicon coated graphite, for Li-ion battery;kilogram;1.462023476399901;0.0056356555641845;0.0053636912267311;2.333785320916429e-07;1.4962045831073433e-08;2.432417460256305e-13;8.907510312925892e-09;9.709953198996531e-11;1.9872199362376612e-11;2.197657694860528e-10;5.432332871307461e-10;2.1119677381455345e-13;7.775389758008386e-10;1.964184711213254e-09;1.4326659085487486e-14;3.2021507985435496e-10;2.9512673628823144e-06;6.275962440149992e-07;5.89493473751706e-07;3.5443473388668087e-09;2.7137826071945673e-10;1.46946512509142e-05;1.3126508311127534e-08;5.26575886434811e-08;0.5447270287586288;0.0116708870524951;2.7491663743484848e-08;1.8932589776518022e-05;0.5563979161313392;;;;
GLO;SSP1-PkBudg500-2040;501372eaeaf04ca581f92b441d15275a;market for fuel cell, polymer electrolyte membrane, 2kW electrical, future;fuel cell, polymer electrolyte membrane, 2kW electrical, future;unit;1227.0782958978132;7.857184534566574;4.810198355450204;5.575261723902716e-05;3.3570556147920543e-06;1.2755031837723588e-10;4.66983785862758e-06;3.177306951782526e-07;6.27378703624633e-08;4.180658110788943e-07;4.884163105697492e-07;1.1280607463042679e-10;1.1035243359400227e-06;7.174064494178848e-07;7.100857137408891e-12;1.5871121953289537e-07;0.0015474870002217;0.0029576999401879;0.0019881446279314;8.865398382596679e-07;5.539981321095911e-07;0.0034607219148428;4.843232747034939e-06;2.609917720011701e-05;92.9065064517317;34.681836486530784;1.1134950324772064e-05;0.0099864125946981;127.58834309697367;;;;
RoW;SSP1-PkBudg500-2040;957c7cd32850cbf34c485588bb417f6c;market for hydrogen, liquid;hydrogen, liquid;kilogram;0.4167324355749581;0.0048452532030743;0.006461905003677;2.525049377224333e-08;6.84077208969439e-10;1.463906762494032e-13;5.3642236105316654e-09;2.533724727787683e-11;5.076571535504501e-12;4.9970125492670005e-11;3.997437309254524e-11;3.7251075242185455e-14;1.3024424955574284e-10;3.7289009996083023e-10;2.5482174048120615e-14;5.695519345432842e-10;1.7765480195670255e-06;1.566704075563623e-07;1.2368959991420818e-07;3.782061381602152e-10;2.5059817428567317e-10;6.877940766202326e-07;2.4180131700739742e-09;9.36596474279731e-08;0.6071737215007993;0.0185731399813523;6.672000542868193e-09;2.841407926516314e-06;0.6257468620517037;;;;
GLO;SSP1-PkBudg500-2040;f3d52a0206e1917e9e9121d03919bfb8;market for agricultural machinery, unspecified;agricultural machinery, unspecified;kilogram;2.232017974927053;0.0224417692536537;0.0038977682477866;9.24328661190717e-08;2.532471548650905e-09;2.308316966854527e-13;8.452678489702908e-09;2.8268196589530784e-10;5.834566538848303e-11;5.914630641055979e-10;9.329291268456702e-10;2.4432284703459713e-13;1.2619076837296263e-09;1.208521762256053e-09;1.5090724759368234e-14;3.3729270760523334e-10;2.800642564490738e-06;6.207197502771142e-06;1.3416174234892968e-06;1.4648088459150147e-09;2.9483513472360926e-10;3.834081311991284e-06;7.2493237733352555e-09;5.5465909530558855e-08;0.1549190262266464;0.2025261890467308;1.532144749147153e-08;1.4247999818848482e-05;0.35744521561067;;;;
