<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;parameters full
2a0b7305724cc6e99075800d89d643a5;GLO;SSP5-Base-2040;2a0b7305724cc6e99075800d89d643a5;market for tanker, for liquid goods other than petroleum and liquefied natural gas;tanker, for liquid goods other than petroleum and liquefied natural gas;unit;49601989.8793298;481183.1411633139;287958.3502559946;0.6387640345207456;0.3362120794148378;374.7384927053574;7712168.069310537;;;
d8df5bd8a8623ef92ee10dd07f6ee7de;GLO;SSP5-Base-2040;d8df5bd8a8623ef92ee10dd07f6ee7de;market for graphite, battery grade;graphite, battery grade;kilogram;0.41333072750821487;0.0007456980185099704;0.0009771762596093836;2.125575312468892e-08;8.200807541133071e-09;5.5954647366458415e-06;0.17309730647641258;;;
c3ca7fcf1e4022225a7f238a90856d10;GLO;SSP5-Base-2040;c3ca7fcf1e4022225a7f238a90856d10;market for phthalic anhydride;phthalic anhydride;kilogram;0.6175420403223392;0.0004982502753642751;0.007936930276525103;1.056459680977269e-08;1.0664913666006924e-08;4.965408224835417e-06;0.6044956909213905;;;
e0ef412500dc12423743ef3502ae7269;RoW;SSP5-Base-2040;e0ef412500dc12423743ef3502ae7269;market for o-nitrophenol;o-nitrophenol;kilogram;1.316174732329078;0.0012734906973595433;0.008049931764101445;1.3178514358640323e-08;1.4422784830771376e-08;6.595034654654499e-06;0.5670985383221528;;;
2dd3813517a48db8298b10acb4ad4114;GLO;SSP5-Base-2040;2dd3813517a48db8298b10acb4ad4114;market for argon, crude, liquid;argon, crude, liquid;kilogram;0.22491580107789239;0.0005534871245894012;0.0006203480374535937;5.336225117682514e-08;6.479966456219684e-09;2.9167749874784052e-06;0.07151483083688713;;;
aa4064688a55d2ab6dba34727ba8bb9a;GLO;SSP5-Base-2040;aa4064688a55d2ab6dba34727ba8bb9a;market for atrazine;atrazine;kilogram;4.064430553127101;0.030008632109164667;0.016366764111130284;9.176006670304655e-08;3.177317328337963e-08;1.5169362100454957e-05;0.9402907183922613;;;
bfffa87d2ff367394c928c97e9a3004f;GLO;SSP5-Base-2040;bfffa87d2ff367394c928c97e9a3004f;market for tanker, for liquefied natural gas;tanker, for liquefied natural gas;unit;20536572.527124405;199222.8937458389;119222.53915377046;0.2644656424725075;0.1392009355011977;155.15191844428222;3193047.295447455;;;
fdb1628c86b3f9b4fbee642fd4e6ceeb;RoW;SSP5-Base-2040;fdb1628c86b3f9b4fbee642fd4e6ceeb;market for formaldehyde;formaldehyde;kilogram;0.5217016583412688;0.000808806675658569;0.0023077918843482487;4.929854474972539e-09;4.1584428415914175e-09;1.8429676385697464e-06;0.2937797682720851;;;
d9394932fdda26beadc976ac7d6f2d9d;GLO;SSP5-Base-2040;d9394932fdda26beadc976ac7d6f2d9d;market for intermodal shipping container, 45-foot, high-cube;intermodal shipping container, 45-foot, high-cube;unit;18000.299570935364;287.55297712402677;456.1195439747399;0.00021140874226629563;9.768280390847121e-05;0.10556204862279846;1970.371355871341;;;
1b8c30dd8bf59a624068735a5dd6fcb8;GLO;SSP5-Base-2040;1b8c30dd8bf59a624068735a5dd6fcb8;market for brass removed by drilling, computer numerical controlled;brass removed by drilling, computer numerical controlled;kilogram;14.402305646809285;0.2060952347406431;0.4665786255890457;1.3905475513702262e-07;1.6678257098384446e-07;0.00016799108351551797;0.7298792286360514;;;
d159da75569807fa5869d3a82f5de121;GLO;SSP5-Base-2040;d159da75569807fa5869d3a82f5de121;market for carbon black;carbon black;kilogram;0.5009144283351348;0.0006325416032990909;0.0036645467589305676;3.1993072412960612e-09;9.289279143320603e-09;4.636235023577327e-06;0.8103671535195921;;;
5da40a0174b0c078ee89cdcfcd1d6c56;RoW;SSP5-Base-2040;5da40a0174b0c078ee89cdcfcd1d6c56;market for wood pellet, measured as dry mass;wood pellet, measured as dry mass;kilogram;0.18264998947939268;0.00039184952599260407;0.0004146322872856891;2.2516920852875455e-09;3.761057925523233e-09;3.201103305030381e-07;0.01063833286437127;;;
ba52b3e52af40933affa2965307092b1;GLO;SSP5-Base-2040;ba52b3e52af40933affa2965307092b1;market for benzene;benzene;kilogram;0.112637663277351;0.0001284103605873214;0.008163901667128779;6.244406269604251e-10;7.799052927447742e-09;3.795275425673167e-06;0.5600231912891518;;;
768fdad16396ad2811ed4798c129bed1;GLO;SSP5-Base-2040;768fdad16396ad2811ed4798c129bed1;market for acetic anhydride;acetic anhydride;kilogram;1.329169580410643;0.0021651469865610114;0.0054838013962757726;4.164489166001226e-08;1.544476284275457e-08;7.325211945525397e-06;0.5394002550818625;;;
8c4fbdb76de7bf12e3ad2e92111afc26;GLO;SSP5-Base-2040;8c4fbdb76de7bf12e3ad2e92111afc26;market for orange, fresh grade;orange, fresh grade;kilogram;1.098965167943982;0.0002895540045847758;0.0005591321906461666;1.0003668444054902e-09;4.007969849075349e-09;1.0126245934866035e-06;0.021916545529708075;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
47f5a3e2a490eade26145f7c54f69b28;GLO;SSP5-Base-2040;47f5a3e2a490eade26145f7c54f69b28;market for pointing device, optical mouse, with cable;pointing device, optical mouse, with cable;unit;5.12569269314617;0.02898546350542939;0.10425132344089239;9.441292664014844e-08;3.32627557839865e-08;2.7100655656229397e-05;0.3738714306035566;;;
dcfeaad24e98eec4ad5ad52cb00e2c24;GLO;SSP5-Base-2040;dcfeaad24e98eec4ad5ad52cb00e2c24;market for strawberry;strawberry;kilogram;1.4934372725213643;0.0019157058251416006;0.002450087133819248;3.0784378288999987e-09;4.8304943243244185e-09;1.8894173301188851e-06;0.059410136837993496;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
f1cdf08b1c9bcfc0272235c147ed47dc;GLO;SSP5-Base-2040;f1cdf08b1c9bcfc0272235c147ed47dc;market for wind power plant, 2MW, offshore, fixed parts;wind power plant, 2MW, offshore, fixed parts;unit;716493.1727516933;5571.269643470825;1699.1128262012794;0.004650425376754835;0.0042357343865933724;4.310519407355996;80312.74645593009;;;
9dd18f156d02abdfd6b78cd5ebf826e6;GLO;SSP5-Base-2040;9dd18f156d02abdfd6b78cd5ebf826e6;market for furnace, logs, softwood storage area, 30kW;furnace, logs, softwood storage area, 30kW;unit;4315.928209479556;11.564320027048133;4.741761385385239;1.5763428423333056e-05;1.0676330434901088e-05;0.009381493188205744;167.01018012570282;;;
bbc9c63d44e76346ad05eb3f50ffbd98;GLO;SSP5-Base-2040;bbc9c63d44e76346ad05eb3f50ffbd98;market for soybean oil, crude;soybean oil, crude;kilogram;0.6380797050285638;0.0006920712271519913;0.0012653207181817939;3.3725141075980167e-09;7.366551735673546e-08;9.337436666780275e-06;0.05552128305788446;;;
4ea14e8f85734f05453981626bcac6d2;RoW;SSP5-Base-2040;4ea14e8f85734f05453981626bcac6d2;market for flat glass, uncoated;flat glass, uncoated;kilogram;0.42318389457993233;0.0012762417347706011;0.0008193260986422128;2.701992591352173e-09;5.201841885201372e-09;2.580425205219487e-06;0.08670513120188833;;;
b0ccf4b640d7a7ac8a14a27de179c5eb;GLO;SSP5-Base-2040;b0ccf4b640d7a7ac8a14a27de179c5eb;market for rice seed, for sowing;rice seed, for sowing;kilogram;0.5439368857291362;0.0005649597376213126;0.0014218011808297378;4.71607212720973e-09;1.7641810218182445e-08;4.693799877690107e-06;0.042156471150703444;;;
664abb18d8a9519808223f7797e972b7;RoW;SSP5-Base-2040;664abb18d8a9519808223f7797e972b7;market for dolomite;dolomite;kilogram;0.11595703475774141;9.513054455875561e-05;0.0001709749873049528;1.7734099260955395e-09;4.764020844518223e-10;2.1957096918391565e-07;0.00720110296005785;;;
8ef6c4a775fc42f0b436e5fd749a4890;GLO;SSP5-Base-2040;8ef6c4a775fc42f0b436e5fd749a4890;market for seal, natural rubber based;seal, natural rubber based;kilogram;1.0205470524775355;0.0064048065117521666;0.008507223720732088;1.0706624711941106e-08;1.7018101350939163e-08;4.003283962804452e-06;0.6414744515926306;;;
8ce68e5f71f8f8c5dc50edb913e9cea1;GLO;SSP5-Base-2040;8ce68e5f71f8f8c5dc50edb913e9cea1;market for potato starch;potato starch;kilogram;4.346670536860858;0.018713500951194992;0.0031451818062525694;9.345356826504956e-09;2.6194818976483645e-08;6.008443232187651e-06;0.12631607988853044;;;
2849c78852521ffd8f724438423dd19e;GLO;SSP5-Base-2040;2849c78852521ffd8f724438423dd19e;market for p-nitrophenol;p-nitrophenol;kilogram;1.3083340961200594;0.0012562706078384173;0.008040547322789967;1.4603290215967297e-08;1.3519414252774259e-08;6.2434702435273595e-06;0.5676918328853275;;;
ddff069daa805b575e737187192b3402;GLO;SSP5-Base-2040;ddff069daa805b575e737187192b3402;market for tin;tin;kilogram;4.790907036455971;1.138912788951378;0.01551501420105631;1.5046582772113574e-07;8.365265335673842e-08;0.00019832350945960846;2.5179755031111872;;;
086665f89ac73409b2902947e7c9a8f1;GLO;SSP5-Base-2040;086665f89ac73409b2902947e7c9a8f1;market for fan, for power supply unit, desktop computer;fan, for power supply unit, desktop computer;kilogram;4.812849140124903;0.1285930843867859;0.16030661655522405;2.2055222910084757e-07;7.530872780873444e-08;5.899953142544219e-05;1.3148513866801657;;;
83a1fef8d65979022f9ebc479f91a83e;GLO;SSP5-Base-2040;83a1fef8d65979022f9ebc479f91a83e;market for stone wool, packed;stone wool, packed;kilogram;0.5946571612336748;0.0036704809313428295;0.0014410382989222844;7.1722193894930725e-09;6.984208877656274e-09;3.49001482709101e-06;0.2173235130028343;;;
b97250cea52d4c3bd649d59e9141a6fc;RoW;SSP5-Base-2040;b97250cea52d4c3bd649d59e9141a6fc;market for sawlog and veneer log, paraná pine, measured as solid wood under bark;sawlog and veneer log, paraná pine, measured as solid wood under bark;cubic meter;121.7604442734735;0.20973792318927426;1.4036516052298196;3.218881517815331e-07;2.0824853781443157e-05;0.0035372857469812098;25.49665474253289;;;
f24569a0e57c6ee3e8817a20bdbc49c9;GLO;SSP5-Base-2040;f24569a0e57c6ee3e8817a20bdbc49c9;market for landed anchovy by-catch, fresh;landed anchovy by-catch, fresh;kilogram;0.3328854589058427;0.0004882237048469099;0.004022397138802607;1.116528050860379e-09;6.155439072523175e-09;3.060819378618469e-06;0.0821980463981941;;;
2c7662b0579bc74a9f53b60445ba0feb;GLO;SSP5-Base-2040;2c7662b0579bc74a9f53b60445ba0feb;market for liquid crystal display, unmounted, mobile device;liquid crystal display, unmounted, mobile device;kilogram;52.65778689292854;1.1421835173999462;1.2949263205734067;1.7932031973698687e-06;3.852859956160598e-07;0.00020950061400459228;5.573842910126531;;;
e229ace9c0c670aef7c1998446d5c3ca;GLO;SSP5-Base-2040;e229ace9c0c670aef7c1998446d5c3ca;market for ethylene glycol;ethylene glycol;kilogram;0.7114524078596667;0.0006656956931352289;0.005400536749150223;1.8327761425699387e-08;7.176751956667528e-09;3.3076586336276136e-06;0.3871031110025469;;;
e5c701fe0333c03d1d18a515780a786f;GLO;SSP5-Base-2040;e5c701fe0333c03d1d18a515780a786f;market for heat and power co-generation unit, 1MWel, 6.4MWth;heat and power co-generation unit, 1MWel, 6.4MWth;unit;1510925.9211099204;1359.8287010934407;458.7245020839368;0.0012133081282550409;0.0011205630863394501;0.9152065343153636;19920.049753203144;;;
876ff9793b080f7290d196a3f829adff;GLO;SSP5-Base-2040;876ff9793b080f7290d196a3f829adff;market for oil boiler, 10kW;oil boiler, 10kW;unit;345.0556005057497;3.749313000900158;16.6397615861582;4.641946437874034e-06;3.1336939745784148e-06;0.003428968154744164;47.307942983107736;;;
306d3a32de8dfdb0f04cfba8c2b17ae3;GLO;SSP5-Base-2040;306d3a32de8dfdb0f04cfba8c2b17ae3;market for rape seed, Swiss integrated production;rape seed, Swiss integrated production;kilogram;0.4358932832035908;0.0005294465242021082;0.0012898449178323718;2.3732716065364702e-09;3.363994291630558e-08;3.322758379595823e-06;0.04682012892317743;;;
4dd0bf5ba6e2c346c9bc8504919a78af;GLO;SSP5-Base-2040;4dd0bf5ba6e2c346c9bc8504919a78af;market for mini CHP plant, components for electricity only;mini CHP plant, components for electricity only;unit;282.5569666870796;5.010842816052156;1.3993336982392495;7.517437375830956e-06;4.523650209652171e-06;0.003218911410648928;76.41397736402169;;;
db4e48bc6cff689756194e97ab4c84bc;GLO;SSP5-Base-2040;db4e48bc6cff689756194e97ab4c84bc;market for aluminium removed by turning, average, computer numerical controlled;aluminium removed by turning, average, computer numerical controlled;kilogram;9.221888764066673;0.1778307162775394;0.4505484568580337;1.775836458347234e-07;4.8159855210122344e-08;3.0837729573514025e-05;0.5463884690909939;;;
3f1aa7dc31077a0e5b8e059391b89893;GLO;SSP5-Base-2040;3f1aa7dc31077a0e5b8e059391b89893;market for ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger;ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger;unit;16560.220056802063;53.11215739206873;43.54483117092885;7.63006947036024e-05;4.772810576864135e-05;0.0351338413199511;952.096795726546;;;
b045ec2262a7210bb2b95726ca5cf545;GLO;SSP5-Base-2040;b045ec2262a7210bb2b95726ca5cf545;market for fermentation filtrate;fermentation filtrate;kilogram;0.003127701027971015;1.5587995560805034e-06;2.4534234346168994e-06;3.827252999859454e-12;3.99676169869854e-12;1.7760824772244548e-09;9.768470062107072e-05;;;
904cdb1c0ae5f3899f71a12623983440;RoW;SSP5-Base-2040;904cdb1c0ae5f3899f71a12623983440;market for kraft paper;kraft paper;kilogram;0.7298575344622107;0.0010220417798864493;0.0026264686641622632;9.920304717857213e-09;3.022237421376575e-08;4.234766402052515e-06;0.08780272742279494;;;
1aa574ee296a2d786cf75b2e24c33f25;GLO;SSP5-Base-2040;1aa574ee296a2d786cf75b2e24c33f25;market for mobile cable yarder, truck-mounted, incl. processor;mobile cable yarder, truck-mounted, incl. processor;unit;137189.08195304923;1366.3012091083897;607.2536882071178;0.0018098064348466194;0.0007321891921205363;0.8469899727496238;17281.73966771723;;;
e3b0cc14979bf8f209b7db5d434477d5;GLO;SSP5-Base-2040;e3b0cc14979bf8f209b7db5d434477d5;market for inert filler;inert filler;kilogram;0.10720811256583626;6.007516480891598e-05;0.00014153580752615438;1.9587090022103576e-10;2.643426735732445e-10;1.0954790793111076e-07;0.005001719117547125;;;
20ea43c84cebc2f7a31282c3dc0d2c9e;GLO;SSP5-Base-2040;20ea43c84cebc2f7a31282c3dc0d2c9e;market for triphenyl phosphate;triphenyl phosphate;kilogram;2.7070704123537768;0.008233461864343285;0.011855487247133334;7.695125288953539e-08;3.000480438906804e-08;1.0955191745344735e-05;0.8588841897941415;;;
e7713c906ef04ea2bed4f27f76a1851e;GLO;SSP5-Base-2040;e7713c906ef04ea2bed4f27f76a1851e;market for forwarder;forwarder;unit;56257.33941767407;448.4497367706258;94.14584094865614;0.0008575448031515776;0.00029858461551053204;0.35828225757057414;6781.07058986412;;;
b9e23828f3d0c74c551c7edc66e71379;GLO;SSP5-Base-2040;b9e23828f3d0c74c551c7edc66e71379;market for potato, organic;potato, organic;kilogram;0.41911738901247186;0.00027725029468326666;0.0007032843294142761;1.048285447527545e-09;6.431807477634927e-09;8.546672838470304e-07;0.022096731582139484;;;
a32922582fc738f089a0be8b36b6cf54;GLO;SSP5-Base-2040;a32922582fc738f089a0be8b36b6cf54;market for pyrethroid-compound;pyrethroid-compound;kilogram;5.342225597930578;0.028674347805566176;0.024602802168193473;1.2551516907668615e-07;6.609200511246707e-08;3.163277147326007e-05;1.8692597692140143;;;
9baa0c28069216dd300d0095910cf03f;RoW;SSP5-Base-2040;9baa0c28069216dd300d0095910cf03f;market for acrylic acid;acrylic acid;kilogram;0.4930982526861909;0.0006890068042522076;0.005720201795041931;7.488822097522536e-09;7.925671562538819e-09;3.352404575307038e-06;0.4130970700910116;;;
dea6e75a741be5e57fb5a8aed773a529;GLO;SSP5-Base-2040;dea6e75a741be5e57fb5a8aed773a529;market for celery;celery;kilogram;0.9447758446791044;0.0004106164602141761;0.000924830690922549;5.783710821183105e-09;3.6462597530573767e-09;1.170199892800169e-06;0.03373389169651045;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
9b9856d732f71b968c9b3f638b62556b;RoW;SSP5-Base-2040;9b9856d732f71b968c9b3f638b62556b;market for propylene, pipeline system;propylene, pipeline system;kilogram;0.03259358906181614;5.42138259127776e-06;0.008813617823072856;1.8001765688736376e-11;5.955267098492308e-09;2.321381524476929e-06;0.6543585151979426;;;
a2634d3b6d27046ccb1d0af9c0384c64;GLO;SSP5-Base-2040;a2634d3b6d27046ccb1d0af9c0384c64;market for battery cell, Li-ion, NCA;battery cell, Li-ion, NCA;kilogram;47.761042274039895;0.3368730450157722;0.9185223839731116;9.496284441381725e-07;1.1017517613775404e-07;8.412961034418232e-05;3.0751799841345786;;;
