code;name;reference product;unit;location;prod_category;prod_sub_category;ecosystem quality;human health;natural resources;Total waste (kg);Hazardous waste (kg);Year;Database
7c11445e42c932601a46c9d6a32cb91a;market for diazine-compound;diazine-compound;kg;GLO;Chemical;Chemical products;8.079899147517181e-08;4.30952135837572e-05;1.7154444920303902;49.39909694599728;0.015699605036910477;2020;SSP1-PkBudg500
80381ec97509cafefd4b2c9b19eb46f8;market for printed wiring board, surface mounted, unspecified, Pb free;printed wiring board, surface mounted, unspecified, Pb free;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;1.7878632841438e-06;0.0014184438687357;17.27286575766017;1724.3827680594252;3.808090750032123;2020;SSP1-PkBudg500
1a3e13a3f74eeee8d9ef48117c7ecedd;market for maize flour;maize flour;kg;RoW;ProcBio;Food & beverages, animal feed;9.230949878266684e-09;2.4793802114212484e-06;0.0525117219836847;1.2137352286630463;0.001330810994448816;2020;SSP1-PkBudg500
6fc3d11145cae7853c8512c340ae07c1;market for tebuconazole;tebuconazole;kg;GLO;Chemical;Chemical products;4.2765509946218645e-08;2.1611674179115837e-05;0.9030387480783372;27.86600189455899;3.3055522110266455;2020;SSP1-PkBudg500
3fd33e23f03f15fa3343868a895f8e5c;market for concrete, 25MPa;concrete, 25MPa;m3;RoW;GlasNonMetal;Glass & other non-metallic products;1.269088034659468e-06;0.000543590762557;15.728062133414737;805.9615571623079;0.3565701330347007;2020;SSP1-PkBudg500
e987717e5aa26678fd989b2768e8ad12;market for packaging, for fertilisers or pesticides;packaging, for fertilisers or pesticides;kg;GLO;PlastRub;Plastics & rubber products;1.2072634410649415e-09;5.883105835963451e-07;0.0444966213384824;3.3107141952300956;0.0008356930468649357;2020;SSP1-PkBudg500
5a07b5c0a0c70e0c2725623d538d4aa1;market for uranium, enriched 4%, in fuel element for light water reactor;uranium, enriched 4%, in fuel element for light water reactor;kg;GLO;OreMinFuel;Ores, minerals & fuels;1.1732439308866766e-05;0.0197266419916299;242.33314081692373;4914.513885429067;73.91136534754877;2020;SSP1-PkBudg500
e071674a587f968dc60c241bb98bf662;market for polylactide, granulate;polylactide, granulate;kg;GLO;PlastRub;Plastics & rubber products;1.9853139063849612e-08;7.051869867356075e-06;0.2480114972578791;11.9626480056337;0.028902041901430413;2020;SSP1-PkBudg500
4db9af889571989d121d634e4862aa99;market for cow milk;cow milk;kg;GLO;AgriForeAnim;Live animal, fish & their products;8.669099905087943e-08;3.6346594154163815e-06;0.0547738654894878;2.8019353567265544;0.0013353724664658011;2020;SSP1-PkBudg500
82ea1e2f9d6e77520740508c6ee4a646;market for diesel, low-sulfur;diesel, low-sulfur;kg;RoW;OreMinFuel;Ores, minerals & fuels;3.793242530201809e-09;1.6818365725595447e-06;0.5334574883363505;0.6509483315802784;0.005390372254204586;2020;SSP1-PkBudg500
a7349cf63913eb32029552c1c9a9a20e;market for prochloraz;prochloraz;kg;GLO;Chemical;Chemical products;5.0812217496985456e-08;2.5882918109246103e-05;1.2334131345113488;25.728525235885776;0.014508147734272543;2020;SSP1-PkBudg500
d39f1efa85b7833e0e2ec301c6ac52dd;market for morpholine;morpholine;kg;GLO;Chemical;Chemical products;4.095399944948279e-08;1.8449386961471854e-05;1.0318536106896374;4.597160172093643;0.011982847260158705;2020;SSP1-PkBudg500
94ce79023f7075e5579a8e2984d5059e;market for passenger car, diesel;passenger car, diesel;kg;GLO;MachElecTrans;Transport vehicles;3.3799930158923844e-08;2.7883931598458997e-05;0.5808736280441791;34.48473190446356;0.02546204788046076;2020;SSP1-PkBudg500
9fda4cfc1ae56b872cadfa2aa449f078;market for wheat flour mix;wheat flour mix;kg;GLO;ProcBio;Food & beverages, animal feed;3.276106250587641e-08;3.6529828244796383e-06;0.0626190557363419;16.807502895635604;0.0014713896523514437;2020;SSP1-PkBudg500
5f9233ac392a35f08eff9e3aaa1bed12;market for diethylene glycol;diethylene glycol;kg;GLO;Chemical;Chemical products;8.940503021722133e-09;4.158603792688715e-06;0.4517032727921429;1.5677452791842181;0.00628883195462622;2020;SSP1-PkBudg500
329bb09fce32474293e1feea0e5945e2;market for wheat bran;wheat bran;kg;RoW;ProcBio;Food & beverages, animal feed;1.5354753633918837e-08;1.3293072405060873e-06;0.0255773789871084;0.5518643571353246;0.000653241868740822;2020;SSP1-PkBudg500
762ed190bfd9605e38cb6d8b9a84e2ef;market for butyl acetate;butyl acetate;kg;RoW;Chemical;Chemical products;1.9150510050092612e-08;9.01224123773706e-06;0.6660131810294335;3.602633339078232;0.007252255010238497;2020;SSP1-PkBudg500
4ad0d1c39071582c4f0126a465493e35;market for holmium oxide;holmium oxide;kg;GLO;Chemical;Chemical products;2.480233047049348e-06;0.0010334330128333;66.6371433222928;18475.002327773793;21.129535108514148;2020;SSP1-PkBudg500
5eadd183cacecfde961dd85329b154a8;market for lithium fluoride;lithium fluoride;kg;GLO;Chemical;Chemical products;7.530684473047456e-08;4.2619711035206767e-05;13.47511398530293;201.21367535145203;0.01972766141785764;2020;SSP1-PkBudg500
ae2aef38156e5a84ac8ba7d2e1cad970;market for polyurethane, flexible foam, flame retardant;polyurethane, flexible foam, flame retardant;kg;GLO;PlastRub;Plastics & rubber products;2.323183935206572e-08;1.1896690031020014e-05;0.731727215153311;5.712288727267109;0.16047781935478825;2020;SSP1-PkBudg500
fe8807f114d8097b8635ab9bccce30c3;market for electronics scrap;electronics scrap;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.0348564547091547e-10;9.485516819300089e-08;0.0046317156646427;0.17507289048680813;0.00011615549599300605;2020;SSP1-PkBudg500
cdba9355b139008f847da34ce617c324;market for calcium carbide, technical grade;calcium carbide, technical grade;kg;RoW;Chemical;Chemical products;1.545526052152014e-08;7.808964372994708e-06;0.1634625119762215;2.0154139542340355;0.0016110233680456225;2020;SSP1-PkBudg500
9f5d213ee7d8a03752aaf531fa1a7bcd;market for ethoxylated alcohol (AE7);ethoxylated alcohol (AE7);kg;RoW;Chemical;Chemical products;1.2438958601719912e-08;5.397499886234761e-06;0.5706248077098001;2.4714216147443224;0.0069961112394147495;2020;SSP1-PkBudg500
b06f3767f8adb40e883a49c75633b82e;market for avocado;avocado;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.0542302313952647e-08;2.7916117431650075e-06;0.0430094476279457;1.2434770186813315;0.0014845041154590427;2020;SSP1-PkBudg500
71b62422c090becce21a0cf1cca884a3;market for sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;m3;RoW;AgriForeAnim;Agricultural & forestry products;1.9811579551791985e-06;0.0009671418094989;1.7384457794338588;66.75369530167747;0.06628526923974724;2020;SSP1-PkBudg500
5cd8a353ecd01a0ab388a9cb195d8032;market for petrol, 5% ethanol by volume from biomass;petrol, 5% ethanol by volume from biomass;kg;GLO;OreMinFuel;Ores, minerals & fuels;5.9675526355832335e-09;2.0501617763030397e-06;0.5332578753210176;0.6452662012967179;0.0030338072720468333;2020;SSP1-PkBudg500
1bc863a377c63072694d33d69f9fd94f;market for tin concentrate;tin concentrate;kg;GLO;OreMinFuel;Ores, minerals & fuels;3.2480542386677645e-08;9.208729245699647e-05;1.1533590469240598;552.857003827927;0.0068669307340635255;2020;SSP1-PkBudg500
4e0a12c2d96c333c5f4e8094db3f8c17;market for printed wiring board, mounted mainboard, laptop computer, Pb containing;printed wiring board, mounted mainboard, laptop computer, Pb containing;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;2.0155364751802514e-06;0.00147147957086;20.33141951278609;2384.2012826872938;3.2489090620400485;2020;SSP1-PkBudg500
6c31cc8ee2de328bdad350223ea1778e;market for building, multi-storey;building, multi-storey;m3;GLO;Construction;Construction;3.399676378721513e-06;0.0025210382499848;23.7073682873722;4193.216022436585;0.4643275973159013;2020;SSP1-PkBudg500
106606494845f6929e1c94c1fb7de7ba;market for ethylene dichloride;ethylene dichloride;kg;RoW;Chemical;Chemical products;5.395084099994248e-09;2.688739426378087e-06;0.2296589574391552;6.169240825347842;0.0030891266177018877;2020;SSP1-PkBudg500
00dda7e95d471e3da6295521c7be8681;market for flax plant, harvested;flax plant, harvested;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.6820028102544642e-09;5.899474598397361e-07;0.0066482435884715;0.737244241988918;0.0001633888447830112;2020;SSP1-PkBudg500
ec2299c0855c59c9b86f582956d9cd9d;market for sodium nitrite;sodium nitrite;kg;RoW;Chemical;Chemical products;1.3699893400433325e-08;6.600223508237624e-06;0.2346385690844362;8.741542572171076;0.0024960236444370155;2020;SSP1-PkBudg500
9ac653e7afabf2c2bb6026f22f7edc8d;market for propionic acid;propionic acid;kg;GLO;Chemical;Chemical products;9.574777209100997e-09;4.417267585892809e-06;0.4445255687594965;1.671912541323418;0.005370954053331736;2020;SSP1-PkBudg500
466dbc6904b2f80ba0fa5c5778b2bd0a;market for acetonitrile;acetonitrile;kg;GLO;Chemical;Chemical products;2.0128611213313773e-08;8.697045924907958e-06;0.900982297279595;3.102498232806935;0.011559493841904979;2020;SSP1-PkBudg500
617c133ea4ca61c2be1502415527c32e;market for reeled raw silk hank;reeled raw silk hank;kg;GLO;ProcBio;Textile;1.9207294365826864e-06;0.0006178287535972;7.9123660898290495;1396.2626152821442;0.2673604986318574;2020;SSP1-PkBudg500
66fda7a7c99ca80a93d84189caad968e;market for benzaldehyde;benzaldehyde;kg;RoW;Chemical;Chemical products;2.0362684957568633e-08;9.697746482268428e-06;0.7565124151660145;13.438080015188916;0.009091965353797702;2020;SSP1-PkBudg500
cca06f330b2f0002b29e399f586471ef;market for oxalic acid;oxalic acid;kg;GLO;Chemical;Chemical products;1.5035112887353058e-07;6.59428217714896e-05;1.1084265112713876;32.36363396171717;0.014593467880504555;2020;SSP1-PkBudg500
131e17193b15c53b105914f9ec208aff;market for nuclear fuel element, for pressure water reactor, UO2 3.8% & MOX;nuclear fuel element, for pressure water reactor, UO2 3.8% & MOX;kg;GLO;OreMinFuel;Ores, minerals & fuels;1.0149136673655589e-05;0.0169115036290333;206.75579686019728;4237.560484468313;62.93819354882012;2020;SSP1-PkBudg500
a476c90dca829eb53ef9dc4d5f554c6b;market for sawnwood, softwood, dried (u=20%), planed;sawnwood, softwood, dried (u=20%), planed;m3;RoW;ProcBio;Wood, straw & cork;8.841724543374002e-06;0.0002835684875964;5.423446924804885;235.8595835161941;0.33465432835435543;2020;SSP1-PkBudg500
076f157d3912ee401ae16c508fd857a7;market for cottonseed oil, crude;cottonseed oil, crude;kg;GLO;ProcBio;Food & beverages, animal feed;4.2595566457043375e-08;1.214441253732587e-05;0.1144553400548717;6.116147350967305;0.0033595264835710893;2020;SSP1-PkBudg500
8e847a0f362fd40003dc197252bf59fa;market for solar collector glass tube, with silver mirror;solar collector glass tube, with silver mirror;kg;GLO;GlasNonMetal;Glass & other non-metallic products;3.3949346280979926e-08;1.662387626480046e-05;0.3894584773845799;23.48470553613766;0.08273931158081008;2020;SSP1-PkBudg500
4a22bc93a26f5eef2203d28b17abd501;market for sodium perborate, tetrahydrate, powder;sodium perborate, tetrahydrate, powder;kg;RoW;Chemical;Chemical products;9.141751759634922e-09;5.052698545344859e-06;0.1859953799233968;0.4474638353877612;0.00029416075541184556;2020;SSP1-PkBudg500
f598011ad327f7382fcad4b120caeb36;market for anode, graphite, for Li-ion battery;anode, graphite, for Li-ion battery;kg;RoW;MachElecTrans;Metal/electronic equipments & parts;3.4420417088124954e-08;2.2482216861023584e-05;0.6425847749819997;6.636328593891738;0.005742400179552637;2020;SSP1-PkBudg500
25c21d42dc79e01245adfaa93c14c53e;market for sulfite;sulfite;kg;RoW;Chemical;Chemical products;1.1835215893304008e-08;8.090562226662555e-06;0.103367023100427;7.972994794617314;0.0020499741771056418;2020;SSP1-PkBudg500
5576c54c5ad11729a0b23ea67777b747;market for fibre cement facing tile, small format;fibre cement facing tile, small format;kg;GLO;GlasNonMetal;Glass & other non-metallic products;5.989498487030387e-09;2.3759135432278e-06;0.0677724208641571;3.0785310953919067;0.006171923379437711;2020;SSP1-PkBudg500
d7ba469b432cb3dae0286448f9499d62;market for backlight, for liquid crystal display;backlight, for liquid crystal display;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;6.237682421325816e-08;3.469363205285836e-05;1.194356468288775;303.21795404604165;0.11550892781394936;2020;SSP1-PkBudg500
f32c2d20d3bb4032738b51a09ef73f1b;market for fluosilicic acid, without water, in 22% solution state;fluosilicic acid, without water, in 22% solution state;kg;GLO;Chemical;Chemical products;2.8668363984093743e-08;1.5840157929787362e-05;0.2392703253686308;7.642617323976698;0.0048583107108522965;2020;SSP1-PkBudg500
303ceb4a91057559fed5cb1c3bf29149;market for potentiometer, unspecified;potentiometer, unspecified;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;1.5028269820284786e-07;8.292773766963738e-05;2.039753500090129;116.07596700372633;0.028369225527799594;2020;SSP1-PkBudg500
3f6e423141bbf2e023ee3c2adf3394d3;market for rape seed, organic, for sowing;rape seed, organic, for sowing;kg;GLO;AgriForeAnim;Agricultural & forestry products;8.807380069237423e-08;1.3082792006608562e-05;0.0777565126094662;1.3660282656342912;0.002625367151924655;2020;SSP1-PkBudg500
bd2032dac0eb286ae656cc8d7446818d;market for rape oil, crude;rape oil, crude;kg;RoW;ProcBio;Food & beverages, animal feed;7.207572063803407e-08;8.272358900282057e-06;0.1011130674822899;1.7609213863181905;0.002565727009912344;2020;SSP1-PkBudg500
f707f43892f41e66ff76720e71589834;market for palm date, organic;palm date, organic;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.8482591115962334e-08;3.653072748761632e-06;0.0332147521719323;1.1435067434337989;0.0016102748256185966;2020;SSP1-PkBudg500
d6ee67d6489147ac50ee13233e989da5;market for concrete, 40MPa;concrete, 40MPa;m3;RoW;GlasNonMetal;Glass & other non-metallic products;1.4067307146315398e-06;0.0006063879745179;17.29678704544685;883.1353875524402;0.4263954716244499;2020;SSP1-PkBudg500
1d95a9865e5ecb049eb64f6823865078;market for monoethanolamine;monoethanolamine;kg;GLO;Chemical;Chemical products;1.2204779299727404e-08;5.527478922292676e-06;0.5104875506954687;1.9168315064873258;0.006547556072121391;2020;SSP1-PkBudg500
64a69b19fb8f9195a4ecb9a345bbe890;market for assembly of liquid crystal display, auxilliaries and energy use;assembly of liquid crystal display, auxilliaries and energy use;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;4.2809016722861724e-08;2.4498816544397813e-05;0.474311794716295;301.87468228611397;0.3081155068426951;2020;SSP1-PkBudg500
c8bf8fc71fd37665bdc35c069238d3bd;market for o-cresol;o-cresol;kg;GLO;Chemical;Chemical products;1.5632014954098268e-08;7.411849506544904e-06;0.7912273481804891;2.6692001393585585;0.010669565484469474;2020;SSP1-PkBudg500
21654043f57c19bba93db52a624bcba1;market for nitric oxide;nitric oxide;kg;GLO;Chemical;Chemical products;2.3796462224330544e-08;9.560538831185962e-06;0.1830949530563179;1.4715382206973164;0.0015129676453148405;2020;SSP1-PkBudg500
bab51cbc5c22ac6f6b1c37acf74856a7;market for soil pH raising agent, as CaCO3;soil pH raising agent, as CaCO3;kg;GLO;Chemical;Chemical products;6.55263594946508e-10;3.930165311582941e-07;0.0093371313359134;0.08731729061395752;0.00027632705703366066;2020;SSP1-PkBudg500
ee5ef4d0712864b328e6fd186cca64fc;market for concrete, normal strength;concrete, normal strength;m3;RoW;GlasNonMetal;Glass & other non-metallic products;1.2502772979872362e-06;0.0005328834569834;15.376013312852688;696.5057220915511;0.3376608849855044;2020;SSP1-PkBudg500
ea0640a1208690c28984b17f7b69c710;market for aubergine;aubergine;kg;GLO;AgriForeAnim;Agricultural & forestry products;5.9372803831358095e-09;3.731303513086105e-06;0.0275423618848355;1.1432753820683241;0.00041850502453513066;2020;SSP1-PkBudg500
a0eabacaccf5fef59bc32f5879f51a0c;market for fennel;fennel;kg;GLO;AgriForeAnim;Agricultural & forestry products;3.930199111271105e-09;1.238854858633327e-06;0.03275880092806;1.289775491874882;0.0012230945066938306;2020;SSP1-PkBudg500
163fde5588ccb1184ec8baf92f48f22a;market for biomethane, high pressure, vehicle grade;biomethane, high pressure, vehicle grade;kg;RoW;OreMinFuel;Ores, minerals & fuels;7.476927149000927e-09;2.69071541209876e-06;0.0430874181832695;0.5330751159101753;0.0009734718580019656;2020;SSP1-PkBudg500
033fe693337b46380d8b7ff5dbd457c4;market for polymethyl methacrylate, sheet;polymethyl methacrylate, sheet;kg;GLO;PlastRub;Plastics & rubber products;3.5906823686046936e-08;1.6263269243259872e-05;1.109013026454016;1.00322845168818;0.10329930494261438;2020;SSP1-PkBudg500
75dc962c3bf17421addb30e1ce3538e1;market for battery cell, Li-ion, NMC111;battery cell, Li-ion, NMC111;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;1.2399114977456324e-07;9.17752270863302e-05;3.4064743845888845;500.72555768180086;1.9781657892598272;2020;SSP1-PkBudg500
b0fe90dfa0487837feec930bd6c9fcd7;market for diode, auxilliaries and energy use;diode, auxilliaries and energy use;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;1.0339210275994256e-06;0.0004923216251914;14.234359694136664;1414.903566475156;0.5528157245982535;2020;SSP1-PkBudg500
d3ebe1c2d716e0131d5cc8d2b5b63f04;market for sulfur hexafluoride, liquid;sulfur hexafluoride, liquid;kg;RoW;Chemical;Chemical products;4.116062988090975e-07;0.0001465632818799;5.274196363639704;9.87107681320372;0.009962031096454499;2020;SSP1-PkBudg500
0c68daf6455c3e7750a7d48e87f17f7a;market for tantalum concentrate, 30% Ta2O5;tantalum concentrate, 30% Ta2O5;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;3.392659810620868e-07;0.0001329260627907;7.5467920066658944;1159.6991114225543;0.14840465905715486;2020;SSP1-PkBudg500
56bcfbadb1e9ddbb4ec76584efdc9653;market for transistor, wired, big size, through-hole mounting;transistor, wired, big size, through-hole mounting;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;1.1104468823614044e-06;0.0008461969397258;9.993225636801188;764.8674267572601;0.15077683608453626;2020;SSP1-PkBudg500
def0fbcd88fb13581289f630c88f4eab;market for methylcyclohexane;methylcyclohexane;kg;GLO;Chemical;Chemical products;1.576072558408297e-08;6.9945364006638405e-06;0.782726125072039;1.8716483176154275;0.00839597985948567;2020;SSP1-PkBudg500
61863071bd168004eb9af9df563661b5;market for polypropylene, granulate;polypropylene, granulate;kg;GLO;PlastRub;Plastics & rubber products;8.928116661841683e-09;3.9909226557989205e-06;0.6731464672732689;52.90281157539354;0.01843149522831095;2020;SSP1-PkBudg500
