location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;log parameters;emptied;activity type
RoW;SSP1-PkBudg500-2020;e4205fc1874ce8470676c4aaf610e6d4;market for adhesive, for metal;adhesive, for metal;kilogram;0.0192367429328004;8.379110530240476e-08;1.5072859059493093e-08;7.2821442557061665e-06;0.5246986458488663;;;;
GLO;SSP1-PkBudg500-2020;fb3e1542af3742d3c552922bc5243917;market for tilapia feed, 24-28% protein;tilapia feed, 24-28% protein;kilogram;0.0012049683679641;8.082054949029291e-09;1.7394884972262756e-08;3.708558658021255e-06;0.048777606106577;;;;
GLO;SSP1-PkBudg500-2020;2355b04839bba72cc340a788e233652d;market for container ship;container ship;unit;273933.8431777081;1.7299322204713266;0.3512835950175484;401.4801470438409;7432924.299218628;;;;
GLO;SSP1-PkBudg500-2020;bed662c65b77a2f151383ef73800c74b;market for nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;kilogram;2.0395909770705605;0.0655548793726614;1.0713397469991714e-05;0.0179952788116226;221.07551896622635;;;;
GLO;SSP1-PkBudg500-2020;dcfb0a7586afe2290f47cea10009b9d9;market for tetrafluoroethylene film, on glass;tetrafluoroethylene film, on glass;kilogram;0.0366259528163423;3.668185561225246e-07;4.210118589094962e-07;0.0001576238159883;4.810936906897919;;;;
GLO;SSP1-PkBudg500-2020;384aef1e203c8dbc4c9690e076ea8301;market for furnace, wood chips, softwood storage area, 50kW;furnace, wood chips, softwood storage area, 50kW;unit;22.05924804325768;0.0001393941306298;7.802161726145174e-05;0.0376860121847706;1021.8763376402198;;;;
RoW;SSP1-PkBudg500-2020;5f62d9e0dd4e7ba569f608d32e97fdc6;market for wheat grain;wheat grain;kilogram;0.0010336389122747;4.943497243711869e-09;2.973893321608072e-08;2.383749068715698e-06;0.0395425135636871;;;;
GLO;SSP1-PkBudg500-2020;6b5fbd50873691cd0c8e02114baa15a7;market for cobalt carbonate;cobalt carbonate;kilogram;0.1316285969770355;4.630604774228567e-06;1.3593463394888148e-07;0.0001089990839351;4.728383172275084;;;;
RoW;SSP1-PkBudg500-2020;60fcde0a572fbe1adb52ae447cf3a388;market for chlorosulfonic acid;chlorosulfonic acid;kilogram;0.0014513653824871;2.9007941487944194e-08;7.0258748778067915e-09;5.45848612145287e-06;0.0622242086909393;;;;
GLO;SSP1-PkBudg500-2020;20dfcb3fcac7e2fe995c18193c35ff9f;market for polystyrene, expandable;polystyrene, expandable;kilogram;0.0481513805793942;1.0541508774589182e-09;1.3772259822927866e-08;5.959600503097231e-06;0.7671886558287525;;;;
GLO;SSP1-PkBudg500-2020;062a0f4dab601b121589b19fd8ecd6c1;market for cover plaster, mineral;cover plaster, mineral;kilogram;0.0002396665410352;2.5399735847291492e-09;8.224183379570942e-10;3.8220768375336745e-07;0.0137689351357152;;;;
GLO;SSP1-PkBudg500-2020;d053f1b0998eae92cd5e77983cb6d097;market for fuel cell, solid oxide, 125kW electrical, future;fuel cell, solid oxide, 125kW electrical, future;unit;1476.9536790651373;0.0774665385378752;0.0006517795791719;0.5811032630038988;399141.11663202447;;;;
GLO;SSP1-PkBudg500-2020;dbbf167ae70acbeea514d5f26c351b87;market for stearic acid;stearic acid;kilogram;0.0006279770547179;1.9897256746743616e-08;2.4009251281914113e-09;1.2514925295896092e-06;0.0422001149175213;;;;
GLO;SSP1-PkBudg500-2020;f1bbe313784b91418d6f1b25cef831a6;market for natural gas, low pressure, vehicle grade;natural gas, low pressure, vehicle grade;kilogram;0.0032516813628867;3.1739274850484373e-08;4.408335396855678e-09;1.9300140721674084e-06;0.4695278976581594;;;;
GLO;SSP1-PkBudg500-2020;d971937192fae29417d670b40a21f603;market for lithium hexafluorophosphate;lithium hexafluorophosphate;kilogram;0.0392385727509866;6.544241194179586e-07;1.2292847281644814e-07;7.22995769180631e-05;20.690623112153126;;;;
GLO;SSP1-PkBudg500-2020;b7425b5c435c6d47289c482e6c7b2ca1;market for sound insulation, heat and power co-generation unit, 160kW electrical;sound insulation, heat and power co-generation unit, 160kW electrical;unit;4.836107161693024;6.65218517575723e-05;2.0376222084748164e-05;0.0232238018716156;588.840885204918;;;;
GLO;SSP1-PkBudg500-2020;8aeca673cf07d3ada8ffee43541c3688;market for electrode, negative, LiC6;electrode, negative, LiC6;kilogram;0.0130930238759094;2.2229234219781238e-07;3.5881392008985803e-08;2.0221363772137147e-05;2.985878155536716;;;;
RoW;SSP1-PkBudg500-2020;073b1893284a2490fd548b8b14178a26;market for methyl ethyl ketone;methyl ethyl ketone;kilogram;0.006502118539929;1.803167760708081e-08;1.1573089314418077e-08;5.35972835166299e-06;0.5192833732377566;;;;
GLO;SSP1-PkBudg500-2020;acf665d13787149d4c1e71a8ae475b41;market for sheet rolling, aluminium;sheet rolling, aluminium;kilogram;0.0225501875653771;2.3605476648932572e-08;2.4188109048666904e-09;1.2031339155243514e-06;0.0348612906511792;;;;
GLO;SSP1-PkBudg500-2020;315a6026a60617877a2bb7948e34a831;market for uranium, enriched 3.0%, in fuel element for light water reactor;uranium, enriched 3.0%, in fuel element for light water reactor;kilogram;1.629491322701538;0.0509255483207024;8.629193779951219e-06;0.0144853073092986;176.2861567931103;;;;
GLO;SSP1-PkBudg500-2020;23b173bfc900086e60d679f6a95f0b55;market for lauric diethanolamide;lauric diethanolamide;kilogram;0.0045500753097269;6.421325308291817e-08;4.4450433180830536e-08;1.0081514244041364e-05;0.2947450749052864;;;;
GLO;SSP1-PkBudg500-2020;dc969feea93bb51e6138d2b6e632c3e4;market for glucose;glucose;kilogram;0.0021918398362158;3.8004050347017577e-08;1.2106832953571982e-08;4.244954636081055e-06;0.1252806939373939;;;;
GLO;SSP1-PkBudg500-2020;71736cf432aeb43d52148caed58fa023;market for liquid crystal display, minor components, auxilliaries and assembly effort;liquid crystal display, minor components, auxilliaries and assembly effort;kilogram;1.2377803423453348;1.1210016084395767e-06;1.6592348520660177e-07;9.448284412430991e-05;1.9823864614413624;;;;
GLO;SSP1-PkBudg500-2020;61fda742605a60b0cc430ad764085e71;market for 2,4-dichlorotoluene;2,4-dichlorotoluene;kilogram;0.0055290327193375;1.1226155128774137e-07;1.1641702398808136e-08;5.607222120525197e-06;0.4682861621847581;;;;
GLO;SSP1-PkBudg500-2020;b347692f644518e97f7e43cb2d71b255;market for generator, 200kW electrical;generator, 200kW electrical;unit;4.363684199898356;0.0001051351494282;6.683112934465688e-05;0.0706955206134392;420.9945620508699;;;;
GLO;SSP1-PkBudg500-2020;f3f1d6d7d5b472c6bb0d03aad5b12d9f;market for chloropropionic acid;chloropropionic acid;kilogram;0.0051047629765608;1.6486230887177758e-07;1.383081029989267e-08;6.70838732913241e-06;0.4379686264152878;;;;
GLO;SSP1-PkBudg500-2020;88dadec1521be00abcbc3dc0325bd0fe;market for magnesium chloride, from zirconium sponge production;magnesium chloride, from zirconium sponge production;kilogram;0.0;0.0;0.0;0.0;0.0;;;;
GLO;SSP1-PkBudg500-2020;394fee340efc79ca725bbf0364fabe2d;market for peanut;peanut;kilogram;0.001244789905709;5.7856276947340575e-09;5.4614961751191375e-08;3.978091068823134e-06;0.0518780196908037;;;;
RoW;SSP1-PkBudg500-2020;28e8902c28c9c699e5c871a3f829e68e;market for dimethyl ether;dimethyl ether;kilogram;0.0032175817806202;2.0941303931615367e-08;6.110770822273901e-09;2.7500874585205413e-06;0.421892850881241;;;;
GLO;SSP1-PkBudg500-2020;03bafc7f28ab27fe6bec6f4d1b282d0c;market for mulberry leaves;mulberry leaves;kilogram;0.0011025761646415;5.012408784578678e-09;7.625023748501846e-09;2.393356416421946e-06;0.0317436704665026;;;;
GLO;SSP1-PkBudg500-2020;a8e38c246d88c9f2aff00eed34addb92;market for sanitary landfill facility;sanitary landfill facility;unit;48958.6218042812;0.095896102948708;0.0655011323120228;20.766214457452318;2998926.2624907647;;;;
GLO;SSP1-PkBudg500-2020;b8160daeadf769967ad054f6e6b448e3;market for Distiller's Dried Grains with Solubles;Distiller's Dried Grains with Solubles;kilogram;5.545062877449846e-05;5.047422646951577e-10;3.717951646611557e-10;1.1277693289552673e-07;0.0030318164441048;;;;
GLO;SSP1-PkBudg500-2020;5649dd9b7aa34f1a93f87fabfb7ea516;market for battery, Li-ion, NCA, rechargeable, prismatic;battery, Li-ion, NCA, rechargeable, prismatic;kilogram;0.6907899411992912;1.0277379450957651e-06;1.1116695282032117e-07;8.353585234382996e-05;2.5021541282561017;;;;
GLO;SSP1-PkBudg500-2020;37b5e0e6258403a9cf1878d298a4ef87;market for charcoal;charcoal;kilogram;0.0011571047597907;4.082821232810745e-09;2.5631895080527218e-08;4.829229347321807e-06;0.01989249192403;;;;
GLO;SSP1-PkBudg500-2020;6d8d12dd7928b36d98f7cc406f440e21;market for thermo-mechanical pulp;thermo-mechanical pulp;kilogram;0.0006888150134135;1.1250677228537737e-07;9.054729095289046e-09;3.1757530934608094e-06;0.0639376820741405;;;;
GLO;SSP1-PkBudg500-2020;c52fd3aad9cb8921c70e21a0206414f6;market for carbon fibre reinforced plastic, injection moulded;carbon fibre reinforced plastic, injection moulded;kilogram;2.2293940253256115;2.6222212246802013e-06;3.6667875907483393e-07;0.0001798844730719;4.515252208595276;;;;
GLO;SSP1-PkBudg500-2020;c2569468b06ae2d48becacd29a0979f2;market for frit, for cathode ray tube display;frit, for cathode ray tube display;kilogram;0.0056337114965541;3.5762746215260916e-08;9.652678676482334e-09;1.3205427074558657e-05;0.1755698002155092;;;;
GLO;SSP1-PkBudg500-2020;1f4debd8c2b5365631a4f1b5ef851db1;market for copper oxide;copper oxide;kilogram;0.0094816705750108;2.717418749002203e-07;1.817704753208954e-07;0.0001802213611888;0.672585452820018;;;;
GLO;SSP1-PkBudg500-2020;a716c203c8d5cf01bc72a2e443304c70;market for titanium sponge;titanium sponge;kilogram;0.0231874898358757;1.23807417828291e-06;2.1720347272159635e-07;0.0001598459764005;2.5180387003327387;;;;
GLO;SSP1-PkBudg500-2020;b182d7385374ed36d16aaf78c177e2ab;market for bitumen seal, V60;bitumen seal, V60;kilogram;0.0040184247859703;2.8478192696672215e-08;4.053633580392933e-09;1.9683411810637283e-06;0.3722829524690705;;;;
GLO;SSP1-PkBudg500-2020;7469b74d713affff0dd6032ecd0beee7;market for industrial furnace, natural gas;industrial furnace, natural gas;unit;10.134953538490208;0.0002607763056935;5.498338182149617e-05;0.1040880699898793;1300.1165804272905;;;;
RoW;SSP1-PkBudg500-2020;8f7d47730da3b998355ae79a82610c7b;market for cork, raw;cork, raw;kilogram;0.0001320728886755;1.864176961200668e-10;4.2087349159426735e-08;7.879068721324124e-08;0.004094306595744;;;;
GLO;SSP1-PkBudg500-2020;bda004009b5ac0f2e2008b4ba60f6195;market for 2-methylpentane;2-methylpentane;kilogram;0.0059407566806098;1.2392857528871156e-08;6.112604848868373e-09;2.7191431907089197e-06;0.6379617916994572;;;;
GLO;SSP1-PkBudg500-2020;153c7eafa83a83f8d01d8b3a725afd09;market for small pelagic fish, fresh;small pelagic fish, fresh;kilogram;0.0100840937708572;3.78370704933731e-09;1.562961241768122e-08;7.9048715828711e-06;0.2390864387358951;;;;
GLO;SSP1-PkBudg500-2020;d7b541bc86ff085ef8885572608fa059;market for palm kernel meal;palm kernel meal;kilogram;0.0001485577633027;6.307434537580267e-10;4.784596093779711e-09;9.795989555120918e-07;0.0037750929500086;;;;
GLO;SSP1-PkBudg500-2020;9cd35727b22ad07961e63ada69aeee8d;market for octabenzone;octabenzone;kilogram;0.0084190547450133;1.2487847836078185e-07;2.1170361372856392e-08;1.0263430717577732e-05;0.7916612876907706;;;;
GLO;SSP1-PkBudg500-2020;1af2738d76156f5ac63662058a837b62;market for demersal fish, fresh;demersal fish, fresh;kilogram;0.0039811919894501;4.028070534263749e-09;1.3476915258989131e-08;6.796940091143216e-06;0.2052869741569183;;;;
RoW;SSP1-PkBudg500-2020;b075578436e203f643453e16d673fea7;market for nickel concentrate, 7% Ni;nickel concentrate, 7% Ni;kilogram;0.0005389514921595;2.091953771858942e-09;1.8702029053728303e-08;8.286155360456914e-06;0.1260635393432694;;;;
GLO;SSP1-PkBudg500-2020;5b3cd1ed6a23c57209658541ffd2c82d;market for tetraethyl orthosilicate;tetraethyl orthosilicate;kilogram;0.0058664320774837;6.888632919127833e-07;1.26246160406635e-08;6.194141118415221e-06;0.4628493523633299;;;;
RoW;SSP1-PkBudg500-2020;d454581173e483b1c0de53327957c87e;market for maize grain, feed;maize grain, feed;kilogram;0.0010523652037237;6.144498064120125e-09;7.159344348561608e-09;1.9376097207681496e-06;0.0414255568881702;;;;
GLO;SSP1-PkBudg500-2020;08ccf0139a52221078ce51def27ca896;market for non-ferrous metal smelter;non-ferrous metal smelter;unit;4863673.27516064;25.404436018558123;10.06648664400331;5671.385962712619;83953563.36834851;;;;
GLO;SSP1-PkBudg500-2020;1b44c6e4994b5dab5fafbd998b83b8e9;market for sodium silver thiosulfate;sodium silver thiosulfate;kilogram;0.4982378649579911;5.658498684911159e-06;1.2862673024364588e-06;0.0013481222775525;14.34253835826444;;;;
GLO;SSP1-PkBudg500-2020;29c306102280b9bf885699654fdfb2f8;market for diode, glass-, for surface-mounting;diode, glass-, for surface-mounting;kilogram;0.5476268250976553;1.2419339481870554e-05;1.151118781123337e-06;0.0006112406654319;15.1010282042647;;;;
GLO;SSP1-PkBudg500-2020;206b51565cf389b0dac54370de6d4d6e;market for uranium, enriched 4.0%, per separative work unit;uranium, enriched 4.0%, per separative work unit;unit;0.3844478692514391;0.0120670198408584;2.0093230166204504e-06;0.0034130032456872;41.91322071079773;;;;
RoW;SSP1-PkBudg500-2020;24e26531d5f313f55a4923ddf4ce7f12;market for cobalt sulfate;cobalt sulfate;kilogram;9.098650108431668;4.386542181770112e-06;1.593646475172315e-07;0.0001175534742126;4.808246141839573;;;;
GLO;SSP1-PkBudg500-2020;af2bc656b4aafd9ed0828b956ab8984e;market for low voltage system, for Li-ion battery;low voltage system, for Li-ion battery;kilogram;0.6623669658006449;2.734841986785243e-06;4.746266530260708e-07;0.000425381552646;5.47752011821173;;;;
GLO;SSP1-PkBudg500-2020;9b188829b991ffe2fbc5d57a7d1f0cbc;market for methacrylic acid;methacrylic acid;kilogram;0.0132240744349055;1.2129618657565078e-07;2.632673945577465e-08;1.398920665028259e-05;0.7017488025943186;;;;
RoW;SSP1-PkBudg500-2020;69bae82c2ec406b3e7bf14970e8b4f39;market for printing ink, offset, without solvent, in 47.5% solution state;printing ink, offset, without solvent, in 47.5% solution state;kilogram;0.0050362456568619;4.43628218011472e-08;3.2243610409909394e-08;8.042569809151135e-06;0.4603355571656943;;;;
GLO;SSP1-PkBudg500-2020;a56f929c159ded22d07e41d989d47212;market for iron(III) sulfate, without water, in 12.5% iron solution state;iron(III) sulfate, without water, in 12.5% iron solution state;kilogram;0.0009756876125229;1.1729948538098925e-08;3.660876977194305e-09;2.94413463284295e-06;0.107782442748203;;;;
GLO;SSP1-PkBudg500-2020;3f04052884c4fd0ef7386035c61cabaa;market for polar fleece, energy use only;polar fleece, energy use only;kilogram;0.0018342849281649;3.807150967509104e-07;2.6760260350523558e-08;1.2419443586800376e-05;0.2227396526850716;;;;
GLO;SSP1-PkBudg500-2020;50b890a3ec0ccd9c8e49308afa18bdfe;market for ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts;ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts;unit;22.790980182202677;0.0001138874550685;2.8570904954465072e-05;0.0217002865574472;482.1882618276901;;;;
GLO;SSP1-PkBudg500-2020;b174d4a88624f143a5f6eefff6697b66;market for fibre, flax;fibre, flax;kilogram;0.00154794330272;1.7251682261049667e-08;1.4659647448065517e-08;5.499150750444048e-06;0.0689348511737469;;;;
GLO;SSP1-PkBudg500-2020;99facf178739e8ef54f60a392318a754;market for scrap preparation facility;scrap preparation facility;unit;25324.67812392299;0.1816720215909602;0.1042779646309062;70.10708055567189;718597.8257335518;;;;
GLO;SSP1-PkBudg500-2020;0b5eb5e614c3cb3366c96126356958ce;market for methyl formate;methyl formate;kilogram;0.0045080787206741;1.4591566660334456e-07;1.3115022288502945e-08;6.294394180977607e-06;0.5514523533943321;;;;
RoW;SSP1-PkBudg500-2020;d3575708df6d299e63624c8d0456c52e;market for sulfur trioxide;sulfur trioxide;kilogram;0.0013178003017264;2.0531640324434298e-08;6.535175006902047e-09;5.490200526759208e-06;0.0397722979586745;;;;
GLO;SSP1-PkBudg500-2020;3bb2539929f70cf3e9e6a3d134148cab;market for agricultural trailer;agricultural trailer;kilogram;0.004991149594578;1.388429336795283e-07;2.6704034276630233e-08;1.8563952034913637e-05;0.4518603018643334;;;;
RoW;SSP1-PkBudg500-2020;d7c279bf726f3a5b8df611c3193c5761;market for supplementary cementitious materials;supplementary cementitious materials;kilogram;6.246376089385404e-05;3.234266122315721e-10;1.0141383940763648e-10;5.819649181568973e-08;0.0029614107919606;;;;
RoW;SSP1-PkBudg500-2020;ba4b47e0d1f15aff29e8b9ab1e1bb5ba;market for sodium silicate, solid;sodium silicate, solid;kilogram;0.0006905640374479;8.45281556974126e-09;4.332640504783539e-09;2.2319192420669197e-06;0.0441764025767032;;;;
GLO;SSP1-PkBudg500-2020;0e3600cdd62c7976730357f29b48742e;market for molasses, from sugar beet;molasses, from sugar beet;kilogram;8.395895261156511e-05;1.0338327385397048e-09;1.1033048131394915e-09;2.267873503430905e-07;0.0038483065268819;;;;
GLO;SSP1-PkBudg500-2020;77318fef8020d835fd3052d242959c7d;market for diphenylether-compound;diphenylether-compound;kilogram;0.0145648730722637;3.236396666023002e-07;9.366846326582009e-08;4.650563732978296e-05;1.821810034325913;;;;
GLO;SSP1-PkBudg500-2020;e2c427ed3a5da7f674f03ceacca0f8eb;market for sulfamic acid;sulfamic acid;kilogram;0.0018787709186625;4.059478293492572e-08;1.1099511158234412e-08;7.361858818373161e-06;0.1240206371484569;;;;
GLO;SSP1-PkBudg500-2020;d1209a1c88bfcdc9fcb8f31c487f0b3d;market for rare earth carbonate concentrate;rare earth carbonate concentrate;kilogram;0.0730621198567119;4.902943849670105e-07;2.563355606301786e-07;9.615844602127938e-05;7.622709076145662;;;;
GLO;SSP1-PkBudg500-2020;d7a05628bc657cd1b3f78a57b3ca61c4;market for aluminium, primary, cast alloy slab from continuous casting;aluminium, primary, cast alloy slab from continuous casting;kilogram;0.0094712910510912;5.52143091798338e-07;6.748843695563404e-08;4.856565827629715e-05;0.7974309347379146;;;;
RoW;SSP1-PkBudg500-2020;de9d213ce13f4f537837dea3b4f9faf7;market for cathode, LFP, for Li-ion battery;cathode, LFP, for Li-ion battery;kilogram;0.0109159438346943;1.672427801538099e-07;8.00881208881194e-08;3.574880314609156e-05;3.2041948066686325;;;;
GLO;SSP1-PkBudg500-2020;63db705119c3aa9361831f6c724db371;market for fuel cell, solid oxide, with micro gas turbine, 180kW electrical, future;fuel cell, solid oxide, with micro gas turbine, 180kW electrical, future;unit;1502.1151896945305;0.0779521869192113;0.0007592847270099;0.6997276227125244;400835.3703602568;;;;
