;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
4b1e5aa399ba8cfa2ae44f08c32cf28d;GLO;SSP5-Base-2040;4b1e5aa399ba8cfa2ae44f08c32cf28d;market for heat and power co-generation unit, 500kW electrical, components for heat only;heat and power co-generation unit, 500kW electrical, components for heat only;unit;20295.978532205663;268.37067692441224;49.21846768244204;0.00030914516719692854;0.00014189135994934746;0.13552636842545557;3297.615285001385;;;
f2b044bc47b18e6ee3fa11966585a9eb;RoW;SSP5-Base-2040;f2b044bc47b18e6ee3fa11966585a9eb;market for inorganic potassium fertiliser, as K2O;inorganic potassium fertiliser, as K2O;kilogram;2.5141067703182243;0.0024023701797499463;0.005177900788146162;1.5881396624623234e-08;1.5332870463011523e-08;7.107542580895327e-06;0.2703044269932676;;;
cbc24cb2d2368cc993decfd82de23b7f;GLO;SSP5-Base-2040;cbc24cb2d2368cc993decfd82de23b7f;market for acrylonitrile-butadiene-styrene copolymer;acrylonitrile-butadiene-styrene copolymer;kilogram;1.7669608410736581;0.0006867112435557014;0.9578111706834036;2.1601834297129845e-09;1.7215201819374708e-08;7.654683517052836e-06;0.8249807857247706;;;
8dedd58e9f3b2406b7356dd61b6389f0;GLO;SSP5-Base-2040;8dedd58e9f3b2406b7356dd61b6389f0;market for reformate;reformate;kilogram;0.11119207509672871;0.00024717277035887655;0.004495429942551871;1.3172585964133693e-09;3.892746658770024e-09;1.7404923126746623e-06;0.5211752823069129;;;
491549b2f0cee302298eaf61bdce8ae0;GLO;SSP5-Base-2040;491549b2f0cee302298eaf61bdce8ae0;market for beryllium;beryllium;kilogram;296.0352489595416;19.442400609325496;92.6900929250938;1.1824847089158647e-05;3.971869869151531e-06;0.0018309834188642061;102.7736258132077;;;
d3575708df6d299e63624c8d0456c52e;RoW;SSP5-Base-2040;d3575708df6d299e63624c8d0456c52e;market for sulfur trioxide;sulfur trioxide;kilogram;0.7320208110987092;0.0014377059432020038;0.0013351433251416367;9.395663136900532e-09;6.200990053889822e-09;5.297963798763123e-06;0.03923031137135527;;;
d17995da46f3d353a557d63e6764540c;GLO;SSP5-Base-2040;d17995da46f3d353a557d63e6764540c;market for fibre, cotton;fibre, cotton;kilogram;1.204198801260264;0.002053332726740615;0.006783519269136434;1.6159875091900574e-08;8.186485387719003e-08;2.3002388416159795e-05;0.2078318289653336;;;
d670cf59edc7d06e210f7c28d0345a94;GLO;SSP5-Base-2040;d670cf59edc7d06e210f7c28d0345a94;market for disk drive, CD/DVD, ROM, for desktop computer;disk drive, CD/DVD, ROM, for desktop computer;unit;8.579224329025266;0.12115232709199195;0.2767155917512798;3.236137377496532e-07;1.0695560557329504e-07;9.048318442954693e-05;1.3797370279282202;;;
74a929b0135bb6e0c869c86f6eb5d379;GLO;SSP5-Base-2040;74a929b0135bb6e0c869c86f6eb5d379;market for frit, for ceramic tile;frit, for ceramic tile;kilogram;1.269535523573715;0.013486218562265829;0.003039243275560326;1.7086137067339876e-08;7.679412865191262e-09;4.762288338846151e-06;0.23600606911373512;;;
5476628aa6cfea08250146aed94cbc0d;GLO;SSP5-Base-2040;5476628aa6cfea08250146aed94cbc0d;market for air filter, decentralized unit, 250 m3/h;air filter, decentralized unit, 250 m3/h;unit;0.1774851090536052;0.0006192288212316099;0.000411607291454173;6.574028615919649e-09;1.6939824239776647e-09;6.226275846742584e-07;0.029605046613916646;;;
47cdfe57dee039faa69a9ae1a20ce71a;GLO;SSP5-Base-2040;47cdfe57dee039faa69a9ae1a20ce71a;market for aluminium sulfate, without water, in 4.33% aluminium solution state;aluminium sulfate, without water, in 4.33% aluminium solution state;kilogram;0.7132174723113861;0.0011838010851226096;0.0011129707135750914;5.827639124337725e-09;5.46684162135082e-09;5.751885778347701e-06;0.05260380738189183;;;
6c9957e3a40e64f2447358c4209869a3;RoW;SSP5-Base-2040;6c9957e3a40e64f2447358c4209869a3;market for ethylene bromide;ethylene bromide;kilogram;1.3080413521950351;0.0071550930604372285;0.005969505409932781;3.5432982353392374e-08;2.2211545347312974e-08;1.0894506888503748e-05;0.6490887696692996;;;
c572d4d9e7d95c2bd55a74843df07c6b;GLO;SSP5-Base-2040;c572d4d9e7d95c2bd55a74843df07c6b;market for keyboard;keyboard;unit;36.49572288077974;0.11646839097760583;0.9844866174329785;3.931852693711394e-07;1.570308743566924e-07;0.0001270962549895235;2.1195662447989476;;;
0cfadf0ecdbae67e7f4a0f1a5b1d173e;GLO;SSP5-Base-2040;0cfadf0ecdbae67e7f4a0f1a5b1d173e;market for yttrium oxide;yttrium oxide;kilogram;16.692264471992395;1.7578629683281908;1.8705460895562065;0.00016178623428723544;2.29505847566096e-07;9.402069217992599e-05;7.328241459647762;;;
d83acfba43458f2b1ace32123e313f79;RoW;SSP5-Base-2040;d83acfba43458f2b1ace32123e313f79;market for lubricating oil;lubricating oil;kilogram;0.6632089402706335;0.002519998455795865;0.005997796273740252;1.2480710273412688e-08;8.721322817771174e-09;3.397931026711082e-06;0.5795404051492892;;;
b2223208f0b5785909ff8e3bb25bb84d;RoW;SSP5-Base-2040;b2223208f0b5785909ff8e3bb25bb84d;market for sawnwood, beam, softwood, raw, dried (u=20%);sawnwood, beam, softwood, raw, dried (u=20%);cubic meter;100.35296159725763;0.10750820679167472;0.3455331236087022;4.350711189997296e-07;8.838289623978748e-06;0.0001376078127252038;6.220336764801822;;;
fc161c75ac293b337cb3905853c73f20;RoW;SSP5-Base-2040;fc161c75ac293b337cb3905853c73f20;market for cork slab;cork slab;kilogram;0.6972017723532316;0.0008481162408411091;0.0013861034194057363;1.650980669245405e-08;5.2263890869216736e-08;3.802336625600697e-06;0.11588873632206538;;;
76c9a979ba91bef78ef918eb50e1783a;GLO;SSP5-Base-2040;76c9a979ba91bef78ef918eb50e1783a;market for melamine urea formaldehyde adhesive;melamine urea formaldehyde adhesive;kilogram;1.3935447888398036;0.003069496806581898;0.002780885549186142;9.67363823616948e-09;1.1783533763367666e-08;5.97210668689596e-06;0.29538968171434976;;;
0bc279bb922c277c26f9d554943bb902;GLO;SSP5-Base-2040;0bc279bb922c277c26f9d554943bb902;market for papaya;papaya;kilogram;0.9065349347612118;0.0002528079575565077;0.0004484354595105663;1.1568463301263022e-09;2.3374273772253523e-09;6.676986409085607e-07;0.019322132263557622;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
9ab4e4fc0af0e3fa68272bf9d5e2bf37;GLO;SSP5-Base-2040;9ab4e4fc0af0e3fa68272bf9d5e2bf37;market for integrated circuit, logic type;integrated circuit, logic type;kilogram;230.60303228472952;8.36467780033506;1.239338291960984;2.5956198530783562e-05;7.598965108662013e-06;0.0064354674196319146;83.3945355236362;;;
cf2af2f1a807e874549efc037bccb781;GLO;SSP5-Base-2040;cf2af2f1a807e874549efc037bccb781;market for sodium fluoride;sodium fluoride;kilogram;2.0951152381565397;0.011753805516300193;0.004562890550596423;4.359216398688082e-08;1.2206477804103233e-08;7.869558605010032e-06;2.2300628282535935;;;
4a97400acecda4c3155d3c03c8a7f147;GLO;SSP5-Base-2040;4a97400acecda4c3155d3c03c8a7f147;market for layered sodium silicate, SKS-6, powder;layered sodium silicate, SKS-6, powder;kilogram;0.3204593459626936;0.00016648696934145436;0.0003115656973864074;4.87061309907484e-10;8.400366091338322e-09;4.399291073011926e-06;0.15029803807303024;;;
e41066820ea7f396130d0a4f061352eb;GLO;SSP5-Base-2040;e41066820ea7f396130d0a4f061352eb;market for coconut, dehusked;coconut, dehusked;kilogram;0.793724111878666;0.0006101542076088896;0.0011550832464666922;2.1024061404568375e-09;1.8203099022107718e-08;2.619716126593198e-06;0.03423725975109364;;;
c5301ace4786c8eea2e8d412fd268f30;GLO;SSP5-Base-2040;c5301ace4786c8eea2e8d412fd268f30;market for praseodymium-neodymium oxide;praseodymium-neodymium oxide;kilogram;12.96438260594298;0.47586609685737025;3.6672084576518116;0.00017282236984766524;1.397112218203948e-07;0.00012411202027901843;1534.0214461744647;;;
402b50678a81bfca099c4660c2055d45;GLO;SSP5-Base-2040;402b50678a81bfca099c4660c2055d45;market for intral;intral;kilogram;0.025889270256902172;4.46359297432936e-05;0.00019348895084402636;6.808842835000197e-10;4.759245601593901e-10;3.309751209985387e-07;0.006471276161166501;;;
73cf15ee2cdadaa9a07c6840c1765570;GLO;SSP5-Base-2040;73cf15ee2cdadaa9a07c6840c1765570;market for dichloropropene;dichloropropene;kilogram;0.603605139845502;0.005287700581280821;0.014929557684143857;2.1205170048823848e-08;5.01272903157086e-09;2.3588198726494264e-06;0.295522856630861;;;
3f797041a2b9e296322084b716dca9fa;RoW;SSP5-Base-2040;3f797041a2b9e296322084b716dca9fa;market for calcareous marl;calcareous marl;kilogram;0.021886692399949954;1.6448675555496457e-05;4.16348635610647e-05;3.166148644610288e-11;5.112613250757878e-11;2.8541340266397003e-08;0.0014626688586876343;;;
b777031133db83121cd07207d6e67491;GLO;SSP5-Base-2040;b777031133db83121cd07207d6e67491;market for manganese concentrate;manganese concentrate;kilogram;0.16059405616163003;0.0001272183421003601;0.00032712624510366345;4.587030750857914e-10;7.232793502152051e-10;2.916520618163618e-07;0.0219925135447819;;;
70325c153789432e8cb7f030e37d1312;GLO;SSP5-Base-2040;70325c153789432e8cb7f030e37d1312;market for blower and heat exchange unit, GE 250 RH;blower and heat exchange unit, GE 250 RH;unit;353.49143150604243;1.1026673724044727;2.0091286579805185;6.461345296047004e-06;2.6974570922819567e-06;0.002084152250365497;35.35747741644596;;;
c5f4f6f732ea64b4b69918a520f6f026;GLO;SSP5-Base-2040;c5f4f6f732ea64b4b69918a520f6f026;market for styrene;styrene;kilogram;0.7047175639467631;0.0006862845959896766;0.009829829433520216;6.022579373509895e-09;1.307873727736937e-08;6.134686804752303e-06;0.718598536379867;;;
ea1a6d0979ed5696807fe4de715b04d1;GLO;SSP5-Base-2040;ea1a6d0979ed5696807fe4de715b04d1;market for uranium, enriched 4.2%, per separative work unit;uranium, enriched 4.2%, per separative work unit;unit;124.80429508683159;0.6312023588558746;0.3804636309658042;0.011964484149301575;1.854555544082457e-06;0.003260257017640956;41.61646240741388;;;
fc451297f16340ab82bf2236e60959db;World;SSP5-Base-2040;fc451297f16340ab82bf2236e60959db;market for hydrogen, gaseous;hydrogen, gaseous;kilogram;1.1661589486391497;0.02470172365943609;0.008390619633901012;3.5394109642879026e-08;4.73990647651477e-08;1.8321363868075244e-05;1.2059238942277175;;;{'fossil CO2 per kg fuel': 0.0, 'non-fossil CO2 per kg fuel': 0.0, 'lower heating value': 119.99999999999997}
b03ac199036fe69b2512b9aac43dada4;RoW;SSP5-Base-2040;b03ac199036fe69b2512b9aac43dada4;market for ethylene oxide;ethylene oxide;kilogram;0.3872597146073117;0.0004641298381299842;0.007042887751572706;1.4392843781832427e-08;8.176236638539785e-09;3.5737977709704267e-06;0.5181207999780693;;;
01c0151ec2cf026bdd266f6dbc39eb6e;GLO;SSP5-Base-2040;01c0151ec2cf026bdd266f6dbc39eb6e;market for purified terephthalic acid;purified terephthalic acid;kilogram;0.8446499638535553;0.017864316902057024;0.006380131063037128;1.124985650306034e-08;7.600759299175598e-09;3.503196847730505e-06;0.4604398540949541;;;
eac906448096288e0bcdb340079248fe;GLO;SSP5-Base-2040;eac906448096288e0bcdb340079248fe;market for phthalimide-compound;phthalimide-compound;kilogram;5.050986939955909;0.021497676321628537;0.014987571033275544;1.1539334382932721e-07;4.781401432394578e-08;2.503168977925196e-05;1.2762043030807824;;;
e0ad78b195d3be413c9b5792339382b9;GLO;SSP5-Base-2040;e0ad78b195d3be413c9b5792339382b9;market for iron ore concentrate;iron ore concentrate;kilogram;0.0830227534920233;0.00014370649115119787;0.00033168468147915415;5.980784993090991e-10;6.472264086508525e-10;4.593960746222565e-07;0.19036930486540415;;;
9ba7c065eece194826270534aedf7bd5;GLO;SSP5-Base-2040;9ba7c065eece194826270534aedf7bd5;market for salt;salt;kilogram;0.11738895977501881;6.945556229878257e-05;0.00014186502062055157;2.0877819864707843e-10;2.4658279835741783e-10;1.7687481802570594e-07;0.005218124417543677;;;
0499fa4e688990715acdaa77ef6fc3d4;GLO;SSP5-Base-2040;0499fa4e688990715acdaa77ef6fc3d4;market for battery cell, Li-ion, LFP;battery cell, Li-ion, LFP;kilogram;10.83182543642143;0.04259848955528038;0.1340547211726928;1.1240383628477852e-07;8.150557281420777e-08;5.687198671781043e-05;2.1692989869924517;;;
6a05527ae9f3de399fa95bf7c5242096;GLO;SSP5-Base-2040;6a05527ae9f3de399fa95bf7c5242096;market for refractory, fireclay, packed;refractory, fireclay, packed;kilogram;0.3982078119914746;0.0004553063056360762;0.002536508354019047;4.788046041145246e-09;3.949536135261257e-09;1.670438171176817e-06;0.1178903351389174;;;
70f9a62e4679b10402f7adc9f5059425;GLO;SSP5-Base-2040;70f9a62e4679b10402f7adc9f5059425;market for textile, nonwoven polypropylene;textile, nonwoven polypropylene;kilogram;1.361986021893572;0.05807391380846874;0.019168480951994242;2.4065650999220313e-08;1.1227630988456964e-08;5.0497008278576935e-06;0.7159913226952271;;;
3e23320272f13769aa8bb00e44e21c6e;GLO;SSP5-Base-2040;3e23320272f13769aa8bb00e44e21c6e;market for furnace, logs, average storage area, 100kW;furnace, logs, average storage area, 100kW;unit;9288.893631813284;26.03049667528915;8.591488379353875;2.786444848464376e-05;1.8920718470994912e-05;0.018885219124880948;341.6991505781353;;;
5da40a0174b0c078ee89cdcfcd1d6c56;RoW;SSP5-Base-2040;5da40a0174b0c078ee89cdcfcd1d6c56;market for wood pellet, measured as dry mass;wood pellet, measured as dry mass;kilogram;0.18264998947939268;0.00039184952599260407;0.0004146322872856891;2.2516920852875455e-09;3.761057925523233e-09;3.201103305030381e-07;0.01063833286437127;;;
f2107b3361624c74a00920c4d7b6ca56;World;SSP5-Base-2040;f2107b3361624c74a00920c4d7b6ca56;market for steel, low-alloyed;steel, low-alloyed;kilogram;1.4476077520241812;0.02844437453612756;0.0018120380957533655;8.85256519009194e-09;8.746908744151587e-09;1.2002451979086478e-05;0.24202070229827297;;;
3b91748385324727cd119199cb5e2c75;GLO;SSP5-Base-2040;3b91748385324727cd119199cb5e2c75;market for fraction 8 from naphtha separation;fraction 8 from naphtha separation;kilogram;0.5738003432352276;0.0007057624632954165;0.005950760479997508;4.437402016843095e-09;5.979713018845182e-09;2.6207430036956813e-06;0.637834136094373;;;
bcdc073df248f8e2056607c2d2b53b53;GLO;SSP5-Base-2040;bcdc073df248f8e2056607c2d2b53b53;market for anhydrite, burned;anhydrite, burned;kilogram;0.11924794773605954;8.264311165574647e-05;0.00019682665683810137;6.55835183963754e-10;5.867887368482214e-10;3.126455318895479e-07;0.013381334874872107;;;
1e0c92ec6f6b2ce9c2e18d118fd8e3c6;RoW;SSP5-Base-2040;1e0c92ec6f6b2ce9c2e18d118fd8e3c6;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kilogram;4.915132277136321;0.002213918754087894;0.0023214086491729676;1.8829774252007212e-07;2.9678477204647586e-08;1.3449713643459015e-05;0.24488541076614062;;;
306d3a32de8dfdb0f04cfba8c2b17ae3;GLO;SSP5-Base-2040;306d3a32de8dfdb0f04cfba8c2b17ae3;market for rape seed, Swiss integrated production;rape seed, Swiss integrated production;kilogram;0.4358932832035908;0.0005294465242021082;0.0012898449178323718;2.3732716065364702e-09;3.363994291630558e-08;3.322758379595823e-06;0.04682012892317743;;;
64f170c7a9a2a409dae1b83ad7eaa4f3;GLO;SSP5-Base-2040;64f170c7a9a2a409dae1b83ad7eaa4f3;market for methyl acrylate;methyl acrylate;kilogram;0.8947896612312851;0.0011359903763728445;0.006463486583540802;9.76380075235603e-09;1.0208148181336288e-08;4.651760195197146e-06;0.537429332246316;;;
ce023279e15cce103b65525fa68bc53c;GLO;SSP5-Base-2040;ce023279e15cce103b65525fa68bc53c;market for control cabinet, heat and power co-generation unit, 160kW electrical;control cabinet, heat and power co-generation unit, 160kW electrical;unit;1652.5559676503528;18.707692549042527;8.140784093077267;4.673764750894597e-05;6.311289988260099e-05;0.03348994055233265;955.3511992555473;;;
955f744b7a2012a44acf2a127c48eafc;GLO;SSP5-Base-2040;955f744b7a2012a44acf2a127c48eafc;market for anhydrite floor;anhydrite floor;kilogram;0.14623021518531826;0.00017621230251926094;0.00020096747468013995;8.708619836744795e-10;6.132168815250706e-10;2.6024006211370233e-07;0.009513685704531613;;;
f3c7f56124edf241349761aefe300fba;GLO;SSP5-Base-2040;f3c7f56124edf241349761aefe300fba;market for light commercial vehicle;light commercial vehicle;unit;4856.657040876624;43.30847782586977;110.61052410862962;9.859421255046594e-05;4.320062135387284e-05;0.0586092739468205;661.3510989218654;;;
1d61daec2368abcda6295823de7f2850;RoW;SSP5-Base-2040;1d61daec2368abcda6295823de7f2850;market for soft solder, Sn97Cu3;soft solder, Sn97Cu3;kilogram;4.96937610554034;1.0067862051319685;0.03030279610262319;1.4741434634738447e-07;8.274565907733914e-08;0.00018226867760117024;2.3287516422498133;;;
0fbaaf8add8672145bddbe1344d1c29d;RoW;SSP5-Base-2040;0fbaaf8add8672145bddbe1344d1c29d;market for xenon, gaseous;xenon, gaseous;kilogram;93.87550890323888;0.22813716938371148;0.24511453223125507;1.8647065847306953e-05;2.9558857543305395e-06;0.0012884827190877389;27.847282031442262;;;
e1fe20ef0393a1141c5a4a04e9c4f94c;GLO;SSP5-Base-2040;e1fe20ef0393a1141c5a4a04e9c4f94c;market for soybean oil, refined;soybean oil, refined;kilogram;1.7850892666598233;0.3465091775649141;0.002650943046063587;1.5672737575614653e-08;1.1589087929010446e-07;1.2238692414520442e-05;0.11425327086420115;;;
6119acbadeae6871b07052f5677aa77a;RoW;SSP5-Base-2040;6119acbadeae6871b07052f5677aa77a;market for DTPA, diethylenetriaminepentaacetic acid;DTPA, diethylenetriaminepentaacetic acid;kilogram;1.7770360993960503;0.007857555448238391;0.008767451512822357;3.559350562051111e-08;1.6197466116852472e-08;7.598318391980626e-06;0.531332870025444;;;
64a69b19fb8f9195a4ecb9a345bbe890;GLO;SSP5-Base-2040;64a69b19fb8f9195a4ecb9a345bbe890;market for assembly of liquid crystal display, auxilliaries and energy use;assembly of liquid crystal display, auxilliaries and energy use;kilogram;21.340219200994426;0.28000131012755347;0.30779264440590326;9.13429659903031e-08;3.8514235424749173e-08;2.19971222604918e-05;0.4593530319352862;;;
99964a681c100dbe482d86bf9e921388;GLO;SSP5-Base-2040;99964a681c100dbe482d86bf9e921388;market for orthophthalic acid based unsaturated polyester resin;orthophthalic acid based unsaturated polyester resin;kilogram;1.6330862232930798;0.005521247834899769;0.009341693173153212;2.772489321804411e-08;1.4789891169264785e-08;7.035569437498369e-06;0.7037998620123977;;;
cfb260f63b666a9e28e51c146a32eab6;RoW;SSP5-Base-2040;cfb260f63b666a9e28e51c146a32eab6;market for uranium hexafluoride;uranium hexafluoride;kilogram;61.62754290558081;0.4012222180936448;0.226618849984467;0.00485628335588826;1.1132322507663855e-06;0.0021694777316615885;25.967310906320407;;;
23cd14ef7f57ad273d649977124985aa;GLO;SSP5-Base-2040;23cd14ef7f57ad273d649977124985aa;market for protein pea, organic;protein pea, organic;kilogram;0.3453207567055091;0.00034282511884039336;0.0011876260972122697;1.7852439701331197e-09;3.652661018351339e-08;2.882254180493402e-06;0.033885362145054276;;;
8caf717318faa637d2fc1d8e3d271d8b;GLO;SSP5-Base-2040;8caf717318faa637d2fc1d8e3d271d8b;market for nuclear fuel element, for pressure water reactor, UO2 4.2% & MOX;nuclear fuel element, for pressure water reactor, UO2 4.2% & MOX;kilogram;734.1573498102034;3.9949330674895958;2.1783462944786924;0.07001647102912807;1.0638240950214776e-05;0.01853358840184988;237.03238061713847;;;
cbba1d5c4658c85a617f5173516cc257;GLO;SSP5-Base-2040;cbba1d5c4658c85a617f5173516cc257;market for titanium;titanium;kilogram;30.308958815076895;0.09408406678927994;0.02311903111881665;6.845571658234121e-07;1.9664126971404225e-07;0.00014871740463740524;2.421362743727009;;;
7592b4a2772014f8073ad0482d43d879;RoW;SSP5-Base-2040;7592b4a2772014f8073ad0482d43d879;market for dipropylene glycol monomethyl ether;dipropylene glycol monomethyl ether;kilogram;2.2735171318888554;0.019189139702738216;0.008136689529256384;6.721394979067915e-08;1.688101183826047e-08;8.05917619693064e-06;0.6662303121172659;;;
bc63d2f023b5adf9263d190c2b3b4a6b;GLO;SSP5-Base-2040;bc63d2f023b5adf9263d190c2b3b4a6b;market for polystyrene, general purpose;polystyrene, general purpose;kilogram;0.5215693428121573;0.00017688113931079612;0.02827542334460342;5.08155337020379e-10;1.4144960269135695e-08;6.0825586260667585e-06;0.7548735037521348;;;
7bb23e0479d9f6b4ab43bb5a4d43d8f9;GLO;SSP5-Base-2040;7bb23e0479d9f6b4ab43bb5a4d43d8f9;market for precious metal from electronics scrap, in anode slime;precious metal from electronics scrap, in anode slime;kilogram;31.477603931939033;0.025961637421451526;0.06031885699953641;3.510221228530314e-07;2.8549805302099073e-07;0.0013694937472156327;3.9855581762327112;;;
db52c505c93e66fe6bd295e0def406d4;GLO;SSP5-Base-2040;db52c505c93e66fe6bd295e0def406d4;market for N,N-dimethylformamide;N,N-dimethylformamide;kilogram;1.1897806721245323;0.0017086093200667446;0.004593623035669042;3.980497416508731e-08;1.2841923684849096e-08;5.776070684652237e-06;0.5467717369701952;;;
c8ff20b4297ebc8d78358fa36a7f773c;RoW;SSP5-Base-2040;c8ff20b4297ebc8d78358fa36a7f773c;market for butadiene;butadiene;kilogram;0.026762007954836495;4.742150881810353e-06;0.007987366314816197;1.5465580060845254e-11;4.447024624259726e-09;1.825015030787225e-06;0.6205177492112508;;;
92845125973b2a0581cdc0d662c0d64f;GLO;SSP5-Base-2040;92845125973b2a0581cdc0d662c0d64f;market for chassis, internet access equipment;chassis, internet access equipment;kilogram;6.437481783640144;0.03084512804291698;0.024522324644976362;6.588223644515359e-08;4.917791497826556e-08;4.981533075223397e-05;0.4604813409561932;;;
bc7f779d70f586e74ee4ab7ce9315c36;RoW;SSP5-Base-2040;bc7f779d70f586e74ee4ab7ce9315c36;market for kerosene;kerosene;kilogram;0.1295858598454416;0.00031823047477369656;0.005145322553033979;1.6730221974484211e-09;3.5671896148567406e-09;1.5820124770579164e-06;0.5396513121990618;;;
