CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;9ec72638c6d64b85acd1fff051129393;SSP5-Base-2040;JPN;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;0132b9e7357841dfbdf5057fda72986e;SSP5-Base-2040;OAS;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;2420:Manufacture of basic precious and other non-ferrous metals;105d34b6b34a5de233596a08ebb30578;SSP5-Base-2040;GLO;scandium;market for scandium oxide;scandium oxide;kilogram
;;;1c4f92a547d54ebb9da060174ee3a496;SSP5-Base-2040;GLO;vanadium;market for vanadium pentoxide;vanadium pentoxide;kilogram
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;11a252f4506e7a68b98e220ee64ffeea;SSP5-Base-2040;RoW;aluminium;market for aluminium, primary, ingot;aluminium, primary, ingot;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3e51f892c8a246009aec2ef59dfe89b9;SSP5-Base-2040;EUR;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a1efd43d1cb0bb60e73776540e2b96e1;SSP5-Base-2040;US;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3164ecd2ab474938ab16dbb5eda2f593;SSP5-Base-2040;EUR;cement;market for cement, Portland;cement, Portland;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";257fcd6c26c5d572b77099887f9b31ea;SSP5-Base-2040;BR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;4d450437bbf0476c9612df8024b4a457;SSP5-Base-2040;REF;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
34629: Other phosphatic fertilizers, n.e.c.;;0891:Mining of chemical and fertilizer minerals;18834ad8984de59cb73fd125b10c9bc0;SSP5-Base-2040;MA;phosphate rock;market for phosphate rock, beneficiated;phosphate rock, beneficiated;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;3d28063d0ba64e099b1ef85ec96dc671;SSP5-Base-2040;MEA;cement;market for cement, unspecified;cement, unspecified;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6f0aa61696754cd8a10db0690346ae07;SSP5-Base-2040;OAS;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
16390: Other minerals n.e.c.;chemicals/inorganics;0899:Other mining and quarrying n.e.c.;465d725552874120b87104201d5b6383;SSP5-Base-2040;CN;graphite;market for graphite, battery grade;graphite, battery grade;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";1ed01619befe4b9b8e7769d79a144943;SSP5-Base-2040;JPN;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
39363: Waste and scrap of aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;7cb95e2d44f4a1f2c69846421ecc9580;SSP5-Base-2040;RER;aluminium;market for aluminium scrap, new;aluminium scrap, new;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;23fba61ab3d240e7868d54fcdc316ebe;SSP5-Base-2040;MEA;cement;market for cement mortar;cement mortar;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;85f2c14e069a417daec8fb197670e61e;SSP5-Base-2040;REF;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a6e020e5b1914e6680c062af3481b35c;SSP5-Base-2040;NEU;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;423eb5c3ced64894a487b4cdc0ab901d;SSP5-Base-2040;World;cement;market for cement, unspecified;cement, unspecified;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";36d3c7b61d9f436b99031d99765faf4f;SSP5-Base-2040;OAS;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);chemicals/inorganics;2011:Manufacture of basic chemicals;f19dce588d3d4d4ebef83de34ddac4f3;SSP5-Base-2040;RER;titanium;market for titanium dioxide;titanium dioxide;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";092939308f558fa5308f5dc1d9f34451;SSP5-Base-2040;JP;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;01a1bbdbb48d4fb7ada8359d0ca4066d;SSP5-Base-2040;CHA;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";4e2be66714e03521b81d7d93cff67d9d;SSP5-Base-2040;MY;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";8c533000f0930a8bd674095041d96d69;SSP5-Base-2040;RoW;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;04fa523d72f543eba747da1f6030b713;SSP5-Base-2040;LAM;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e270f0f5b6204b8c0d5081c65b376444;SSP5-Base-2040;CA;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;fb62cc140008446f9888ba80a9e66c37;SSP5-Base-2040;CHA;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e5011f624a704886be3e39afa235becb;SSP5-Base-2040;LAM;cement;market for cement, CP II-F;cement, CP II-F;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;a48c1da0d7cb4d86b585055f30523d26;SSP5-Base-2040;World;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";4966ea7bb5254e19b88397a93d957824;SSP5-Base-2040;IND;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;79f7662b4c5e49129cbd33dc7b193d03;SSP5-Base-2040;CHA;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
39365: Waste and scrap of zinc;waste management/municipal incineration;3821:Treatment and disposal of non-hazardous waste;483572fae73ee57a81454163c61805a0;SSP5-Base-2040;RoW;zinc;market for zinc in car shredder residue;zinc in car shredder residue;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;842483f228a94c19aac8661c8b93430c;SSP5-Base-2040;SSA;cement;market for cement, CP II-F;cement, CP II-F;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6b042e1234b04339b7bf836e5ac7dd39;SSP5-Base-2040;World;cement;market for cement, CP II-F;cement, CP II-F;kilogram
342: Basic inorganic chemicals n.e.c.;chemicals/inorganics;2011:Manufacture of basic chemicals;d971937192fae29417d670b40a21f603;SSP5-Base-2040;GLO;lithium;market for lithium hexafluorophosphate;lithium hexafluorophosphate;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";chemicals/inorganics;1920:Manufacture of refined petroleum products;957c7cd32850cbf34c485588bb417f6c;SSP5-Base-2040;RoW;hydrogen;market for hydrogen, liquid;hydrogen, liquid;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;718568284e773545641da6efa1418af0;SSP5-Base-2040;CN;lithium;market for lithium iron phosphate;lithium iron phosphate;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";7f41b73298a54276a8f2ba9522ab9b67;SSP5-Base-2040;CHA;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;1ffe09506f70be4dcd98071865e8a549;SSP5-Base-2040;GLO;silicon;market for silicon, metallurgical grade;silicon, metallurgical grade;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";bfc72b39858e8987b4662ad78eee6f87;SSP5-Base-2040;GLO;chromium;market for chromium steel removed by turning, average, computer numerical controlled;chromium steel removed by turning, average, computer numerical controlled;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";389830f86cc0e0c2333167bdb9c57037;SSP5-Base-2040;GLO;chromium;market for chromium steel removed by drilling, conventional;chromium steel removed by drilling, conventional;kilogram
14220: Nickel ores and concentrates;;2420:Manufacture of basic precious and other non-ferrous metals;b075578436e203f643453e16d673fea7;SSP5-Base-2040;RoW;nickel;market for nickel concentrate, 7% Ni;nickel concentrate, 7% Ni;kilogram
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;c22f39b50462732b64d34cfdf2134a87;SSP5-Base-2040;ID;coal(black);market for hard coal;hard coal;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";chemicals/inorganics;2011:Manufacture of basic chemicals;d6f7338dead4a8e401ce196c235b1f13;SSP5-Base-2040;GLO;strontium;market for strontium carbonate;strontium carbonate;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;15bc9af41ae15098d9fa3e9fd1fa69c6;SSP5-Base-2040;GLO;cobalt;market for cobalt hydroxide;cobalt hydroxide;kilogram
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;36ee255c9326a9287812b59994bac393;SSP5-Base-2040;GLO;hafnium;market for hafnium tetrachloride;hafnium tetrachloride;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;d174b8c666784475983ced49ec30693d;SSP5-Base-2040;MEA;cement;market for cement, type general use;cement, type general use;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";56673abed84e84127218c13c4e72a080;SSP5-Base-2040;KZ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;84899860c1ab9232314deb64b013bf80;SSP5-Base-2040;CO;cement;market for cement, ART;cement, ART;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;38a319c6bca93e62732365ab2914560f;SSP5-Base-2040;GLO;uranium;market for uranium, enriched 3.9%, per separative work unit;uranium, enriched 3.9%, per separative work unit;unit
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;146f99563cc78369845751a9b5591099;SSP5-Base-2040;GLO;beryllium;market for beryllium hydroxide;beryllium hydroxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9a3327792da04155ba3f86a322077e1f;SSP5-Base-2040;JPN;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;1ece0a70129c2d589b1969fa9d4d09bf;SSP5-Base-2040;RER;aluminium;market for aluminium sulfate, powder;aluminium sulfate, powder;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;3e70e4045b998d72cecfaa38cdfd928f;SSP5-Base-2040;CO;cement;market for cement, type general use;cement, type general use;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";510f6e017731c9d64259a7e2bc0b5f7c;SSP5-Base-2040;IR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";1a07bf6d0564b49db80ab54f5dc3f2c1;SSP5-Base-2040;GR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
216: Vegetable oils;;1040:Manufacture of vegetable and animal oils and fats;72c8c162633f57f8a8679424cf6b588a;SSP5-Base-2040;GLO;vegetable oil;market for vegetable oil, refined;vegetable oil, refined;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;001128c56ab849ecacd75873903578c8;SSP5-Base-2040;EUR;cement;market for cement, CP II-F;cement, CP II-F;kilogram
4153: Semi-finished products of aluminium or aluminium alloys;metals/processing;2599:Manufacture of other fabricated metal products n.e.c.;c7ea2533db5d06aca18994542525b8ae;SSP5-Base-2040;GLO;aluminium;market for aluminium around steel bi-metal wire, 3.67mm external diameter;aluminium around steel bi-metal wire, 3.67mm external diameter;meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cee987e95f684885de5800c7bec364b5;SSP5-Base-2040;Europe without Switzerland;cement;market for cement, CEM IV/A;cement, CEM IV/A;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;e6649e24e8404121a789296d27126a20;SSP5-Base-2040;NEU;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
39364: Waste and scrap of lead;;3821:Treatment and disposal of non-hazardous waste;fb332d9f6aa38ed4f871ce03fe30fad9;SSP5-Base-2040;CH;lead;market for lead in car shredder residue;lead in car shredder residue;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;c7fd21b7596e4f70b05ee7a46ed4febc;SSP5-Base-2040;SSA;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ffe66436adb044798204995b6de16628;SSP5-Base-2040;OAS;cement;market for cement, Portland;cement, Portland;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;b96f605497729697a6722cf008f1c62b;SSP5-Base-2040;CH;cement;market for cement, unspecified;cement, unspecified;kilogram
342: Basic inorganic chemicals n.e.c.;metals/extraction;2011:Manufacture of basic chemicals;c1f0a53f2b472b7d13960a4bcb6440c9;SSP5-Base-2040;GLO;cadmium;market for cadmium, semiconductor-grade;cadmium, semiconductor-grade;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);construction materials/additives;0729:Mining of other non-ferrous metal ores;c3f8dcd117ff5691f137f0957f08e412;SSP5-Base-2040;GLO;strontium;market for strontium sulfate, 90% SrSO4;strontium sulfate, 90% SrSO4;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;5ee3919151a08688b8340a027b99ad1b;SSP5-Base-2040;FR;magnesium;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d989fa993245d3aa22237f76c603a799;SSP5-Base-2040;GB;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;243017f833c5c89361b8bf81df21dae5;SSP5-Base-2040;GLO;aluminium;market for aluminium oxide factory;aluminium oxide factory;unit
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;13928dbdc4bfbc251587836d679db48c;SSP5-Base-2040;GLO;zirconium;market for zirconium sponge, nuclear-grade;zirconium sponge, nuclear-grade;kilogram
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;ed2702b4e1708bf43d185d30d01bb225;SSP5-Base-2040;GLO;copper;market for copper smelting facility;copper smelting facility;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2fab6d9ccdb8dbed4b90969c42325332;SSP5-Base-2040;IN;cement;market for cement, Portland;cement, Portland;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;c1c2f41d7fa04ab2ab07a94354ffb611;SSP5-Base-2040;CAZ;cement;market for cement mortar;cement mortar;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";278dec51e63e49cfa1b5caa2d12f2778;SSP5-Base-2040;CAZ;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";6a60dc6386928f379bff65ad8c801001;SSP5-Base-2040;CH;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";432180b2f6a04ed8ad4ef75a3b983be6;SSP5-Base-2040;World;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;6418f4a2820f477691ced796156c586a;SSP5-Base-2040;IND;cement;market for cement, unspecified;cement, unspecified;kilogram
41310: Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder […];metals/extraction;0729:Mining of other non-ferrous metal ores;a20be73eef30e9d555ae126bea5ca4f5;SSP5-Base-2040;GLO;silver;market for silver, unrefined;silver, unrefined;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;9dda7f224e77fc74fb02afe71813d089;SSP5-Base-2040;PE;cement;market for cement, unspecified;cement, unspecified;kilogram
41442: Zinc, unwrought;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;234bef98671292c886679c2bf2528f1f;SSP5-Base-2040;GLO;zinc;market for zinc;zinc;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";3ceeb06cd08285f2c7244945bf1a8478;SSP5-Base-2040;GB;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;e377a106b47e2561933462fdb23f9588;SSP5-Base-2040;GLO;tantalum;market for tantalum powder, capacitor-grade;tantalum powder, capacitor-grade;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";17c5b029591f47f28bea757b89de2f0f;SSP5-Base-2040;REF;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;c9594199746f42e29a86b8dea3359551;SSP5-Base-2040;REF;cement;market for cement, type general use;cement, type general use;kilogram
"33: Coke oven products; refined petroleum products; nuclear fuel";;1920:Manufacture of refined petroleum products;b19ef859637e81bacd559b636cba136e;SSP5-Base-2040;GLO;petroleum;market for petroleum coke;petroleum coke;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;4bbab70f8c40533af6f5dc3018d8139f;SSP5-Base-2040;GLO;zinc;market for zinc concentrate;zinc concentrate;kilogram
342: Basic inorganic chemicals n.e.c.;photovoltaic/production of components;2011:Manufacture of basic chemicals;4c47fb2e57f28bb0ec8f613c349a16d5;SSP5-Base-2040;RoW;silicon;market for silicon, single crystal, Czochralski process, electronics;silicon, single crystal, Czochralski process, electronics;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";c8de1013e1728007e0c0dfa8942b6dfb;SSP5-Base-2040;DE;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;cec024864618ea49a63f58f855feedb4;SSP5-Base-2040;DE;silicon;market for silicon tetrachloride;silicon tetrachloride;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;e289e85017cf43f8ba82bd138a55d65c;SSP5-Base-2040;JPN;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;eaa0174db5a042af88749cea5c5d4667;SSP5-Base-2040;MEA;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";987ab6e22610dd0b21058aecfb826fbd;SSP5-Base-2040;CH;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;2011:Manufacture of basic chemicals;2a83bda414e1adbc7fe1967a99f30491;SSP5-Base-2040;GLO;gallium;market for gallium, in Bayer liquor from aluminium production;gallium, in Bayer liquor from aluminium production;kilogram
39366: Waste and scrap of tin;;3830:Materials recovery;a35df4e7891723f434226a27774c72bf;SSP5-Base-2040;CH;tin;market for tinplate scrap, sorted;tinplate scrap, sorted;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;f770ed86e91a27cead5080d19cbcad57;SSP5-Base-2040;GLO;magnesium;market for magnesium-alloy, AZ91, diecast;magnesium-alloy, AZ91, diecast;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8ef9ba8b557e400fb5e508c0299126e4;SSP5-Base-2040;JPN;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
39363: Waste and scrap of aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;f1a65e37d64e0d15c6275f566334e6d2;SSP5-Base-2040;RoW;aluminium;market for aluminium scrap, new;aluminium scrap, new;kilogram
3741: Plasters;;2395:Manufacture of articles of concrete, cement and plaster;8b249a55f6d53c7ef0cffe0cc2c1f4d6;SSP5-Base-2040;IN;cement;market for cement plaster;cement plaster;cubic meter
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;47cdfe57dee039faa69a9ae1a20ce71a;SSP5-Base-2040;GLO;aluminium;market for aluminium sulfate, without water, in 4.33% aluminium solution state;aluminium sulfate, without water, in 4.33% aluminium solution state;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;56e3f89006ff1b973d5a440c3841a331;SSP5-Base-2040;IN;cement;market for cement, unspecified;cement, unspecified;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;bb3bbcac142a4b949ceb90fef57f9081;SSP5-Base-2040;LAM;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";b54e43505049521b9c5b075e86725cf9;SSP5-Base-2040;GLO;chromium;market for chromium steel removed by milling, small parts;chromium steel removed by milling, small parts;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;1700912221374ead91c4539583ddd29d;SSP5-Base-2040;EUR;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;c83ccaeb957e10a44b7b02cc09d026ad;SSP5-Base-2040;GLO;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;65a1d787feb34209a41044bb2b299d0e;SSP5-Base-2040;USA;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
34800: Synthetic rubber and factice derived from oils, and mixtures thereof with natural rubber and similar natural g[…];chemicals/inorganics;2013:Manufacture of plastics and synthetic rubber in primary forms;cb548144c56921cd851d7c490fd4187f;SSP5-Base-2040;RoW;silicon;market for silicone product;silicone product;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f5d647ac89dca7434b2d2de9369a1b74;SSP5-Base-2040;US;cement;market for cement, type IP/P;cement, type IP/P;kilogram
12020: Natural gas, liquefied or in the gaseous state;oil/production;0610:Extraction of crude petroleum;f36892589470efa9b2e856c9e41a6fd7;SSP5-Base-2040;GLO;natural gas;market for natural gas, vented;natural gas, vented;cubic meter
39366: Waste and scrap of tin;;3830:Materials recovery;f7a08c5e513009fcfc24731afb5b6cfd;SSP5-Base-2040;Europe without Switzerland;tin;market for tinplate, in mixed metal scrap;tinplate, in mixed metal scrap;kilogram
