activity type;code;name;database;reference product;unit;location;production amount;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
;8eaf080469da4087aff8f05bf3dba09b;market for cleaning consumables, without water, in 13.6% solution state;SSP1-PkBudg500-2040;cleaning consumables, without water, in 13.6% solution state;kilogram;GLO;;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;c11620e1b7d02fe44af9ef879acd0c82;market for polycarboxylates, 40% active substance;SSP1-PkBudg500-2040;polycarboxylates, 40% active substance;kilogram;RoW;;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;f2a5ca22edbf28375bdc4ae0c534ff6c;market for pyrazole;SSP1-PkBudg500-2040;pyrazole;kilogram;GLO;;20110;Manufacture of basic chemicals;35230;Lactones n.e.c., heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring[…];Chemical;Chemical products
;e10d17200fbfb2154ddc004d8421b429;market for solvent for chromatography analysis;SSP1-PkBudg500-2040;solvent for chromatography analysis;kilogram;GLO;;20220;Manufacture of paints, varnishes and similar coatings, printing ink and mas;34100;Basic organic chemicals;Chemical;Chemical products
;e5008c3d707688112dc1bd2d309b4bdd;market for tomato, processing grade;SSP1-PkBudg500-2040;tomato, processing grade;kilogram;GLO;;1130;Growing of vegetables and melons, roots and tubers;1234;Tomatoes;AgriForeAnim;Agricultural & forestry products
;062d76e5b7a02ea05d273e0f15a5949a;market for acetoacetic acid;SSP1-PkBudg500-2040;acetoacetic acid;kilogram;GLO;;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
;13af8e238ec848222f67f5b228371424;market for de-icer;SSP1-PkBudg500-2040;de-icer;kilogram;GLO;;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;fd1e06abe53ed0be18e3668308e18361;market for sawlog and veneer log, softwood, measured as solid wood under bark;SSP1-PkBudg500-2040;sawlog and veneer log, softwood, measured as solid wood under bark;cubic meter;RoW;;2200;Logging;3100;Wood in the rough;AgriForeAnim;Agricultural & forestry products
;9c13dc5ebee4c8ded24ba23fe23f600e;market for o-aminophenol;SSP1-PkBudg500-2040;o-aminophenol;kilogram;GLO;;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;a845aee228e8267b9b7b6c6fdcd9d13a;market for uranium, in yellowcake;SSP1-PkBudg500-2040;uranium, in yellowcake;kilogram;GLO;;7210;Mining of uranium and thorium ores;13000;Uranium and thorium ores and concentrates;OreMinFuel;Ores, minerals & fuels
;c46651c2ba57b7b5e63a6a52b413957a;market for furnace, logs, hardwood storage area, 6kW;SSP1-PkBudg500-2040;furnace, logs, hardwood storage area, 6kW;unit;GLO;;28150;Manufacture of ovens, furnaces and furnace burners;43420;"Industrial or laboratory furnaces and ovens, except non-electric bakery ovens; other industrial or laboratory […]";MachElecTrans;Metal/electronic equipments & parts
;e8116896f1da1458c9d41ca5714e05bf;market for olive;SSP1-PkBudg500-2040;olive;kilogram;GLO;;1260;Growing of oleaginous fruits;1450;Olives;AgriForeAnim;Agricultural & forestry products
;5a07b5c0a0c70e0c2725623d538d4aa1;market for uranium, enriched 4%, in fuel element for light water reactor;SSP1-PkBudg500-2040;uranium, enriched 4%, in fuel element for light water reactor;kilogram;GLO;;20110;Manufacture of basic chemicals;33620;"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";OreMinFuel;Ores, minerals & fuels
;3f6e423141bbf2e023ee3c2adf3394d3;market for rape seed, organic, for sowing;SSP1-PkBudg500-2040;rape seed, organic, for sowing;kilogram;GLO;;1640;Seed processing for propagation;1443;Rape or colza seed;AgriForeAnim;Agricultural & forestry products
;f934da401a5cf896274df9ea05715b6b;market for concrete, 30MPa;SSP1-PkBudg500-2040;concrete, 30MPa;cubic meter;RoW;;23950;Manufacture of articles of concrete, cement and plaster;37510;Non-refractory mortars and concretes;GlasNonMetal;Glass & other non-metallic products
;4320d957a5e248bfffcf8bc3769dccc5;market for solder, bar, Sn95.5Ag3.9Cu0.6, for electronics industry;SSP1-PkBudg500-2040;solder, bar, Sn95.5Ag3.9Cu0.6, for electronics industry;kilogram;GLO;;20290;Manufacture of other chemical products n.e.c.;42950;Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or core[…];ProcBio;Food & beverages, animal feed
;5298254fa3c87afd6b7e4e8dd48f1635;market for zirconium oxide;SSP1-PkBudg500-2040;zirconium oxide;kilogram;GLO;;20110;Manufacture of basic chemicals;34220;"Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";Chemical;Chemical products
;db6197d04ddc76f4bfa7b1a06597f4ff;market for tetrahydrofuran;SSP1-PkBudg500-2040;tetrahydrofuran;kilogram;GLO;;20110;Manufacture of basic chemicals;35230;Lactones n.e.c., heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring[…];Chemical;Chemical products
;99c04573f900a180af16738a505d3b5c;market for alkyd resin, long oil, without solvent, in 70% white spirit solution state;SSP1-PkBudg500-2040;alkyd resin, long oil, without solvent, in 70% white spirit solution state;kilogram;RoW;;20220;Manufacture of paints, varnishes and similar coatings, printing ink and mas;35110;Paints and varnishes and related products;Chemical;Chemical products
;d06fd409d03bd7339dd73b9fc3778a76;market for cyclohexanol;SSP1-PkBudg500-2040;cyclohexanol;kilogram;RoW;;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;299866bea48a7c1b38a7a24f23409efc;market for naphthalene sulfonic acid;SSP1-PkBudg500-2040;naphthalene sulfonic acid;kilogram;GLO;;20290;Manufacture of other chemical products n.e.c.;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
;ac01f20865b343b1425a1ec8c5dba7f3;market for cadmium sludge from zinc electrolysis;SSP1-PkBudg500-2040;cadmium sludge from zinc electrolysis;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;39367;Waste and scrap of tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium […];AgriForeAnim;Agricultural & forestry products
;47cdfe57dee039faa69a9ae1a20ce71a;market for aluminium sulfate, without water, in 4.33% aluminium solution state;SSP1-PkBudg500-2040;aluminium sulfate, without water, in 4.33% aluminium solution state;kilogram;GLO;;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
;d7ba469b432cb3dae0286448f9499d62;market for backlight, for liquid crystal display;SSP1-PkBudg500-2040;backlight, for liquid crystal display;kilogram;GLO;;26200;Manufacture of computers and peripheral equipment;48354;Parts and accessories for the goods of subclass 48315;MachElecTrans;Metal/electronic equipments & parts
;357931d7166ed6247597aff9d82bbe13;market for plug, inlet and outlet, for network cable;SSP1-PkBudg500-2040;plug, inlet and outlet, for network cable;unit;GLO;;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
;df67b3d01b68766ae7d013488def9122;market for asbestos, crysotile type;SSP1-PkBudg500-2040;asbestos, crysotile type;kilogram;GLO;;8990;Other mining and quarrying n.e.c.;16390;Other minerals n.e.c.;OreMinFuel;Ores, minerals & fuels
;652a734385505cb52ca9fa781e3de3ac;market for 1-methoxy-2-propanol;SSP1-PkBudg500-2040;1-methoxy-2-propanol;kilogram;GLO;;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;0982a449d98739d5d61cb7d81bf9cc36;market for wheat flour;SSP1-PkBudg500-2040;wheat flour;kilogram;RoW;;10610;Manufacture of grain mill products;23110;Wheat and meslin flour;ProcBio;Food & beverages, animal feed
;becc0967ac6ad610b0cdefb9d8b4ae71;market for electronic component machinery, unspecified;SSP1-PkBudg500-2040;electronic component machinery, unspecified;unit;GLO;;28290;Manufacture of other special-purpose machinery;44920;Parts n.e.c. for special-purpose machinery;MachElecTrans;Metal/electronic equipments & parts
;8ff8021cced130c0e72b1b341b0b21b4;market for sodium silicate, spray powder, 80%;SSP1-PkBudg500-2040;sodium silicate, spray powder, 80%;kilogram;RoW;;20110;Manufacture of basic chemicals;34270;"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perb[…]";Chemical;Chemical products
;8e596b319aaf5c68cea00d74bd18d908;market for magnesium-alloy, AZ91;SSP1-PkBudg500-2040;magnesium-alloy, AZ91;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;14d101d34f42188d4b78945f55579c0f;market for uranium ore, as U;SSP1-PkBudg500-2040;uranium ore, as U;kilogram;GLO;;7210;Mining of uranium and thorium ores;13000;Uranium and thorium ores and concentrates;OreMinFuel;Ores, minerals & fuels
;460f39c08e600e8d42f573617d07c573;market for magnesium chloride, from titanium sponge production;SSP1-PkBudg500-2040;magnesium chloride, from titanium sponge production;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
;938a376b236e5cda14feeecfe289a875;market for tube insulation, elastomere;SSP1-PkBudg500-2040;tube insulation, elastomere;kilogram;GLO;;22190;Manufacture of other rubber products;36230;Tubes, pipes and hoses of vulcanized rubber other than hard rubber;PlastRub;Plastics & rubber products
;3a114d3fde564aa2089d2fa72687b065;market for sawnwood, beam, softwood, raw, dried (u=10%);SSP1-PkBudg500-2040;sawnwood, beam, softwood, raw, dried (u=10%);cubic meter;RoW;;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
;f7d5cd7e1f2dfe51cf6b50752f98ada2;market for aluminium removed by drilling, computer numerical controlled;SSP1-PkBudg500-2040;aluminium removed by drilling, computer numerical controlled;kilogram;GLO;;25920;"Treatment and coating of metals; machining";39363;Waste and scrap of aluminium;AgriForeAnim;Agricultural & forestry products
;cff38930bb53b5d58a2244f27ef7655f;market for ascorbic acid;SSP1-PkBudg500-2040;ascorbic acid;kilogram;GLO;;21000;Manufacture of pharmaceuticals, medicinal chemical and botanical products;35250;"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids and their salts, ethers, esters and oth[…]";Chemical;Chemical products
;f090c0ac622e3fbbee68f5eb2b704d04;market for lean concrete;SSP1-PkBudg500-2040;lean concrete;cubic meter;RoW;;23950;Manufacture of articles of concrete, cement and plaster;37540;Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;GlasNonMetal;Glass & other non-metallic products
;2771305be48bbf3bcbe8ca566c7ea069;market for ethoxylated alcohol (AE11);SSP1-PkBudg500-2040;ethoxylated alcohol (AE11);kilogram;GLO;;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;be739860c410cabd6de9cd6c11d65364;market for scrap lead acid battery;SSP1-PkBudg500-2040;scrap lead acid battery;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;39364;Waste and scrap of lead;AgriForeAnim;Agricultural & forestry products
;7902ddf31516846c0f5cf42030d8f244;market for receiver system, solar tower power plant, 20 MW;SSP1-PkBudg500-2040;receiver system, solar tower power plant, 20 MW;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;a09e2b3f43dab96cacc1dd4bab15e737;market for fibre, polyester;SSP1-PkBudg500-2040;fibre, polyester;kilogram;GLO;;20300;Manufacture of man-made fibres;35510;Synthetic filament tow and staple fibres, not carded or combed;PlastRub;Plastics & rubber products
;3bb2539929f70cf3e9e6a3d134148cab;market for agricultural trailer;SSP1-PkBudg500-2040;agricultural trailer;kilogram;GLO;;28210;Manufacture of agricultural and forestry machinery;44100;Agricultural or forestry machinery and parts thereof;MachElecTrans;Metal/electronic equipments & parts
;e549ade6161a973471d35ca89bbabd75;market for packaging film, low density polyethylene;SSP1-PkBudg500-2040;packaging film, low density polyethylene;kilogram;GLO;;22200;Manufacture of plastics products;36330;Plates, sheets, film, foil and strip, of plastics, not self-adhesive, non-cellular and not reinforced, laminat[…];PlastRub;Plastics & rubber products
;430946426bae97a879911b51001ce6e3;market for adiponitrile;SSP1-PkBudg500-2040;adiponitrile;kilogram;RoW;;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
;6ca84afd2a960b89a878add572e23ed8;market for gadolinium oxide;SSP1-PkBudg500-2040;gadolinium oxide;kilogram;GLO;;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;74fe70d3c35f0929de787157aff7cc01;market for natural gas, liquefied;SSP1-PkBudg500-2040;natural gas, liquefied;cubic meter;GLO;;6200;Extraction of natural gas;12020;Natural gas, liquefied or in the gaseous state;OreMinFuel;Ores, minerals & fuels
;957c7cd32850cbf34c485588bb417f6c;market for hydrogen, liquid;SSP1-PkBudg500-2040;hydrogen, liquid;kilogram;RoW;;19200;Manufacture of refined petroleum products;34210;"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";Chemical;Chemical products
;ee5ef4d0712864b328e6fd186cca64fc;market for concrete, normal strength;SSP1-PkBudg500-2040;concrete, normal strength;cubic meter;RoW;;23950;Manufacture of articles of concrete, cement and plaster;37510;Non-refractory mortars and concretes;GlasNonMetal;Glass & other non-metallic products
;f3128ab8a7df03c2c38e306c2967cd92;market for aluminium alloy, AlMg3;SSP1-PkBudg500-2040;aluminium alloy, AlMg3;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41431;Unwrought aluminium;MetalAlloy;Basic metals & alloys, their semi-finished products
;4b1191cf8e103d0da412d01a9e8bae3e;market for organo-mineral phosphorus fertiliser, as P2O5;SSP1-PkBudg500-2040;organo-mineral phosphorus fertiliser, as P2O5;kilogram;GLO;;1610;Support activities for crop production;34659;Fertilizers n.e.c.;Chemical;Chemical products
;ea7a5ee2f9592688844b115ca75dc7a2;market for sawnwood, hardwood, dried (u=20%), planed;SSP1-PkBudg500-2040;sawnwood, hardwood, dried (u=20%), planed;cubic meter;RoW;;16100;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
;3c065fa16d429db168add7f85ea7ea91;market for stirling heat and power co-generation unit, 3kW electrical, wood pellet, future;SSP1-PkBudg500-2040;stirling heat and power co-generation unit, 3kW electrical, wood pellet, future;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;2b41169c66e9495e9a2c2449e9ba8b98;market for hydrogen, gaseous;SSP1-PkBudg500-2040;hydrogen, gaseous;kilogram;World;;19200;Manufacture of refined petroleum products;34210;"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";Chemical;Chemical products
;92845125973b2a0581cdc0d662c0d64f;market for chassis, internet access equipment;SSP1-PkBudg500-2040;chassis, internet access equipment;kilogram;GLO;;26300;Manufacture of communication equipment;47401;Parts for the goods of subclasses 47221 to 47223;MachElecTrans;Metal/electronic equipments & parts
;d5e7f4987456179e131351d981678ae4;market for heat and power co-generation unit, 1MW electrical, common components for heat+electricity;SSP1-PkBudg500-2040;heat and power co-generation unit, 1MW electrical, common components for heat+electricity;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;c578b2b6b24a8fe94e2fabaae27942b9;market for triple superphosphate;SSP1-PkBudg500-2040;triple superphosphate;kilogram;RoW;;20120;Manufacture of fertilizers and nitrogen compounds;34621;Superphosphate;Chemical;Chemical products
;63db705119c3aa9361831f6c724db371;market for fuel cell, solid oxide, with micro gas turbine, 180kW electrical, future;SSP1-PkBudg500-2040;fuel cell, solid oxide, with micro gas turbine, 180kW electrical, future;unit;GLO;;27900;Manufacture of other electrical equipment;46410;Primary cells and primary batteries;MachElecTrans;Metal/electronic equipments & parts
;270b3f266134eac413863b268fb64248;market for mini CHP plant, components for heat only;SSP1-PkBudg500-2040;mini CHP plant, components for heat only;unit;GLO;;28110;Manufacture of engines and turbines, except aircraft, vehicle and cycle eng;53262;Power plants;Construction;Construction
;2a0b7305724cc6e99075800d89d643a5;market for tanker, for liquid goods other than petroleum and liquefied natural gas;SSP1-PkBudg500-2040;tanker, for liquid goods other than petroleum and liquefied natural gas;unit;GLO;;30110;Building of ships and floating structures;49312;Tankers (ships);MachElecTrans;Transport vehicles
;2ec3ac2ed5757a1cd0fbca2b1ca856eb;market for inductor, low value multilayer chip;SSP1-PkBudg500-2040;inductor, low value multilayer chip;kilogram;GLO;;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
;4ef3396c8a1b189617f84c6a339dcbef;market for trichloroethylene;SSP1-PkBudg500-2040;trichloroethylene;kilogram;GLO;;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;14e0227e764a4a098e5fd34525ccaf3f;market for hot water tank, 600l;SSP1-PkBudg500-2040;hot water tank, 600l;unit;GLO;;25120;Manufacture of tanks, reservoirs and containers of metal;44825;Central heating boilers, for producing hot water or low pressure steam;MachElecTrans;Metal/electronic equipments & parts
;fee3dbb3677ca6f7d54a606dfdf44263;market for cadmium sludge from zinc electrolysis stockpiling;SSP1-PkBudg500-2040;cadmium sludge from zinc electrolysis stockpiling;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;39367;Waste and scrap of tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium […];AgriForeAnim;Agricultural & forestry products
;518dedc705d16e4f296fafc6da0d0298;market for gas turbine, 80MW, for compressed air energy storage;SSP1-PkBudg500-2040;gas turbine, 80MW, for compressed air energy storage;unit;GLO;;28110;Manufacture of engines and turbines, except aircraft, vehicle and cycle eng;43143;Gas turbines other than turbo-jets and turbo-propellers;MachElecTrans;Metal/electronic equipments & parts
;bfb5b92cc635472a79a03c702a79fd53;market for neodymium oxide;SSP1-PkBudg500-2040;neodymium oxide;kilogram;GLO;;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;704719aa470297731a0d0430292726a6;market for hard disk drive, for desktop computer;SSP1-PkBudg500-2040;hard disk drive, for desktop computer;unit;GLO;;26200;Manufacture of computers and peripheral equipment;45271;Fixed media storage units;MachElecTrans;Metal/electronic equipments & parts
;648459a50e7c729b01b1912756c47c95;market for converter, for electric passenger car;SSP1-PkBudg500-2040;converter, for electric passenger car;kilogram;GLO;;29300;Manufacture of parts and accessories for motor vehicles;48200;Instruments and appliances for measuring, checking, testing, navigating and other purposes, except optical instr[…];MachElecTrans;Metal/electronic equipments & parts
;ea1a6d0979ed5696807fe4de715b04d1;market for uranium, enriched 4.2%, per separative work unit;SSP1-PkBudg500-2040;uranium, enriched 4.2%, per separative work unit;unit;GLO;;20110;Manufacture of basic chemicals;33620;"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";OreMinFuel;Ores, minerals & fuels
;3525581f14e97f49921c004e80e229b9;market for maize grain, feed, organic;SSP1-PkBudg500-2040;maize grain, feed, organic;kilogram;GLO;;10800;Manufacture of prepared animal feeds;23319;Preparations used in animal feeding n.e.c.;ProcBio;Food & beverages, animal feed
;2a83bda414e1adbc7fe1967a99f30491;market for gallium, in Bayer liquor from aluminium production;SSP1-PkBudg500-2040;gallium, in Bayer liquor from aluminium production;kilogram;GLO;;20110;Manufacture of basic chemicals;14290;Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);OreMinFuel;Ores, minerals & fuels
;fbed425482ee773fb5e2910f71d8141e;market for dimethyl sulfide;SSP1-PkBudg500-2040;dimethyl sulfide;kilogram;GLO;;20110;Manufacture of basic chemicals;34160;"Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids an[…]";Chemical;Chemical products
;9e5c4ba091bbe4d075b90ca91eac6c5a;market for shale;SSP1-PkBudg500-2040;shale;kilogram;GLO;;8100;Quarrying of stone, sand and clay;15000;Stone, sand and clay;OreMinFuel;Ores, minerals & fuels
;1de1557745b5a6c04efe732661089f69;market for aluminium oxide, non-metallurgical;SSP1-PkBudg500-2040;aluminium oxide, non-metallurgical;kilogram;RoW;;24200;Manufacture of basic precious and other non-ferrous metals;41432;Alumina (aluminium oxide), except artificial corundum;MetalAlloy;Basic metals & alloys, their semi-finished products
;b009ea8d45ced845cb7472470e98fe0f;market for furnace, pellet, 50kW;SSP1-PkBudg500-2040;furnace, pellet, 50kW;unit;GLO;;28150;Manufacture of ovens, furnaces and furnace burners;43420;"Industrial or laboratory furnaces and ovens, except non-electric bakery ovens; other industrial or laboratory […]";MachElecTrans;Metal/electronic equipments & parts
;bd9e5be72f1b2c9bb5ba7965ac995aa2;market for fibre cement facing tile;SSP1-PkBudg500-2040;fibre cement facing tile;kilogram;GLO;;23950;Manufacture of articles of concrete, cement and plaster;37540;Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;GlasNonMetal;Glass & other non-metallic products
;486e706ca35641eb99d43bf0d32d639c;market for cement, CEM III/A;SSP1-PkBudg500-2040;cement, CEM III/A;kilogram;World;;23940;Manufacture of cement, lime and plaster;37440;Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;GlasNonMetal;Glass & other non-metallic products
;5cd8a353ecd01a0ab388a9cb195d8032;market for petrol, 5% ethanol by volume from biomass;SSP1-PkBudg500-2040;petrol, 5% ethanol by volume from biomass;kilogram;GLO;;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
;c9dcdb6b316c46facf0a1e0704bb26e6;market for sawnwood, softwood, raw;SSP1-PkBudg500-2040;sawnwood, softwood, raw;cubic meter;GLO;;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
;83688436c0c23932481625cbfd01aba0;market for petrol, low-sulfur;SSP1-PkBudg500-2040;petrol, low-sulfur;kilogram;RoW;;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
;8e1d2ea4347c2bfc3d4361bbe8590b3b;market for aircraft, passenger, medium haul;SSP1-PkBudg500-2040;aircraft, passenger, medium haul;unit;GLO;;30300;Manufacture of air and spacecraft and related machinery;49623;Aeroplanes and other powered aircraft of an unladen weight exceeding 2000 kg;MachElecTrans;Transport vehicles
;09c336bfd24acff581c2209fb6916521;market for propylene oxide, liquid;SSP1-PkBudg500-2040;propylene oxide, liquid;kilogram;RoW;;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;bb0287f06c11d715c1a01c7d040a5901;market for metal working machine, unspecified;SSP1-PkBudg500-2040;metal working machine, unspecified;kilogram;RoW;;28220;Manufacture of metal-forming machinery and machine tools;44210;"Machine-tools for working metal; machine-tools for working any material by laser or similar process";MachElecTrans;Metal/electronic equipments & parts
;17f06bc48606a8fe4e657002a7d8d2d8;market for sunflower seed;SSP1-PkBudg500-2040;sunflower seed;kilogram;GLO;;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1445;Sunflower seed;AgriForeAnim;Agricultural & forestry products
;303ceb4a91057559fed5cb1c3bf29149;market for potentiometer, unspecified;SSP1-PkBudg500-2040;potentiometer, unspecified;kilogram;GLO;;26100;Manufacture of electronic components and boards;47120;Electrical resistors (except heating resistors);MachElecTrans;Metal/electronic equipments & parts
;c102fc3787901821592f216e5e915610;market for electronic component, passive, unspecified;SSP1-PkBudg500-2040;electronic component, passive, unspecified;kilogram;GLO;;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
;315a6026a60617877a2bb7948e34a831;market for uranium, enriched 3.0%, in fuel element for light water reactor;SSP1-PkBudg500-2040;uranium, enriched 3.0%, in fuel element for light water reactor;kilogram;GLO;;20110;Manufacture of basic chemicals;33620;"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";OreMinFuel;Ores, minerals & fuels
;e976f8f2414467f3be5d33f22a3dc54f;market for heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only;SSP1-PkBudg500-2040;heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only;unit;GLO;;42200;Construction of utility projects;46100;Electric motors, generators and transformers, and parts thereof;MachElecTrans;Metal/electronic equipments & parts
;f747beb13a993c6228ce75117b593c50;market for metallization paste, back side;SSP1-PkBudg500-2040;metallization paste, back side;kilogram;RoW;;20290;Manufacture of other chemical products n.e.c.;35499;Other chemical products n.e.c.;Chemical;Chemical products
;0f058d1ba172e56648af834a2d69d2b0;market for acetone, liquid;SSP1-PkBudg500-2040;acetone, liquid;kilogram;RoW;;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;14cef19bdae1d765494c60b83267703e;market for textile, kenaf;SSP1-PkBudg500-2040;textile, kenaf;kilogram;GLO;;13120;Weaving of textiles;26570;Woven fabrics of jute and other textile bast fibres (except flax, true hemp and ramie);ProcBio;Textile
;bd7dddfe46e52010e6555a437bd04f4e;market for sulfuric acid;SSP1-PkBudg500-2040;sulfuric acid;kilogram;RoW;;20120;Manufacture of fertilizers and nitrogen compounds;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;54d28d7cfde49e7718bdf0bb474b78c1;market for europium oxide;SSP1-PkBudg500-2040;europium oxide;kilogram;GLO;;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;4bdf117587a03b2c5cf9b8a56788ac4f;market for ultraviolet lamp;SSP1-PkBudg500-2040;ultraviolet lamp;unit;GLO;;27400;Manufacture of electric lighting equipment;43900;Other general-purpose machinery and parts thereof;MachElecTrans;Metal/electronic equipments & parts
;ea53e67a8db812c8db09922ef5aa73d2;market for acrylic varnish, with water, in 53% solution state;SSP1-PkBudg500-2040;acrylic varnish, with water, in 53% solution state;kilogram;RoW;;20220;Manufacture of paints, varnishes and similar coatings, printing ink and mas;35110;Paints and varnishes and related products;Chemical;Chemical products
;6cde05b97e9c5ab46039a9c19bae6a11;market for epoxy resin, liquid;SSP1-PkBudg500-2040;epoxy resin, liquid;kilogram;RoW;;20110;Manufacture of basic chemicals;34740;"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl es[…]";PlastRub;Plastics & rubber products
