CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
39365: Waste and scrap of zinc;metals/processing;"2592:Treatment and coating of metals; machining";b0c1f9bfe6b822413680c2df4ac4d94d;ecoinvent-3.9.1-cutoff;GLO;zinc;market for zinc coat, pieces, adjustment per micro-m;zinc coat, pieces, adjustment per micro-m;square meter
3429: Compounds of rare earth metals, of yttrium or of scandium;chemicals/inorganics;0729:Mining of other non-ferrous metal ores;61327023f95070243f6f2fc9d8f01a2b;ecoinvent-3.9.1-cutoff;GLO;cerium;market for cerium oxide;cerium oxide;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;5ee3919151a08688b8340a027b99ad1b;ecoinvent-3.9.1-cutoff;FR;magnesium;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kilogram
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;94a5c543e7175166ce36e3daefea8e72;ecoinvent-3.9.1-cutoff;GLO;lithium;market for lithium sulfate;lithium sulfate;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";34cb9bfd846dc277697e72765f16ec62;ecoinvent-3.9.1-cutoff;VE;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";chemicals/inorganics;1920:Manufacture of refined petroleum products;66814f5fb5f9c09b255b7dd66419e271;ecoinvent-3.9.1-cutoff;RER;hydrogen;market for hydrogen, liquid;hydrogen, liquid;kilogram
11020: Patent fuel and similar solid fuels manufactured from hard coal;hard coal/fuels;1920:Manufacture of refined petroleum products;246491607e7154b13709ba1b36f6b40f;ecoinvent-3.9.1-cutoff;RoW;coal(black);market for hard coal briquettes;hard coal briquettes;megajoule
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5331bed31794d866c8b06a4ee0c61e1d;ecoinvent-3.9.1-cutoff;Europe without Switzerland;cement;market for cement, CEM V/A;cement, CEM V/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;3e70e4045b998d72cecfaa38cdfd928f;ecoinvent-3.9.1-cutoff;CO;cement;market for cement, type general use;cement, type general use;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";59cf8916e90678fe85a12f5b5666972e;ecoinvent-3.9.1-cutoff;IT;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;80fcca8589fedf2ca441140bb8c913e6;ecoinvent-3.9.1-cutoff;RNA;petroleum;market for petroleum;petroleum;kilogram
53269: Other constructions for manufacturing;lignite/production;4290:Construction of other civil engineering projects;ad0fbf762aa8734092a8b7abc7dee30f;ecoinvent-3.9.1-cutoff;GLO;coal(brown);market for lignite briquettes factory;lignite briquettes factory;unit
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";metals/extraction;2011:Manufacture of basic chemicals;680c75ffbba966f1344cc492eb3bd8ca;ecoinvent-3.9.1-cutoff;GLO;aluminium;market for aluminium fluoride;aluminium fluoride;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;7aa2f5fc523e4a810d206a2ffa6f7fe4;ecoinvent-3.9.1-cutoff;GLO;erbium;market for erbium oxide;erbium oxide;kilogram
12020: Natural gas, liquefied or in the gaseous state;natural gas/production;0620:Extraction of natural gas;c54d38f7558de3092720c7cce5fe1cb4;ecoinvent-3.9.1-cutoff;GLO;natural gas;market for natural gas, unprocessed, at extraction;natural gas, unprocessed, at extraction;cubic meter
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;cfb260f63b666a9e28e51c146a32eab6;ecoinvent-3.9.1-cutoff;RoW;uranium;market for uranium hexafluoride;uranium hexafluoride;kilogram
216: Vegetable oils;;1040:Manufacture of vegetable and animal oils and fats;72c8c162633f57f8a8679424cf6b588a;ecoinvent-3.9.1-cutoff;GLO;vegetable oil;market for vegetable oil, refined;vegetable oil, refined;kilogram
53269: Other constructions for manufacturing;nuclear power/production;4290:Construction of other civil engineering projects;028fc71b84772ce4215cca40ef4507f6;ecoinvent-3.9.1-cutoff;GLO;uranium;market for uranium enrichment diffusion facility;uranium enrichment diffusion facility;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;53118f96f853b955ff48e4199823c145;ecoinvent-3.9.1-cutoff;ZA;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
53269: Other constructions for manufacturing;hard coal/production;4290:Construction of other civil engineering projects;1187048fa5abe9fd46f1f79fa3913589;ecoinvent-3.9.1-cutoff;GLO;coal(black);market for hard coal briquettes factory;hard coal briquettes factory;unit
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;2e1ceff89082bf16fd7e3d3b108027ea;ecoinvent-3.9.1-cutoff;RoW;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
862: Support and operation services to mining;oil/production;0610:Extraction of crude petroleum;39cd95994ac20d86007b6161240cb59b;ecoinvent-3.9.1-cutoff;GLO;petroleum;market for petroleum combustion, in drilling tests;petroleum combustion, in drilling tests;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";2790423bf2bd8a7c4de6bce9a39ff19c;ecoinvent-3.9.1-cutoff;GLO;aluminium;market for aluminium removed by turning, average, conventional;aluminium removed by turning, average, conventional;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";b9ed569ca351f4620cfe5b8fbd1e3bb7;ecoinvent-3.9.1-cutoff;FI;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
39: Wastes or scraps;;3821:Treatment and disposal of non-hazardous waste;eed09838476f4be2de39873fbc240dda;ecoinvent-3.9.1-cutoff;CH;coal(black);market for hard coal ash;hard coal ash;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";af7929b977949d47873d533201e9c654;ecoinvent-3.9.1-cutoff;ES;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
35499: Other chemical products n.e.c.;electronics/module;2029:Manufacture of other chemical products n.e.c.;e9e4f17a4a1fd2781ac740b638a6d845;ecoinvent-3.9.1-cutoff;RoW;indium;market for indium tin oxide powder, nanoscale, for sputtering target;indium tin oxide powder, nanoscale, for sputtering target;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;15bc9af41ae15098d9fa3e9fd1fa69c6;ecoinvent-3.9.1-cutoff;GLO;cobalt;market for cobalt hydroxide;cobalt hydroxide;kilogram
39363: Waste and scrap of aluminium;metals/extraction;3830:Materials recovery;bd2410b63344b5d38115b350be32dfe0;ecoinvent-3.9.1-cutoff;GLO;aluminium;market for aluminium scrap, post-consumer;aluminium scrap, post-consumer;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;fb62afff8cec7db4f2a7deddab16b2e6;ecoinvent-3.9.1-cutoff;CA-QC;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;7eba4555668563087546d146e049957d;ecoinvent-3.9.1-cutoff;RoW;cement;market for cement, unspecified;cement, unspecified;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;8a4083433d869c12677962c263c7dc26;ecoinvent-3.9.1-cutoff;Europe without Switzerland;cement;market for cement, unspecified;cement, unspecified;kilogram
39990: Other wastes n.e.c.;nuclear power/waste treatment;3821:Treatment and disposal of non-hazardous waste;4e7513c392a3d390068645789ca99c25;ecoinvent-3.9.1-cutoff;GLO;uranium;market for uranium tailing, non-radioactive emission;uranium tailing, non-radioactive emission;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;ed41c55076eebb7fa013c9134e203b90;ecoinvent-3.9.1-cutoff;BR;cement;market for cement, unspecified;cement, unspecified;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";fb9aeb60b6a64c9b3067a2682d7669da;ecoinvent-3.9.1-cutoff;GLO;chromium;market for chromium steel removed by turning, primarily roughing, computer numerical controlled;chromium steel removed by turning, primarily roughing, computer numerical controlled;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";987ab6e22610dd0b21058aecfb826fbd;ecoinvent-3.9.1-cutoff;CH;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";;2011:Manufacture of basic chemicals;d34b7bc0119db70d13607362a806a1e3;ecoinvent-3.9.1-cutoff;US;uranium;market for uranium hexafluoride;uranium hexafluoride;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";3ceeb06cd08285f2c7244945bf1a8478;ecoinvent-3.9.1-cutoff;GB;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";metals/extraction;2011:Manufacture of basic chemicals;de42c824f46fc684a70a53bccfdba6d0;ecoinvent-3.9.1-cutoff;GLO;gallium;market for gallium, semiconductor-grade;gallium, semiconductor-grade;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d1f8d72888b7e9d0a241fda2dcd2ce91;ecoinvent-3.9.1-cutoff;MX;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
11010: Hard coal;hard coal/production;0510:Mining of hard coal;d9ed6c3ba3395e0b256feb6ff05a9b23;ecoinvent-3.9.1-cutoff;RoW;coal(black);market for hard coal;hard coal;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";chemicals/inorganics;2011:Manufacture of basic chemicals;5eadd183cacecfde961dd85329b154a8;ecoinvent-3.9.1-cutoff;GLO;lithium;market for lithium fluoride;lithium fluoride;kilogram
53269: Other constructions for manufacturing;hard coal/production;4290:Construction of other civil engineering projects;52ca862477800eba3df8502df41ad2cb;ecoinvent-3.9.1-cutoff;GLO;coal(black);market for hard coal coke factory;hard coal coke factory;unit
"34790: Other plastics in primary forms; ion exchangers";chemicals/organics;2013:Manufacture of plastics and synthetic rubber in primary forms;a23ff5a5512f239248b86d5706a7c4e4;ecoinvent-3.9.1-cutoff;RoW;latex;market for latex;latex;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";29d1c4a73720a7cdb66cb4d65900e445;ecoinvent-3.9.1-cutoff;RO;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"41412: Unrefined copper; copper anodes for electrolytic refining";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;49946336299fce3d89a8e78a96ddedd4;ecoinvent-3.9.1-cutoff;GLO;copper;market for copper cake;copper cake;kilogram
34629: Other phosphatic fertilizers, n.e.c.;;0891:Mining of chemical and fertilizer minerals;18834ad8984de59cb73fd125b10c9bc0;ecoinvent-3.9.1-cutoff;MA;phosphate rock;market for phosphate rock, beneficiated;phosphate rock, beneficiated;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ecaaf3f0bf993b8cf8895497daf122c7;ecoinvent-3.9.1-cutoff;CH;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
39362: Waste and scrap of nickel;waste management/residual material landfill;3822:Treatment and disposal of hazardous waste;cde64e26813a3054c85bca87041317e2;ecoinvent-3.9.1-cutoff;GLO;nickel;market for nickel smelter slag;nickel smelter slag;kilogram
41431: Unwrought aluminium;;2420:Manufacture of basic precious and other non-ferrous metals;2ff21a311a8de097f53330dab86cd068;ecoinvent-3.9.1-cutoff;GLO;aluminium;market for aluminium alloy, AlLi;aluminium alloy, AlLi;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;94b54096b004e0e7df8227ebfdf12746;ecoinvent-3.9.1-cutoff;RoW;cement;market for cement, CEM III/C;cement, CEM III/C;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;1f4debd8c2b5365631a4f1b5ef851db1;ecoinvent-3.9.1-cutoff;GLO;copper;market for copper oxide;copper oxide;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;e2642bb27042fa5282ef4bac6351c359;ecoinvent-3.9.1-cutoff;RoW;zinc;market for zinc monosulfate;zinc monosulfate;kilogram
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;27f6ee8136367ae8e578ac1b5a988696;ecoinvent-3.9.1-cutoff;RER;silicon;market for silicon, multi-Si, casted;silicon, multi-Si, casted;kilogram
53269: Other constructions for manufacturing;chemicals/inorganics;4290:Construction of other civil engineering projects;7fc624aeec8ae8e6134d9cf685d1ed23;ecoinvent-3.9.1-cutoff;GLO;silicon;market for silicone factory;silicone factory;unit
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a1efd43d1cb0bb60e73776540e2b96e1;ecoinvent-3.9.1-cutoff;US;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
"33500: Petroleum jelly; paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, […]";;1920:Manufacture of refined petroleum products;74858ab1bcc3a3db1a4dbaa7f1ae5ceb;ecoinvent-3.9.1-cutoff;GLO;petroleum;market for petroleum slack wax;petroleum slack wax;kilogram
37540: Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;construction materials/others;2395:Manufacture of articles of concrete, cement and plaster;44e9f6ebca2558a9e48f95ccea4b8944;ecoinvent-3.9.1-cutoff;GLO;cement;market for cement tile;cement tile;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";84c52a94bf58be855ac22e6a538a16ba;ecoinvent-3.9.1-cutoff;PL;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";83340827e5d56303fce37c70c44d3e38;ecoinvent-3.9.1-cutoff;NL;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
35499: Other chemical products n.e.c.;;2029:Manufacture of other chemical products n.e.c.;22bc62ad4c508d725cc008d15e20256b;ecoinvent-3.9.1-cutoff;RER;indium;market for indium tin oxide powder, nanoscale, for sputtering target;indium tin oxide powder, nanoscale, for sputtering target;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";4fb5ec18eb7e4a989d40cfccad44ca41;ecoinvent-3.9.1-cutoff;GLO;chromium;market for chromium steel removed by turning, primarily dressing, conventional;chromium steel removed by turning, primarily dressing, conventional;kilogram
41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;metals/extraction;2410:Manufacture of basic iron and steel;cf44e8d93a8136b32fb7761cf6fdc7b0;ecoinvent-3.9.1-cutoff;GLO;tin;market for tin plated chromium steel sheet, 2 mm;tin plated chromium steel sheet, 2 mm;square meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8f1df080961fb26d1739a3e0a58e88da;ecoinvent-3.9.1-cutoff;CH;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;b96f605497729697a6722cf008f1c62b;ecoinvent-3.9.1-cutoff;CH;cement;market for cement, unspecified;cement, unspecified;kilogram
13000: Uranium and thorium ores and concentrates;nuclear power/production;0721:Mining of uranium and thorium ores;a845aee228e8267b9b7b6c6fdcd9d13a;ecoinvent-3.9.1-cutoff;GLO;uranium;market for uranium, in yellowcake;uranium, in yellowcake;kilogram
53261: Mining constructions;;4290:Construction of other civil engineering projects;27f56f8877f4bb30b59995b83ab20640;ecoinvent-3.9.1-cutoff;GLO;coal(black);market for hard coal preparation plant;hard coal preparation plant;unit
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;2a8c9e314c3a23a5cf796f0e8595ee7f;ecoinvent-3.9.1-cutoff;RoW;silicon;market for silicon tetrachloride;silicon tetrachloride;kilogram
3741: Plasters;;2395:Manufacture of articles of concrete, cement and plaster;006c2ca14e7a359ccf9f07c87830293a;ecoinvent-3.9.1-cutoff;RoW;cement;market for cement plaster;cement plaster;cubic meter
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;ed2702b4e1708bf43d185d30d01bb225;ecoinvent-3.9.1-cutoff;GLO;copper;market for copper smelting facility;copper smelting facility;unit
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;d63d90279901d49646f8c52e8cee970a;ecoinvent-3.9.1-cutoff;CN;magnesium;market for magnesium, for reuse in titanium sponge production;magnesium, for reuse in titanium sponge production;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;1e0c92ec6f6b2ce9c2e18d118fd8e3c6;ecoinvent-3.9.1-cutoff;RoW;magnesium;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8716c8b6f2df996ded54c67472212da9;ecoinvent-3.9.1-cutoff;RoW;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;38bf19c9c5f3abbf3cfbf26ffb77fe49;ecoinvent-3.9.1-cutoff;CN;coal(black);market for hard coal;hard coal;kilogram
41442: Zinc, unwrought;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;234bef98671292c886679c2bf2528f1f;ecoinvent-3.9.1-cutoff;GLO;zinc;market for zinc;zinc;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);;0729:Mining of other non-ferrous metal ores;50faad177fd95b72f6d2f5ea917e0692;ecoinvent-3.9.1-cutoff;GLO;tungsten;market for tungsten concentrate;tungsten concentrate;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;52e763f4695c75deb689a809de0926c3;ecoinvent-3.9.1-cutoff;US;cement;market for cement, unspecified;cement, unspecified;kilogram
34: Basic chemicals;photovoltaic/production of components;2011:Manufacture of basic chemicals;67ece99ef0c5d14c8608c570092a6ee5;ecoinvent-3.9.1-cutoff;RoW;silicon;market for silicon, single crystal, Czochralski process, photovoltaics;silicon, single crystal, Czochralski process, photovoltaics;kilogram
342: Basic inorganic chemicals n.e.c.;chemicals/inorganics;2011:Manufacture of basic chemicals;a6f3597a3c9245b47db59643f4def5e5;ecoinvent-3.9.1-cutoff;GLO;silicon;market for silicon tetrahydride;silicon tetrahydride;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;6b5fbd50873691cd0c8e02114baa15a7;ecoinvent-3.9.1-cutoff;GLO;cobalt;market for cobalt carbonate;cobalt carbonate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;172190d48ccdc5f567138ddafc2277f7;ecoinvent-3.9.1-cutoff;Europe without Switzerland;cement;market for cement, Portland;cement, Portland;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;3e30c3faf44cedb720e45de628f4ece8;ecoinvent-3.9.1-cutoff;GLO;bauxite;market for bauxite;bauxite;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";2ef550fab6f8f901fbcefc15c2cb314b;ecoinvent-3.9.1-cutoff;MX;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
11040: Brown coal briquettes and similar solid fuels manufactured from brown coal;lignite/fuels;1920:Manufacture of refined petroleum products;6e183b093b95ebc20c86c672c353b217;ecoinvent-3.9.1-cutoff;RER;coal(brown);market for lignite briquettes;lignite briquettes;megajoule
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";41e0c9c420386fd5a7b13bb3bb1ebdab;ecoinvent-3.9.1-cutoff;IE;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
34: Basic chemicals;chemicals/inorganics;2011:Manufacture of basic chemicals;5be152c7c362e58e4b995badf4d60371;ecoinvent-3.9.1-cutoff;GLO;copper;market for copper carbonate;copper carbonate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3a947eb8762576180cf2679028552d84;ecoinvent-3.9.1-cutoff;US;cement;market for cement, type S;cement, type S;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;4bbab70f8c40533af6f5dc3018d8139f;ecoinvent-3.9.1-cutoff;GLO;zinc;market for zinc concentrate;zinc concentrate;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";f1d5de00687347350cca9ae465fedb15;ecoinvent-3.9.1-cutoff;FR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d989fa993245d3aa22237f76c603a799;ecoinvent-3.9.1-cutoff;GB;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
39365: Waste and scrap of zinc;;3822:Treatment and disposal of hazardous waste;a39374d15e65d69352c643a74d223df0;ecoinvent-3.9.1-cutoff;GLO;zinc;market for zinc slag;zinc slag;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;54d28d7cfde49e7718bdf0bb474b78c1;ecoinvent-3.9.1-cutoff;GLO;europium;market for europium oxide;europium oxide;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e9fb344e05b371d6652480f29b2fadc0;ecoinvent-3.9.1-cutoff;DK;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d76e0f64b41f5d39263097b880694172;ecoinvent-3.9.1-cutoff;Europe without Switzerland;cement;market for cement, CEM III/C;cement, CEM III/C;kilogram
39365: Waste and scrap of zinc;;3830:Materials recovery;359624498cfc9c99f7942faf355ce943;ecoinvent-3.9.1-cutoff;GLO;zinc;market for zinc scrap, post-consumer;zinc scrap, post-consumer;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";160194493d01c6ba3b3048c2147c9378;ecoinvent-3.9.1-cutoff;BE;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
11020: Patent fuel and similar solid fuels manufactured from hard coal;hard coal/fuels;1920:Manufacture of refined petroleum products;68e452547f1cb7876a3bd4a73a37bb5d;ecoinvent-3.9.1-cutoff;RER;coal(black);market for hard coal briquettes;hard coal briquettes;megajoule
"33100: Coke and semi-coke of coal, of lignite or of peat; retort carbon";hard coal/fuels;1910:Manufacture of coke oven products;402b722aa4a63d94ac64b2ea9e9e1054;ecoinvent-3.9.1-cutoff;GLO;coke;market for coke;coke;megajoule
"4160: Other non-ferrous metals and articles thereof (including waste and scrap of some metals); cermets and articles […]";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;0edf3a3e46a7b5860372df55f7c99872;ecoinvent-3.9.1-cutoff;GLO;palladium;market for palladium;palladium;kilogram
16190: Other chemical minerals;chemicals/inorganics;0891:Mining of chemical and fertilizer minerals;de03d27ded836711c700f636845168d5;ecoinvent-3.9.1-cutoff;GLO;borates;market for sodium borates;sodium borates;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";906119ef526cfb1c3d88757f685884e2;ecoinvent-3.9.1-cutoff;DZ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;b58e366aa745755d69e7aeb815267fbe;ecoinvent-3.9.1-cutoff;GLO;indium;market for indium rich leaching residues, from zinc production stockpiling;indium rich leaching residues, from zinc production stockpiling;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d314b1e29068be2ad3e1618ab5d43077;ecoinvent-3.9.1-cutoff;FR;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
88731: Metal treatment and coating services;metals/processing;"2592:Treatment and coating of metals; machining";db9e5e06dd00495440b2c5eea65b1deb;ecoinvent-3.9.1-cutoff;GLO;tin;market for tin plating, pieces;tin plating, pieces;square meter
4153: Semi-finished products of aluminium or aluminium alloys;metals/processing;2599:Manufacture of other fabricated metal products n.e.c.;c7ea2533db5d06aca18994542525b8ae;ecoinvent-3.9.1-cutoff;GLO;aluminium;market for aluminium around steel bi-metal wire, 3.67mm external diameter;aluminium around steel bi-metal wire, 3.67mm external diameter;meter
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;7cca70f33622d6e8d71523a339f7e104;ecoinvent-3.9.1-cutoff;GLO;aluminium;market for aluminium hydroxide;aluminium hydroxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d4d1029b141ebc5c9064bf196a373e52;ecoinvent-3.9.1-cutoff;BR;cement;market for cement, CP IV;cement, CP IV;kilogram
