;activity type;database;location;name;reference product;unit;code;Hazardous (kg);natural resources;Gallium;Coke;Fluorspar;Rare earth;Indium;Copper;Europium;Tantalum;Vanadium;Latex;Scandium;Phosphate rock;Carbondioxide (kg);Titanium;Palladium;Nickel;Tin;Gold;Recycling (kg);Hydrogen;Electricity;Total (kg);Borates;Antimony;Cement;Strontium;Zirconium;Erbium;Uranium;Landfill (m3);Lithium;Petroleum;Tungsten;Platinum;Dysprosium;Incineration (m3);Hazardous (m3);Gadolinium;Selenium;Radioactive (m3);Natural gas;Incineration (kg);Graphite;Bauxite;Composting (kg);Cerium;Coal(black);Lead;Zinc;Digestion (m3);Silver;Openburning (kg);Cadmium;human health;Helium;Rhodium;Landfill (kg);Holmium;Beryllium;Tellurium;Aluminium;Coal(brown);Cobalt;ecosystem quality;Digestion (kg);Vegetable oil;Total (m3);Sand;Silicon;Magnesium;Water;Chromium
c9ac9c259c64ccbb591a55ffc083ac0f;market activity;ecoinvent-3.9.1-cutoff;RoW;market for chloroacetic acid;chloroacetic acid;kilogram;c9ac9c259c64ccbb591a55ffc083ac0f;0.0065333141435105855;0.3378967164705069;2.1116595998118166e-13;0.5548567213240893;0.0005086500537068451;1.2897479300410203e-05;1.4822793528323977e-09;0.013711439539869965;0.0;2.9881937720032013e-06;0.0;1.0869520562751924e-06;0.0;0.0007407915344076467;0.0;0.0003261269611558606;6.993453078449831e-09;-0.04526247685190196;0.00018905709392744933;2.612925904592231e-07;0.12919635314916245;0.00017324046467485053;10.133911329965123;2.685455730824038;2.705846361031635e-05;-1.9364365225292878e-08;0.07607656715998888;6.990756294603847e-07;1.2998165436812163e-14;0.0;3.5277945301992114e-05;3.1121895567461313e-10;1.018489855963281e-05;0.6100405690512698;0.0;4.1039792715990416e-05;0.0;2.8009707749786653e-09;2.1621419503996915e-07;0.0;9.44983285159633e-14;2.1621419503996915e-07;0.8886279196197748;0.01736265819546276;5.478759835667646e-06;0.01624869151649433;9.48537330850429e-06;6.284577688197813e-16;1.0468708847534751;0.00022665812733654395;0.002316365011066501;0.0;4.4454518390363644e-07;0.0015744771712635154;8.762199928606886e-11;6.752254016143676e-06;2.2388717239067508e-06;2.363589421011266e-11;0.7740220599331404;0.0;0.0;1.1741737953994894e-12;0.014356568675326215;0.3147108176397089;3.708556014713251e-06;1.189824411803505e-08;6.382372749987356e-06;1.92262199872106e-05;0.013539766522406963;0.17479859017650357;5.844992741174035e-05;0.0002589671470346927;11.443761868955711;1.9366631723200174e-06
bf1ac16da2af9299e8188fece47be60d;market activity;ecoinvent-3.9.1-cutoff;GLO;market for potassium nitrate, technical grade;potassium nitrate, technical grade;kilogram;bf1ac16da2af9299e8188fece47be60d;0.0013487327406225044;0.08416798541890816;5.711934110348193e-14;0.11802977928050941;0.01641467701543881;0.0002810811121477797;4.0408979174460497e-10;0.0007488292585393772;0.0;9.094813195498063e-08;0.0;4.6093698721377145e-07;0.0;0.00018456789861927828;0.0;0.0032520160279853314;2.1262973605147278e-10;-0.0028966432117017164;2.9904139010055806e-05;7.888195797875013e-09;0.008225962816780208;1.1136820938229452e-05;1.5018173992561445;13.862973128463537;6.707698880310584e-06;-3.5105746444818062e-09;0.011517654497661897;1.2570694920072722e-07;5.709643927360752e-15;0.0;2.1051735951310824e-06;1.872393575107309e-11;1.2135236988079927e-08;0.07197310273201346;0.0;5.238170990664134e-06;0.0;1.6851543222247248e-10;1.2692119513449375e-08;0.0;2.5561327501336284e-14;1.2692119513449375e-08;0.16625675531943923;0.02754302416099735;5.32700501550611e-07;0.0014993793920479559;3.6248561695418444e-06;3.394866486975927e-16;0.28518385356499854;0.0001353072994170364;0.0003964580877097254;0.0;1.4221956100770705e-08;9.7860958262906e-05;6.100004233064992e-12;2.603764139898546e-06;6.878810561248175e-08;1.432453110920492e-12;6.875536686147133;0.0;0.0;3.1760816724518615e-13;0.0014855432745875855;0.020479249669285354;9.272963695511902e-08;1.1940147963087923e-08;2.4404482391610728e-06;7.033763052269572e-06;0.001263926391786407;0.0273679634316148;5.7348805093878965e-06;3.6316268478665334e-05;6.446399367950001;2.4490551437184124e-07
3b91748385324727cd119199cb5e2c75;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fraction 8 from naphtha separation;fraction 8 from naphtha separation;kilogram;3b91748385324727cd119199cb5e2c75;0.011890154961810784;0.6386910415933341;4.128499138857122e-13;0.44750626670765636;0.0004582835449735397;1.2820109839350205e-05;2.8779583266248964e-09;0.0055443477233055784;0.0;1.302168933804535e-06;0.0;3.7873033723709443e-07;0.0;0.0005511261457205465;0.0;0.000264101369391331;3.3153888369058075e-09;-0.022718964297215358;0.00013264860113915345;1.1378468465974266e-07;0.04710434283084977;2.1386257457452928e-05;1.0817028396832344;1.1214254236102348;6.6379302815392615e-06;-8.317500729318376e-09;0.03863217806272767;2.936636791590385e-07;3.4991892258894704e-15;0.0;4.778681887039894e-06;4.292718585396946e-11;1.1563497542775535e-08;2.503987378727484;0.0;0.00017969352250998775;0.0;3.8634469667316005e-10;2.91059658575258e-08;0.0;1.8475338919982835e-13;2.91059658575258e-08;0.1855340973314788;0.014596316189636645;2.5583481364938836e-06;0.006520640841628275;4.325826564932822e-06;1.4710062942508256e-16;0.19112042570586601;0.00012521631103590126;0.0010144864508006507;0.0;1.955027951834802e-07;0.0006054680611531522;2.042244502737543e-11;2.807728560348725e-06;9.592344966203411e-07;1.3202919527602281e-11;0.3120212704947937;0.0;0.0;2.2956235482306856e-12;0.005825748692683028;0.03620923471874869;2.2280756639567557e-06;6.248084846522722e-09;2.9087433039202008e-06;8.690717345054485e-06;0.0017209199968016087;0.09999109377740534;4.689506156093573e-05;0.00013706020040765062;1.6165972669739768;7.703550922320266e-07
f31332c3601535bf2bfee086aca44c68;market activity;ecoinvent-3.9.1-cutoff;RoW;market for butene, mixed;butene, mixed;kilogram;f31332c3601535bf2bfee086aca44c68;0.016303628731499386;0.5803006839171929;2.0775592761010265e-15;0.001229721571224984;9.436119833475548e-07;2.6806073510042235e-08;1.458933347947772e-11;8.999336077958397e-06;0.0;1.146666258595893e-09;0.0;1.3952194092562723e-09;0.0;1.9558304501995602e-06;0.0;8.825298441133934e-07;2.6697669399366427e-12;-3.619552483851751e-05;3.520555030744927e-07;9.929528435817563e-11;0.00014884256100619278;2.1077249534155574e-07;0.00578411987150059;0.08134669105072694;1.9242447068316802e-08;-1.1248612831395306e-11;0.008252350480072538;5.582452207222884e-10;1.0888257763630143e-16;0.0;1.9671716310772078e-08;1.739918372768695e-13;1.7439647961432463e-10;0.0017386729478327705;0.0;1.500154763290216e-07;0.0;1.5659266327173431e-12;1.219023136356962e-10;0.0;9.297231381510292e-16;1.219023136356962e-10;0.00024730591562949954;0.016734073667686086;6.485968342300774e-09;3.0680730572607094e-05;3.7050850756438926e-08;6.501887666429007e-18;0.0008728253521593214;1.9636539835464984e-06;1.395105671225891e-06;0.0;1.8387293562105998e-10;0.0009591321095468871;1.0535286126925905e-13;2.342010863052168e-06;8.60393899892243e-10;1.4349944475712958e-14;0.028407636955605997;0.0;0.0;1.1552125449595898e-14;1.5009268286101187e-05;0.00019146737583124749;2.151732480233752e-09;5.778051911311149e-09;2.4973271602728735e-08;1.137366237395083e-08;1.3035122733611424e-05;0.00022722034033128045;8.329200474886282e-08;8.744713993181539e-07;0.007672344761034476;2.8302956556344956e-08
55bcb0920b3245677d2da82adf26ebea;market activity;ecoinvent-3.9.1-cutoff;GLO;market for benzyl alcohol;benzyl alcohol;kilogram;55bcb0920b3245677d2da82adf26ebea;0.01644403255390888;0.6798007667856616;2.6928475785554087e-13;0.6065528704751039;0.00043549566990899947;1.1543718571113207e-05;1.890441136823109e-09;0.01946095354274613;0.0;4.514907352049003e-06;0.0;1.291859110152881e-06;0.0;0.0007736193860400294;0.0;0.0002897474340724128;1.054437906684343e-08;-0.06269663877308797;0.0002198003859217704;3.9481477900637747e-07;0.1694108061587985;0.00016034234933401268;6.992230102363957;4.347161114173073;2.412948362946732e-05;-2.5916201285813146e-08;0.10195095028400604;9.893372625185301e-07;1.7150163024813996e-14;0.0;2.7780309037435706e-05;2.431905361464744e-10;7.648020450975203e-06;0.19741179493394062;0.0;3.5651655496971116e-05;0.0;2.1887149612115745e-09;1.7126200839218975e-07;0.0;1.205069203125459e-13;1.7126200839218975e-07;0.49132339075371423;0.037277686180104644;7.404061191455916e-06;0.022134803163340933;2.4379651539181935e-05;8.120538475982086e-16;1.0384457057733947;0.0002977795364774111;0.0031553941879842373;0.0;6.716409936541127e-07;0.0038711790333655583;6.141741704039045e-11;9.234264239007113e-06;3.3420468723378125e-06;2.250342190881284e-11;1.368876017973458;0.0;0.0;1.4973393732713848e-12;0.019558671216438978;0.23719440210604847;3.115675386018434e-07;1.8274405916285652e-08;1.6423655424818438e-05;3.6467028963402404e-05;0.016355533265111875;0.16856048031903634;7.846020427394574e-05;0.00035261291052552616;11.301142672686673;2.159028736427717e-06
4b401f3ef3d0b6a0f699744d31aa94f1;market activity;ecoinvent-3.9.1-cutoff;GLO;market for soybean, organic;soybean, organic;kilogram;4b401f3ef3d0b6a0f699744d31aa94f1;0.002232026316179152;0.03618572745588075;4.512792140123223e-12;0.25931943808008556;3.67646622188215e-05;2.6602682487528257e-06;3.1571106402832875e-08;0.0014977795734682437;0.0;3.373468457884999e-08;0.0;1.2860883941511582e-06;0.0;0.00012973902802345267;0.0;9.349059880409165e-05;6.30059115013258e-11;-0.008067706520277117;5.9113661930664945e-05;2.335824849729414e-09;0.03691163468783766;5.4034184196437635e-06;0.7280882930681648;0.65621759354152;2.27364391058301e-06;-4.109454388615341e-09;0.013934352465487413;1.4936848792752515e-07;1.2697556781985266e-13;0.0;2.0029919222424533e-06;1.790874358256642e-11;6.816695513712199e-09;0.11361449170531836;0.0;1.0463135067565164e-05;0.0;1.611787022503883e-10;1.2154210143098553e-08;0.0;2.0195078516424617e-12;1.2154210143098553e-08;0.02275180702739006;0.0051266381612932715;1.3627209225707456e-06;0.002433425781477193;2.3012625428553836e-06;7.686543920877304e-15;0.11550689640614009;0.0004886544177277766;0.0005595114184981905;0.0;1.8588451278968252e-08;0.0009477403050791;1.319693956557646e-10;1.9228378522149745e-06;2.2840961823455163e-08;1.3268262268462505e-12;0.2169892741810859;0.0;0.0;2.5093070282206843e-11;0.0026111866296808926;0.026003233368232636;1.397187785354681e-07;4.0282088596713983e-08;1.5432263311908732e-06;3.555622957639515e-06;0.0006043316366678359;0.025381793448220162;2.1113679562090295e-05;5.4976714738283536e-05;0.9194040725596628;2.7246768344118306e-07
c52fd3aad9cb8921c70e21a0206414f6;market activity;ecoinvent-3.9.1-cutoff;GLO;market for carbon fibre reinforced plastic, injection moulded;carbon fibre reinforced plastic, injection moulded;kilogram;c52fd3aad9cb8921c70e21a0206414f6;4.463243484574329;4.823533354921401;9.617536398592842e-10;6.583328344602643;0.003137528888422715;9.102783983420323e-05;6.698273872727322e-06;0.1923272075959655;0.0;6.301526286587067e-06;0.0;0.00017399197959923736;0.0;0.009350995182387292;0.0;0.006836028164293232;3.5627369226179828e-09;-0.17268479937778838;0.001351242892970127;1.3675203757863225e-07;0.7795422067483282;0.0005253224382351324;393.22595060133824;29.083796253392066;0.000685697847949595;-6.587824155349314e-08;0.7583814727652265;2.7717273330098917e-06;2.8802012602852966e-13;0.0;0.0010046061853282212;8.900602170366725e-09;4.1125599916157316e-07;3.0972916232373304;0.0;0.00028798324019732;0.0;8.010542450689967e-08;6.038384477045096e-06;0.0;4.3039186533162734e-10;6.038384477045096e-06;8.775714217295533;4.545562114575885;0.00019860651469116934;0.10718286668481966;0.0003037382274125626;1.520953573096461e-14;39.44327363430138;0.034489293405203895;0.006859007837489836;0.0;1.0637626173464003e-05;0.03189864545205588;2.9186506712791367e-08;0.00021032549731821686;2.682203410182829e-06;6.289709917237491e-10;9.141126664080028;0.0;0.0;5.347764960098139e-09;0.10553347214469126;8.827021648845761;3.229194555044309e-06;3.96170602264823e-07;0.00019938740057290312;0.0009183040704751596;0.04872061801780899;1.795318085778124;0.007909849628667705;0.001616833648488458;262.52347108748654;3.754646058984278e-05
3688f1be274328735ea95986e26397c0;market activity;ecoinvent-3.9.1-cutoff;GLO;market for ryegrass-Egyptian&Persian clover-mixture silage;ryegrass-Egyptian&Persian clover-mixture silage;kilogram;3688f1be274328735ea95986e26397c0;0.001679042388120003;0.021791829665308453;3.3518685125991157e-11;0.19715100395344076;2.9488249867187867e-05;2.01508527954961e-06;2.335664335080179e-07;0.0007892759286410193;0.0;2.669791254032404e-08;0.0;1.1247127747831037e-06;0.0;0.004416298788679079;0.0;6.570595198135783e-05;7.110069961968669e-11;-0.006789193672049743;4.388318812516443e-05;2.23783716210341e-09;0.033996739363579345;6.690285139982125e-06;0.1982749881504772;0.2329700511484001;5.895000629778609e-07;-2.6845090128243852e-09;0.007693262714872098;9.719754310994642e-08;1.1620297040069533e-13;0.0;8.94455687193566e-07;7.926166044115854e-12;1.8156190768651987e-09;0.060259365529157095;0.0;1.1830460213194338e-06;0.0;7.13354988261332e-11;5.36091886473139e-09;0.0;1.4999859441082564e-11;5.36091886473139e-09;0.012901300756573385;0.008655216831109131;5.631956125062674e-07;0.000824008442386874;3.7186967731072264e-06;7.041261799403843e-15;0.04481485527504943;0.0003026222857453122;0.000346697142229349;0.0;5.421729741641936e-09;0.00011348241361789765;9.455626098622095e-10;1.968217746504845e-06;1.9524014878403244e-08;1.4255183502917924e-12;0.03895837562305597;0.0;0.0;1.863783430562993e-10;0.0010612888682572778;0.011295176052965115;1.5301051823204308e-08;1.2770332034630563e-08;2.358076964532639e-06;3.100812691456739e-06;0.000837482698980173;0.011846314979888924;4.948615212993968e-06;3.1040272442698306e-05;0.22018705558603327;1.373590265073121e-06
80df4aab8700fec40c78907945902c0b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for glycine;glycine;kilogram;80df4aab8700fec40c78907945902c0b;0.011725835520295368;0.6055967628231511;2.1714834730850893e-12;2.035502323800052;0.0009462310423283849;2.4407539786837612e-05;1.515438285893344e-08;0.027758906177196754;0.0;6.120994954492434e-06;0.0;2.2385843996955368e-06;0.0;0.0014029673372240854;0.0;0.0006042603036928813;1.4341108327136938e-08;-0.09213372451752459;0.00037382012884534853;5.350276718896501e-07;0.249467645894157;0.0003860180501020088;19.374072714617615;5.501443783332987;5.2156083345292195e-05;-3.8310602128485267e-08;0.1542551377278949;1.3878277889751855e-06;3.329052636898211e-14;0.0;8.33890274867223e-05;7.267788695498971e-10;8.880588161989264e-06;0.9342250980024831;0.0;9.657443865138774e-05;0.0;6.541010232068423e-09;5.060237394634788e-07;0.0;9.717549108050552e-13;5.060237394634788e-07;1.7573194237588485;0.03561190392085296;1.1093342327558048e-05;0.03259914764101859;1.8765368079290863e-05;1.6948611371529155e-15;2.0158712311096276;0.00047655524249275226;0.004624493786412846;0.0;9.151851005076638e-07;0.002868999854058047;2.0427807978780408e-10;1.3171395167831283e-05;4.570166378499472e-06;7.350667758499781e-11;1.5893158118495707;0.0;0.0;1.2074384486338632e-11;0.028819377306613273;0.643217622636388;5.094834380764457e-06;2.4232094227739292e-08;1.2624422373076594e-05;4.166135964265983e-05;0.02965564258189706;0.34444018386359376;0.00012073740242476577;0.000516560251477338;21.559731951406874;4.281640615018273e-06
6a4c7a16d5dfdfd3bf99d550675febf1;market activity;ecoinvent-3.9.1-cutoff;RoW;market for methyl methacrylate;methyl methacrylate;kilogram;6a4c7a16d5dfdfd3bf99d550675febf1;0.11520734668025973;0.9551030793891233;1.5888669413499732e-15;0.0033687993818761197;4.066355083716224e-06;9.962986411230923e-08;1.1753246879745741e-11;3.583356614581471e-05;0.0;5.266879160098152e-09;0.0;6.256842154256668e-09;0.0;5.665829475844211e-06;0.0;3.374681656115921e-06;1.2329586079991486e-11;-0.00013717030059065349;1.090988309568142e-06;4.587023088078931e-10;0.0009395819943651446;1.3395577451638613e-06;0.030716963006372514;0.4581326589092335;8.84689477353123e-08;-4.9516026749589605e-11;0.0517819928195528;2.653137448122297e-09;6.186064648173501e-16;0.0;1.0585238543782366e-07;9.338399873604944e-13;3.8833102968818634e-10;0.007127419772997674;0.0;5.518915408956102e-07;0.0;8.404560408068217e-12;6.601344157068284e-10;0.0;7.11029704812386e-16;6.601344157068284e-10;0.0012852554631929054;0.11734196040301542;1.848716304002492e-08;0.0001441529389712619;8.13169199212765e-08;3.71200241736457e-17;0.0045413631899998644;2.3402834249878173e-06;6.339062603733927e-06;0.0;8.129859508163762e-10;0.004734181900004908;2.9472989460351846e-13;1.2705889594983038e-05;3.993715491821268e-09;7.833662453274261e-14;0.15056602044570883;0.0;0.0;8.834785336973497e-15;4.4428315633190715e-05;0.001033157279687122;7.250535388183675e-09;2.8346131030289488e-08;5.480240308745161e-08;5.980151651220663e-08;7.144676013761912e-05;0.0008365053710565474;2.5189409015319033e-07;4.15025390702895e-06;0.04064888516953288;3.384709437452676e-08
add234d9bd0210d2090f0a2eaff1ea6b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium tetrafluoroborate;sodium tetrafluoroborate;kilogram;add234d9bd0210d2090f0a2eaff1ea6b;0.02685150067805039;3.4282844472726293;3.4890611049662517e-12;1.9560538015579065;2.549546537166764;0.04358222875588874;2.4356719443022713e-08;0.08914308866056853;0.0;9.821558871636406e-06;0.0;7.500495898710422e-06;0.0;0.003131244650628156;0.0;0.0011793416647011502;2.300847512450765e-08;-0.17471523393782887;0.0007254181274447991;8.580580930224464e-07;0.5066234509254492;0.0006774301656768975;46.32098683792984;9.530590063092356;4.166339645422024;-6.04735838296576e-07;0.2667908845461828;2.157937004726478e-05;6.10861366572198e-14;0.0;0.00016904261886419825;1.4958714434988304e-09;1.6523891374194487e-07;0.8102399093167234;0.0;0.00011535249824630259;0.0;1.34628438273728e-08;1.0252530132127021e-06;0.0;1.5613806436356955e-12;1.0252530132127021e-06;3.417313797511972;0.07220713680962397;2.1148821908580364e-05;0.062193708830485646;4.794135881657745e-05;3.1120901718888087e-15;4.303909429192093;0.01248944164491426;0.06351618779802021;0.0;1.5021544629997538e-06;0.006414120635255167;4.683855584256107e-10;3.452091631854925e-05;7.412205695488589e-06;1.1684076468978892e-10;2.582821739662514;0.0;0.0;1.9400684278678482e-11;0.055077511994047035;1.4934380320128995;1.1583688671032343e-06;5.5018287416612386e-08;3.230750043331708e-05;6.907607097117116e-05;0.04986103504480355;0.6612158299784541;0.00023045384893990474;0.001559027407746431;50.23252765164846;7.745240975091306e-06
cd4895fccf44c9734e7e6047e59e5e32;market activity;ecoinvent-3.9.1-cutoff;RoW;market for potassium sulfate;potassium sulfate;kilogram;cd4895fccf44c9734e7e6047e59e5e32;0.005017717308241329;0.08575080657892921;1.840474649809286e-13;0.46341626506905703;0.0018949883142921377;6.0055415031709073e-05;1.3229655158796402e-09;0.02652421205630391;0.0;3.8229780558493015e-06;0.0;1.6187171510764857e-06;0.0;0.001966174138885857;0.0;0.0009794939171925508;8.910201734357982e-09;-0.05751902712174068;0.00019001707808655066;3.3423492778856504e-07;0.14664902951703707;8.894564373118844e-05;2.163617501519033;2.918514652873769;1.575811280374328e-05;-1.659112874585222e-07;0.07544810778474642;5.9064508612185985e-06;3.981309083640451e-14;0.0;7.5174176716798545e-06;6.677515983468303e-11;3.372368510008094e-08;0.18992819008821749;0.0;3.110292677953103e-05;0.0;6.009764758256763e-10;4.577852895170102e-08;0.0;8.236260148107235e-14;4.577852895170102e-08;0.1242519369771509;0.02031913603461074;6.191188854261959e-06;0.01883068425177887;1.274363924801234e-05;2.223153030403746e-15;0.4544371836465848;0.0033518649651025096;0.01619117306378918;0.0;5.78759855876405e-07;0.0022063526476156677;2.726486014993921e-11;5.069003551634155e-06;2.8154819512814757e-06;5.793478555610964e-12;0.803698013849564;0.0;0.0;1.0233832692995118e-12;0.017174610843425017;0.07476978573850168;3.206249054586432e-07;7.682441028254393e-09;8.571348627499107e-06;1.905912620509409e-05;0.0033586848051310606;0.12335060102437978;6.78138239814101e-05;0.00028995934733879635;3.300401939085125;1.6522697182817643e-06
cd6ff80dcb82bb6fffe8be574a9d7429;market activity;ecoinvent-3.9.1-cutoff;GLO;market for broccoli;broccoli;kilogram;cd6ff80dcb82bb6fffe8be574a9d7429;0.0026584736703476747;0.03710342678618109;1.1432775445953444e-12;0.2252572956242817;8.853523638262305e-05;2.9959922269189373e-06;8.390130008263218e-09;0.0014802744700644645;0.0;1.7246245250122227e-07;0.0;1.553550987891258e-06;0.0;0.007372660316284572;0.0;7.581957110462194e-05;3.9195481776883347e-10;-0.005015941957137262;3.803412083148141e-05;1.4668319476239512e-08;0.01692838726699126;1.1561943127130497e-05;0.5919202509896013;1.858739060479738;2.8323623105620865e-06;-4.141670311948808e-09;0.010645690845471685;1.5123559734502612e-07;3.8091581717298184e-13;0.0;1.7396142034744835e-06;1.546183332328181e-11;3.10643808879153e-06;0.1066916073314403;0.0;1.1879645852759524e-05;0.0;1.3915650854950915e-10;1.0512343574548255e-08;0.0;5.116251549431589e-13;1.0512343574548255e-08;0.04684068886847671;0.14670229868628215;1.1055385287502622e-06;0.001874797728572995;0.17099270727015473;2.3095111462318336e-14;0.12526262462964394;0.0005381792453616547;0.0005229023213188207;0.0;3.623316700396169e-08;0.0004344952012158882;3.608005674654162e-11;1.4186298805440673e-06;1.2558446138657914e-07;1.3432980907385872e-12;0.32352847396060935;0.0;0.0;6.357116146239455e-12;0.002220271986192856;0.03418974174334287;1.371977785496137e-07;3.686127568975398e-09;0.11552920424810921;1.8716670896944926e-06;0.0006374926990588457;0.020350076487866256;1.7559561063631053e-05;3.718765036062138e-05;0.7799565921331395;5.044106509245e-07
