activity type;database;name;production amount;code;unit;reference product;location;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for azodicarbonamide;;e39f0296561bf61bd6b45b0a88077030;kilogram;azodicarbonamide;GLO;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for salicylic acid;;483c6815e232feced6fad9cfface171a;kilogram;salicylic acid;GLO;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for power distribution unit, for electric passenger car;;3f5f75acfb9c96fd5fd2136e8a37ad39;kilogram;power distribution unit, for electric passenger car;GLO;27100;Manufacture of electric motors, generators, transformers and electricity di;46130;Parts for the goods of classes 4611 and 4612;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for iron-nickel-chromium alloy;;d96eca0d773b6b762e86cdf671ef762c;kilogram;iron-nickel-chromium alloy;GLO;24100;Manufacture of basic iron and steel;41115;Other ferro-alloys;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium bicarbonate;;b1149414246c4e3bf934774f5fc44ee6;kilogram;sodium bicarbonate;GLO;20110;Manufacture of basic chemicals;34230;"Chemical elements n.e.c.; inorganic acids; inorganic oxygen compounds of boron, silicon and carbon; halogen or […]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for woven bamboo mat;;326c6c87b737f685fe19c80ac69cceb5;kilogram;woven bamboo mat;RoW;16200;Manufacture of products of wood, cork, straw and plaiting materials;31212;Wood, continuously shaped along any of its edges or faces (including strips and friezes for parquet flooring, […];ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for process-specific burdens, import of copper to Switzerland;;795c88e2ceb654df436ccd5c84c5914f;kilogram;process-specific burdens, import of copper to Switzerland;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41413;"Refined copper and copper alloys, unwrought; master alloys of copper";MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for dimethyl hexynediol;;d7a8acdc5c412df402e285a5c1291080;kilogram;dimethyl hexynediol;GLO;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sulfur;;aaaab2e131889d2e59ef6c8e582a8d0e;kilogram;sulfur;GLO;6200;Extraction of natural gas;34520;Sulphur, except sublimed sulphur, precipitated sulphur and colloidal sulphur;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for ethylene bromide;;6c9957e3a40e64f2447358c4209869a3;kilogram;ethylene bromide;RoW;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cement, unspecified;;4790fdd1ca0848adad5cc71d181b3a63;kilogram;cement, unspecified;World;23940;Manufacture of cement, lime and plaster;37400;Plaster, lime and cement;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for polyethylene, low density, granulate;;4aa51a278e08ad4760d62c0bf55d903a;kilogram;polyethylene, low density, granulate;GLO;20130;Manufacture of plastics and synthetic rubber in primary forms;34710;Polymers of ethylene, in primary forms;PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for diazole-compound;;a59a845057a75670b39c812c45810d97;kilogram;diazole-compound;GLO;20210;Manufacture of pesticides and other agrochemical products;34660;Insecticides, fungicides, herbicides and disinfectants;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for aluminium, primary, liquid;;6830ce27a587d3da10826ad903765cc0;kilogram;aluminium, primary, liquid;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41431;Unwrought aluminium;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for manure, liquid, swine;;1570ed30478c327fe8781cb64d078c8c;kilogram;manure, liquid, swine;GLO;1610;Support activities for crop production;34654;Excreta of animals useful for manure/fertilizer and fuel preparation;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for electric connector, peripheral component interconnect buss;;43d0d31d8089cc9a3501ba77d3a54d33;kilogram;electric connector, peripheral component interconnect buss;GLO;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for xenon, gaseous;;0fbaaf8add8672145bddbe1344d1c29d;kilogram;xenon, gaseous;RoW;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for dioctyl terephthalate;;38bfa307891b46a64abd11ce053566f4;kilogram;dioctyl terephthalate;GLO;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for boron trifluoride;;c1baf154dbe98c2a3cdb2dc2971b8c13;kilogram;boron trifluoride;GLO;20110;Manufacture of basic chemicals;34280;"Hydrogen peroxide; phosphides; carbides; hydrides, nitrides, azides, silicides and borides";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for fraction 7 from naphtha separation;;f9d39e27b00efa0cd1548535570aae5b;kilogram;fraction 7 from naphtha separation;GLO;19200;Manufacture of refined petroleum products;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for petrol, low-sulfur;;ef1f0a6dac5e47e78d4b165593fdb901;kilogram;petrol, low-sulfur;World;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for battery cell, Li-ion, NMC111;;75dc962c3bf17421addb30e1ce3538e1;kilogram;battery cell, Li-ion, NMC111;GLO;27200;Manufacture of batteries and accumulators;46410;Primary cells and primary batteries;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for alkyd paint, white, without solvent, in 60% solution state;;f85ce551c71a3ca0384a1ce289c74cd5;kilogram;alkyd paint, white, without solvent, in 60% solution state;RoW;20220;Manufacture of paints, varnishes and similar coatings, printing ink and mas;35110;Paints and varnishes and related products;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for glass, for liquid crystal display;;1a3af6c63f889db2d2f02ec5f023cc83;kilogram;glass, for liquid crystal display;GLO;23100;Manufacture of glass and glass products;37190;Other glass articles;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sulfite;;25c21d42dc79e01245adfaa93c14c53e;kilogram;sulfite;RoW;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for maleic hydrazide;;7122956c7ead2ed4afa9e9321cb27116;kilogram;maleic hydrazide;GLO;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for p-chlorophenol;;62126c280b17c6d6a69b136eac3ce9c4;kilogram;p-chlorophenol;GLO;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for fibre cement facing tile, large format;;79d4b6da91f4d0b639f4c9f8d20661a2;kilogram;fibre cement facing tile, large format;GLO;23950;Manufacture of articles of concrete, cement and plaster;37540;Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sawnwood, board, softwood, dried (u=20%), planed;;256a3a34b53e9da99b95d4c3d63290c9;cubic meter;sawnwood, board, softwood, dried (u=20%), planed;RoW;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for mecoprop;;686d78fa45898d3084761c9684a6137d;kilogram;mecoprop;GLO;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for rye seed, organic, for sowing;;76e83dfe1cd375b11b590d50ddea0603;kilogram;rye seed, organic, for sowing;GLO;1640;Seed processing for propagation;1161;Rye, seed;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lime mortar;;b317eba5a2eb73cf5f458f3780d4c035;kilogram;lime mortar;GLO;23940;Manufacture of cement, lime and plaster;37000;Glass and glass products and other non-metallic products n.e.c.;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for acrylic dispersion, with water, in 58% solution;;8d312624d4928b40d0613fd662b39004;kilogram;acrylic dispersion, with water, in 58% solution state;RoW;20220;Manufacture of paints, varnishes and similar coatings, printing ink and mas;35110;Paints and varnishes and related products;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium tripolyphosphate;;7c2ab2b467c2f29009f89001cde359bd;kilogram;sodium tripolyphosphate;GLO;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for mandarin;;bcf5049a187400db6daa0690b47d5e6d;kilogram;mandarin;RoW;1230;Growing of citrus fruits;1324;Tangerines, mandarins, clementines;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lithium chloride;;5fd096dcbb65a89cf50578fddef0b39b;kilogram;lithium chloride;GLO;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for stone wool;;5fe737e81e21b216773768cd3bf78013;kilogram;stone wool;GLO;23990;Manufacture of other non-metallic mineral products n.e.c.;37990;Non-metallic mineral products n.e.c. (including mineral wool, expanded mineral materials, worked mica, article[…];GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for chloromethyl methyl ether;;f59843618426b3f1f953bf36984b49f2;kilogram;chloromethyl methyl ether;RoW;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for hydrazine;;cdb19fb363bed3662eac4a0867232056;kilogram;hydrazine;RoW;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for charcoal;;37b5e0e6258403a9cf1878d298a4ef87;kilogram;charcoal;GLO;2200;Logging;34510;Wood charcoal;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for iron(II) chloride;;6c802a66fa6db44788fe1160026ad951;kilogram;iron(II) chloride;GLO;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for phthalic anhydride;;c3ca7fcf1e4022225a7f238a90856d10;kilogram;phthalic anhydride;GLO;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for ammonium chloride;;81fd87c8874b7811e915b4a3565b60cb;kilogram;ammonium chloride;GLO;20110;Manufacture of basic chemicals;34653;"Ammonium chloride; nitrites";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for packaging, for fertilisers;;6d22ddd9f28eb927d9bf9404ba6d7298;kilogram;packaging, for fertilisers;GLO;22200;Manufacture of plastics products;36410;Sacks and bags, of plastics;PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for solar glass, low-iron;;e62760bd8090fecc46578de23c918e5e;kilogram;solar glass, low-iron;GLO;23100;Manufacture of glass and glass products;37190;Other glass articles;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for propylene;;3e94674bc41b5e4877d067971c70ab68;kilogram;propylene;RoW;19200;Manufacture of refined petroleum products;33421;Ethylene, propylene, butylene, butadiene;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for deinked pulp, wet lap;;4f55756c56a20b81be130e73b564f01b;kilogram;deinked pulp, wet lap;GLO;17010;Manufacture of pulp, paper and paperboard;32100;Pulp, paper and paperboard;ProcBio;Pulp & paper
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for plasticiser, for concrete, based on sulfonated melamine formaldehyde;;a39fa8035aaf9c8e029a46a344b629e7;kilogram;plasticiser, for concrete, based on sulfonated melamine formaldehyde;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for refractory, high aluminium oxide, packed;;9da0fb5550f7690e5e7fd0c61b9d8ec9;kilogram;refractory, high aluminium oxide, packed;GLO;23910;Manufacture of refractory products;37300;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for potassium chloride sludge;;4772963a051cef17d7ca63c64215cdf3;kilogram;potassium chloride sludge;GLO;1610;Support activities for crop production;34659;Fertilizers n.e.c.;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for aluminium oxide, non-metallurgical;;1de1557745b5a6c04efe732661089f69;kilogram;aluminium oxide, non-metallurgical;RoW;24200;Manufacture of basic precious and other non-ferrous metals;41432;Alumina (aluminium oxide), except artificial corundum;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for packaging glass, brown;;538db6017d8946645d0ea260489dce88;kilogram;packaging glass, brown;GLO;23100;Manufacture of glass and glass products;37191;Bottles, jars, phials and other containers, of glass, of a kind used for the conveyance or packing of goods, e[…];GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for solar collector glass tube, with silver mirror;;8e847a0f362fd40003dc197252bf59fa;kilogram;solar collector glass tube, with silver mirror;GLO;23100;Manufacture of glass and glass products;37190;Other glass articles;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for prosulfocarb;;308fda96e7a89ddb18c0b1bc2271d38a;kilogram;prosulfocarb;GLO;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cement, CEM IV/A;;5483cf3c9cfd9444271c324162c0fa2c;kilogram;cement, CEM IV/A;RoW;23940;Manufacture of cement, lime and plaster;37440;Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cable, ribbon cable, 20-pin, with plugs;;debab4413e58804821c02676c8ad8ca0;kilogram;cable, ribbon cable, 20-pin, with plugs;GLO;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for triethyl amine;;1ad5d1eb21ad18d19055fe34d6f94a6d;kilogram;triethyl amine;GLO;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium fluoride;;cf2af2f1a807e874549efc037bccb781;kilogram;sodium fluoride;GLO;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for hard coal;;d9ed6c3ba3395e0b256feb6ff05a9b23;kilogram;hard coal;RoW;5100;Mining of hard coal;11010;Hard coal;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for solid bleached and unbleached board carton;;d9945190a5311cda1820381b8b9c3e60;kilogram;solid bleached and unbleached board carton;RoW;17010;Manufacture of pulp, paper and paperboard;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for slab and siding, hardwood, wet, measured as dry mass;;1c2c1112d2f701572ba1b0efd739eae0;kilogram;slab and siding, hardwood, wet, measured as dry mass;RoW;16100;Sawmilling and planing of wood;31000;Products of wood, cork, straw and plaiting materials;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for fatty acid;;435737c5d40498ead3813ee28906ca13;kilogram;fatty acid;GLO;20110;Manufacture of basic chemicals;34120;"Industrial monocarboxylic fatty acids; acid oils from refining";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for intral;;402b50678a81bfca099c4660c2055d45;kilogram;intral;GLO;8910;Mining of chemical and fertilizer minerals;16120;Unroasted iron pyrites;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for three and five layered board;;a9b8787ddd5404b6abd259278c6d0c0d;cubic meter;three and five layered board;RoW;16210;Manufacture of veneer sheets and wood-based panels;31411;Plywood consisting solely of sheets, of coniferous wood;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for fibreboard, soft;;397e1c85828439aa5eeee106a3451b9d;cubic meter;fibreboard, soft;RoW;16210;Manufacture of veneer sheets and wood-based panels;31449;Other fibreboard;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for printed wiring board, surface mounted, unspecified, Pb free;;80381ec97509cafefd4b2c9b19eb46f8;kilogram;printed wiring board, surface mounted, unspecified, Pb free;GLO;26100;Manufacture of electronic components and boards;47130;Printed circuits;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for maize silage;;736960c766177fde5c5c680235fefb49;kilogram;maize silage;RoW;1190;Growing of other non-perennial crops;1911;Maize for forage and silage;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for glued laminated timber, average glue mix;;9bcbf9ff7b53d399fde53f1ee822cec5;cubic meter;glued laminated timber, average glue mix;RoW;16210;Manufacture of veneer sheets and wood-based panels;31411;Plywood consisting solely of sheets, of coniferous wood;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for pentaerythritol;;d32baff85328e14850a14e2168937e32;kilogram;pentaerythritol;GLO;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cork slab;;fc161c75ac293b337cb3905853c73f20;kilogram;cork slab;RoW;2300;Gathering of non-wood forest products;31921;"Natural cork, debacked or roughly squared, or in blocks, plates, sheets or strip; crushed, granulated or groun[…]";ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for battery, lead acid, rechargeable, stationary;;6fb5ffbf0e642eed3d415a143eab5079;kilogram;battery, lead acid, rechargeable, stationary;GLO;27200;Manufacture of batteries and accumulators;46420;Electric accumulators;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium ethoxide;;d0132fcb5b8279ba678a58bb92dadb5f;kilogram;sodium ethoxide;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cyclohexanone;;450aae493ff1888578dc5da507a117f6;kilogram;cyclohexanone;RoW;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for glass tube, borosilicate;;50fa776a11f7dd1df0d465b0cf5ed5f0;kilogram;glass tube, borosilicate;GLO;23100;Manufacture of glass and glass products;37190;Other glass articles;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for small pelagic fish, fresh;;153c7eafa83a83f8d01d8b3a725afd09;kilogram;small pelagic fish, fresh;GLO;3110;Marine fishing;4261;Other wild pelagic fish, live, fresh or chilled;AgriForeAnim;Live animal, fish & their products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for acetylene;;e3e3cbe9e498c875bb1db52e2e8b15b3;kilogram;acetylene;RoW;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for SOx retained, in lignite flue gas desulfurisation;;22b001cc716f2493337e6e93d2a10e1c;kilogram;SOx retained, in lignite flue gas desulfurisation;GLO;35100;Electric power generation, transmission and distribution;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for terbium-dysprosium oxide;;3f7c004a194983c1e7d4dfcc9ac7971f;kilogram;terbium-dysprosium oxide;GLO;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cathode, NCA, for Li-ion battery;;d652929c4508093574e9e957c8535459;kilogram;cathode, NCA, for Li-ion battery;RoW;27200;Manufacture of batteries and accumulators;46430;Parts of primary cells, primary batteries and electric accumulators (including separators);MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for liquid crystal display, unmounted;;2a87c5320bbf968cb5d8bb333c28e0b5;kilogram;liquid crystal display, unmounted;GLO;26100;Manufacture of electronic components and boards;47315;Monitors and projectors, principally used in an automatic data processing system;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for prohexadione calcium;;2cdaeccc8bbd89429024ab5cfc18719f;kilogram;prohexadione calcium;GLO;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium perborate, tetrahydrate, powder;;4a22bc93a26f5eef2203d28b17abd501;kilogram;sodium perborate, tetrahydrate, powder;RoW;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sawnwood, softwood, raw;;c9dcdb6b316c46facf0a1e0704bb26e6;cubic meter;sawnwood, softwood, raw;GLO;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for xylene;;7c94299585fd4bd7fcb3671c36cd1618;kilogram;xylene;RoW;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lanthanum oxide;;28fedd03b831e909660b2c383af429aa;kilogram;lanthanum oxide;GLO;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for strontium sulfate, 90% SrSO4;;c3f8dcd117ff5691f137f0957f08e412;kilogram;strontium sulfate, 90% SrSO4;GLO;7290;Mining of other non-ferrous metal ores;14290;Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for petrol, low-sulfur, 20-year period;;222c78dc96c343c6b6ca1b2128180df6;kilogram;petrol, low-sulfur;World;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for 3-methyl-1-butanol;;031d03477ac7e4683827f547b4e07bad;kilogram;3-methyl-1-butanol;GLO;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
